g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.256	0	3.01909578081365e-05	7.54773945203412e-05	0.112370744961884	6.03819156162729e-05	0	1.50954789040682e-05	0.000105668352328478	1.50954789040682e-05	0.00800060381915616	0.00344176919012756	1.50954789040682e-05	0.00369839233149672	0	0.000618914635066797	0.187455657030719	1.50954789040682e-05	1.50954789040682e-05	0	0	0	4.52864367122047e-05	1.50954789040682e-05	0	0.000498150803834252	3.01909578081365e-05	0	0.0733640274737716	0	0	1.50954789040682e-05	0	0	0	0.00422673409313911	3.01909578081365e-05	0	0.000543437240546456	0	4.52864367122047e-05	0.00277756811834855	0.00778926711449921	0	0.00280775907615669	0.019246735602687	0	0.00360781945807231	0.000558532719450525	0.00114725639670919	0.006415578534229	0.00291342742848517	0.00403049286738622	0.000150954789040682	0.00208317608876142	0	0.000754773945203412	0.00126802022794173	0.0309155407955317	0.000815155860819685	0.0529851309532795	0.000362291493697638	0.00329081440108687	0.0179334289380331	1.50954789040682e-05	0.00326062344327874	0.00110196995999698	0.0103102120914786	0.000181145746848819	0.000271718620273228	0.0225375500037739	0.000181145746848819	0.00122273379122953	0.0149143331572194	0.0115329458827081	1.50954789040682e-05	0.00341157823231942	0	0	0.0061287644350517	0.000150954789040682	0.00718544795833648	0.0412710393237225	0.00101139708657257	0	0	0.00144916597479055	1.50954789040682e-05	0.00926862404709789	0	0.0125141520114726	0.00169069363725564	0.000452864367122047	3.01909578081365e-05	0.139874707525096	0.0243791984300702	0	0.00114725639670919	0.0718091931466526	0.00751754849422598	0.00884595063778398	0.0111857498679146	0	4.52864367122047e-05	0.00581175937806627	3.01909578081365e-05	0.00140387953807835	0.000120763831232546	3.01909578081365e-05	4.52864367122047e-05	1.50954789040682e-05	0	0	0	0.014159559212016	0	9.05728734244094e-05	1.50954789040682e-05	0	0	0	0.00102649256547664	3.01909578081365e-05	0	0	1.50954789040682e-05	1.50954789040682e-05	6.03819156162729e-05	0	0	0	7.54773945203412e-05	3.01909578081365e-05	1.50954789040682e-05	6.03819156162729e-05	1.50954789040682e-05	0.00122273379122953
CS.181	2.10757039285112e-05	0.000105378519642556	0.000105378519642556	0.0139099645928174	0	6.32271117855336e-05	0.000547968302141292	0.031044511886697	2.10757039285112e-05	0.00200219187320857	6.32271117855336e-05	4.21514078570224e-05	0.000969482380711516	2.10757039285112e-05	0.000505816894284269	0.306820097791266	0	0	0	0.0061962569549823	6.32271117855336e-05	0.00016860563142809	0	0	0.0014963749789243	0.000358286966784691	0	0.00214972180070814	2.10757039285112e-05	0.0475678637666498	0	0	0.0016860563142809	0	0.00697605800033721	0	0	0.00849350868319002	0	2.10757039285112e-05	0.00330888551677626	0.0111911987860395	0.000758725341426404	0.000421514078570224	0.000821952453211937	0	0.00233940313606474	0.00069549822964087	0.000990558084640027	0.00400438374641713	0.000316135558927668	0.000505816894284269	0.000611195413926825	0.000126454223571067	0	6.32271117855336e-05	0.0061962569549823	0.0224456246838644	4.21514078570224e-05	0.0420881807452369	0.000231832743213623	0.00560613724498398	0.0249747091552858	0	0.000147529927499578	0	0.00423621648963075	0.000273984151070646	2.10757039285112e-05	0.010390322036756	0.000273984151070646	0.00166498061035239	0.008451357275333	0.0016860563142809	2.10757039285112e-05	0.000906255268925982	0	0	0.0111068959703254	0.00069549822964087	0.000948406676783005	0.0179986511549486	0.000252908447142135	0	2.10757039285112e-05	0.00398330804248862	2.10757039285112e-05	0.0124978924296071	0	0.00569044006069803	0.00208649468892261	0.000442589782498735	0.000295059854999157	0.105230989715056	0.00208649468892261	0.000758725341426404	0.000969482380711516	0.110858202663969	0.00276091721463497	0.0104746248524701	0.00847243297926151	0.000126454223571067	2.10757039285112e-05	0.00214972180070814	8.43028157140448e-05	0.000590119709998314	2.10757039285112e-05	0.00113808801213961	2.10757039285112e-05	4.21514078570224e-05	0	6.32271117855336e-05	0	0.0350067442252571	0	0.000189681335356601	2.10757039285112e-05	0.00503709323891418	0	0.00436267071320182	0.00644916540212443	0	4.21514078570224e-05	0.00160175349856685	0	0.0223191704602934	0	0.00016860563142809	0.00259231158320688	0	0.000484741190355758	0.000105378519642556	6.32271117855336e-05	0.000779801045354915	0	0.0249536334513573
T.CS.048	0	0.000253408342202625	0.00030409001064315	0.00316760427753282	2.53408342202625e-05	0	0	0.0408240839288429	0.000354771679083675	0.00139374588211444	0	0.00625918605240485	0	0.000582839187066038	0.00293953676955045	0.0931782474279053	0	0	0.0215397090872232	0.0002027266737621	0.000937610866149714	0.0164208605747301	0	0	0.118138969134864	0.000481475850184988	0	0.0182707414728093	0	0.017763924788404	2.53408342202625e-05	0	0.000228067507982363	0	0.00136840504789418	7.60225026607876e-05	0.000380112513303938	0.00169783589275759	2.53408342202625e-05	0	0.00258476509046678	0.0223759566164918	0	2.53408342202625e-05	0.000988292534590239	0	0.00286351426688967	0.000278749176422888	0.014672343013532	0.000760225026607876	0.00233135674826415	0.0547615427499873	0.00154579088743601	0.00783031777406112	2.53408342202625e-05	0	0.000988292534590239	0.0496426942374943	0.000481475850184988	0.00397851097258122	5.06816684405251e-05	0.00486544017029041	0.0301809335563327	0	0.045562819928032	0.0002027266737621	0.00846383862956769	0	7.60225026607876e-05	0.00359839845927728	0.00494146267295119	0.00030409001064315	0.00402919264102174	0.000126704171101313	0	0	0.00177385839541838	0.00157113172165628	0.0146216613450915	0.000962951700369976	0.00993360701434291	0.035325122903046	7.60225026607876e-05	0	2.53408342202625e-05	0.0204753940499721	0	0.00876792864021084	0.00770361360295981	0.0223759566164918	0.00876792864021084	0.0002027266737621	0	0.0996401601540723	0.0016218133900968	0.0016218133900968	0.0016218133900968	0.00605645937864274	0.0301049110536719	0.00169783589275759	0.00197658506918048	0.0094014494957174	0	5.06816684405251e-05	0.0207794840606153	0	2.53408342202625e-05	0.00337033095129492	0.0250114033753991	0	0	0	0.000329430844863413	2.53408342202625e-05	2.53408342202625e-05	0.000253408342202625	0.00010136333688105	0	0	5.06816684405251e-05	0	0	0.000126704171101313	0	0.00187522173229943	0	0.00516953018093356	0.000278749176422888	0.00362373929349754	0	2.53408342202625e-05	0.000253408342202625	0.0174091531093204	0.00157113172165628	0.000608180021286301	0
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0	0.00778991134794141	0	0	0	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	0	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	0.0018638438194461	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	0	0.000155320318287175	9.55817343305694e-05	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.019	0.000644918579029398	2.68716074595582e-05	0.000322459289514699	0.019159456118665	0	5.37432149191165e-05	5.37432149191165e-05	0.00811522545278659	0	0.000564303756650723	0.000268716074595582	0	2.68716074595582e-05	0	5.37432149191165e-05	0.159778577954533	2.68716074595582e-05	5.37432149191165e-05	0.000483688934272048	0.000107486429838233	0.000833019831246305	5.37432149191165e-05	2.68716074595582e-05	0	0.217364432740367	5.37432149191165e-05	0	0.00994249476003655	0	0.0252055677970656	0	0	0	0	0	0	2.68716074595582e-05	0.00198849895200731	0	0	0.000510560541731606	0.00596549685602193	0	0.000161229644757349	0.000268716074595582	0	0.000214972859676466	0	0.000241844467136024	0.00120922233568012	0.00773902294835277	0.00123609394313968	0	0.000295587682055141	0	0	0.000188101252216908	0.00760466491105498	0	0.0106411565539851	0.000483688934272048	0.00150481001773526	0.0418659644219917	0	0.00158542484011394	8.06148223786747e-05	0.000779276616327189	2.68716074595582e-05	8.06148223786747e-05	0.0014779384102757	0.000241844467136024	0	0.00583113881872414	0.000107486429838233	0	0	0	0	0.0097812651152792	0.000188101252216908	0.000161229644757349	0.00174665448487129	0	0	0	0.026280432095448	0	0.00260654592357715	0.000510560541731606	0.00857204277959908	0.000537432149191165	0.000510560541731606	0.000349330896974257	0.196028376417477	0.00720159079916161	0.000268716074595582	0.00045681732681249	0.0236738861718708	0.00174665448487129	0.0164185521577901	0.000403074111893373	5.37432149191165e-05	0	0.001155479120761	0.00268716074595582	8.06148223786747e-05	0	0.000537432149191165	0.0172247003815768	2.68716074595582e-05	0	0	5.37432149191165e-05	0.00190788412962863	0	0.000134358037297791	5.37432149191165e-05	0	0	0.000295587682055141	0	0	5.37432149191165e-05	8.06148223786747e-05	0.00343956575482345	0.000349330896974257	0.00343956575482345	0.000376202504433815	5.37432149191165e-05	0	2.68716074595582e-05	0.0987531574138765	0.0255548986940399	0.000591175364110281	0	0.000134358037297791
T.CS.062	2.42054559097621e-05	0.0116670297485053	0.000629341853653814	0.0137486989567449	0	0	0.000508314574105003	0.0308377508290369	0.00917386778979982	0.00363081838646431	0	0.0014039164427662	0	0.00646285672790647	0	0.0107472224239344	0.00747948587611648	9.68218236390482e-05	0.00406651659284003	0.000314670926826907	0.000484109118195241	0.00404231113693026	0.0059303366978917	0	0.241594655435335	0.0334035291554716	0.000266260015007383	0.0012102727954881	0	0.00394548931329122	0.00360661293055455	0	0.000242054559097621	4.84109118195241e-05	0.00275942197371287	0.000145232735458572	0.000338876382736669	0.00392128385738145	0.000193643647278096	0.00346138019509597	0.00329194200372764	0.0117638515721444	2.42054559097621e-05	0	0.00203325829642001	0.000435698206375717	0.000508314574105003	0.000217849103187859	0.00142812189867596	0.00476847481422313	0.0126836588967153	0.00447800934330598	0.000580930941834289	0.00106504006002953	0	0.000145232735458572	0.00118606733957834	0.0543412485174158	2.42054559097621e-05	0.0167985864013749	0.000266260015007383	0.00505894028514027	0.0315639145063297	0	0.0377363057633191	0	0.0109408660712125	2.42054559097621e-05	9.68218236390482e-05	0.00651126763972599	0.000677752765473338	0	0.00793938953840196	0.0007019582213831	0.000217849103187859	0.000411492750465955	7.26163677292862e-05	2.42054559097621e-05	0.00619659671289909	0.00179120373732239	0.00150073826640525	0.00590613124198194	0.00082298550093191	0	0.000169438191368334	0.00012102727954881	0	0.0260692760148137	2.42054559097621e-05	0.00571248759470385	9.68218236390482e-05	0	0	0.0773364316316898	0.00922227870161934	0.000532520030014765	0.00147653281049549	0.0379057439546874	0.00193643647278096	0.0021058746641493	0.00685014402246266	0.0293612180185414	9.68218236390482e-05	9.68218236390482e-05	0.0148379444726841	2.42054559097621e-05	4.84109118195241e-05	7.26163677292862e-05	0.0730762713915717	0	4.84109118195241e-05	2.42054559097621e-05	0.000798780045022148	4.84109118195241e-05	0	0.000992423692300245	0.000726163677292862	0.000629341853653814	0.000290465470917145	0.000750369133202624	0	0	0.000217849103187859	0.00012102727954881	0.0101904969380098	0.00116186188366858	0.016483915474548	0.000750369133202624	0.00181540919323215	0	4.84109118195241e-05	0.00965797690799506	0.0239876068065742	0.0012102727954881	0.000169438191368334	0
T.CS.072	0.0059643525903322	0.0108190581871142	0.000392999976882354	0.0052939408650623	0.00023117645698962	0	6.9352937096886e-05	0.0645907020828999	0	0.000809117599463671	0.0016413528446263	0.00654229373280625	0	0	0.00744388191506577	0.0171764107543288	0	4.6235291397924e-05	0.0351388214624223	0.00104029405645329	0.00208058811290658	4.6235291397924e-05	0	0.000300529394086506	0.078530642439374	0.00647294079570936	0.00557135261344985	0.00224241163279932	0	0.0041380585801142	0	0	0.00487782324248099	0.000254294102688582	0.00261229396398271	2.3117645698962e-05	0.000369882331183392	0.00429988210000694	0	4.6235291397924e-05	0.000184941165591696	0.0843794068012114	0.000277411748387544	0	0.00497029382527683	0	0.00101717641075433	0.000300529394086506	0.00705088193818342	0.00332894098065053	0.0163672931548651	0.00275099983817648	0.00293594100376818	0.00476223501398618	0.000300529394086506	0.00638047021291352	0.0178468224795987	0.036502762558661	0.000693529370968861	0.0293594100376818	0.000416117622581316	0.00305152923226299	0.0543495850382597	0	0.0147721756016367	0.000161823519892734	0.0110502346441038	0.000184941165591696	0	0.00358323508333911	0.00337517627204845	4.6235291397924e-05	0.0125759992602353	0.000184941165591696	0.00113276463924914	0	0	0.00617241140162286	0.00483158795108306	0.00240423515269205	0.0146797050188409	0.0139168227107751	0.00034676468548443	0	0	0.00721270545807615	0	0.00709711722958134	0.00538641144785815	0.0171995284000277	0.000508588205377164	0.000508588205377164	0	0.0703238782162425	0.003652588020436	0.000762882308065747	0.00210370575860554	0.0605451140855815	0.00654229373280625	0.00161823519892734	0.0125991169059343	0.00212682340430451	0	0.000138705874193772	0.00307464687796195	0.000161823519892734	0	0.00328270568925261	0.0839170538872321	0	0	0	2.3117645698962e-05	4.6235291397924e-05	0	0.000208058811290658	0	0.00392999976882354	9.24705827958481e-05	0.0287583512495087	0	0	0	0.000485470559678202	0.00332894098065053	0.00023117645698962	0.00957070531937028	0.00011558822849481	0.00404558799731835	0	0	6.9352937096886e-05	0.00390688212312458	0.000323647039785468	0.0118131169521696	2.3117645698962e-05
T.CS.004	4.38609316061873e-05	0.0122956811602678	0.000131582794818562	0.0117693499809936	2.92406210707915e-05	0.000160823415889353	4.38609316061873e-05	0.0501184245153367	0.000906459253194538	0.000116962484283166	0	0.000497090558203456	0	0	7.31015526769789e-05	0.096084680838621	0.00027778590017252	0.000526331179274248	1.46203105353958e-05	0.00232462937512793	0.0104827626538788	0.011155296938507	0	0.00497090558203456	0.181116406912483	2.92406210707915e-05	0	0.00191526068013685	0	0.00397672446562765	1.46203105353958e-05	0.00521945086113629	0	0	0.000555571800345039	5.84812421415831e-05	5.84812421415831e-05	1.46203105353958e-05	0.00331881049153484	0.0194450130120764	0.00115500453229627	0.00856750197374192	0	4.38609316061873e-05	0.00065791397409281	0.000453229626597269	0.00065791397409281	0.000131582794818562	0	0.00371355887599053	0	0.00543875551916723	0.000453229626597269	4.38609316061873e-05	0.000511710868738852	1.46203105353958e-05	0.000175443726424749	0.0231731921986023	0	0.0455276470072224	0.000131582794818562	0.00786572706804292	0.0270183338694114	1.46203105353958e-05	0.00403520570776923	0	0.0105851048276265	4.38609316061873e-05	1.46203105353958e-05	0.00390362291295067	0.000701774905698997	1.46203105353958e-05	0.0114477031492149	0.000833357700517559	0.000131582794818562	0.000116962484283166	0	0.000307026521243311	0.0116523874967104	0.00239773092780491	0.0013743091903272	0.0013889295008626	0	0	0.000540951489809644	0	0	1.46203105353958e-05	2.92406210707915e-05	0.00757332085733501	0.000321646831778707	0	0	0.105324717096991	0.00530717272434867	0	0.00119886546390245	0.0476037311032486	0.000175443726424749	0.000921079563729934	0.0191526068013685	0	0	0.000818737389982163	0.0224421766718325	0.000116962484283166	0.000350887452849499	0	0.0378958449077458	1.46203105353958e-05	0	0.000423989005526477	8.77218632123746e-05	2.92406210707915e-05	0	0.000877218632123746	0.0336267142314103	0	0	0	0	4.38609316061873e-05	0	1.46203105353958e-05	5.84812421415831e-05	0.000365507763384894	0.0176467148162227	0.000175443726424749	0.00232462937512793	0	4.38609316061873e-05	0.0673411503260329	0.0199567238808152	0.00124272639550864	0.000394748384455686	0.000570192110880435
TFS.024	0	0	0.000774628633919621	3.41747926729245e-05	4.55663902305659e-05	0.000182265560922264	0.0113915975576415	0.0126218900938668	0.0827257814635925	0.00389592636471339	0.000398705914517452	0.00092271940216896	0.000216440353595188	0.011311856374738	0.0113688143625262	0.00420349949876971	0	2.2783195115283e-05	0.0680420122117926	0.000546796682766791	0	0.0253804793584252	0	0.00119611774355236	0.172389045839789	0.0315889000273398	0	0.000182265560922264	0	0.00159482365806981	0	0	0	0	0.0012644673288982	0	7.97411829034904e-05	0.00973981591178347	0	0.000170873963364622	0.000182265560922264	0.0312471521006106	0	0.000672104255900848	0.000569579877882074	0	0.00267702542604575	3.41747926729245e-05	0.000148090768249339	0.00897657887542149	0.00306433974300556	0.00166317324341566	0.000170873963364622	0.000353139524286886	0	4.55663902305659e-05	0.000262006743825754	0.0580401895561834	0.000364531121844527	0.0545315775084298	0.000694887451016131	0.000421489109632735	0.0550214162034084	0	0.0113232479722956	1.13915975576415e-05	0.0244691515538139	0.000193657158479905	7.97411829034904e-05	0.00633372824204867	0.00377061879157933	0	0.00379340198669461	0	9.11327804611319e-05	0.000603754670554999	5.69579877882074e-05	0	0.039973115829764	0.00119611774355236	0.00141255809714754	0.00543379203499499	0	0	0	1.13915975576415e-05	1.13915975576415e-05	0.000979677389957168	0.000113915975576415	0.00609450469333819	2.2783195115283e-05	0.000797411829034904	0	0.0951995807892099	0.0224300555909961	0.000102524378018773	0.000182265560922264	0.0208807983231568	0.000694887451016131	0.00700583249794951	0.000569579877882074	0.00725644764421763	0	2.2783195115283e-05	0.00968285792399526	0	0	0	0.00301877335277499	0	0	0	0.000364531121844527	0	0	0	0.000786020231477262	0	0	0	0	0	0	4.55663902305659e-05	0.000854369816823111	4.55663902305659e-05	0.00372505240134876	0.00980816549712932	0.0114257723503144	0	0	0.0033491296819466	0.0203453932379477	0.000170873963364622	0	0.000159482365806981
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0.000346500346500347	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	4.33125433125433e-05	0.0111746361746362	0	0	0.0029019404019404	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0.00190575190575191	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0	0.000606375606375606	0.00363825363825364	0.000173250173250173	4.33125433125433e-05	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0	0.000303187803187803	0	0.00372487872487872	0.000563063063063063	0.000476437976437976	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	4.33125433125433e-05	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
