g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.044	0	0.000126745925118507	0.00273771198255976	0.00443610737914776	2.53491850237015e-05	0.00476564678445588	0.0360972394737509	0.00316864812796269	0.000354888590331821	0	5.0698370047403e-05	0	0.00403052041876854	0	0	0.0176176835914725	0	2.53491850237015e-05	0.0016223478415169	0.000278841035260716	0.000253491850237015	0.000126745925118507	0.00365028264341301	0.000152095110142209	0.289741184820908	0	0	0.000430936145402925	0	0.000912570660853254	0.00423331389895815	0	7.60475550711045e-05	2.53491850237015e-05	0.0016730462115643	0.000760475550711045	0	0.00712312099166012	0	2.53491850237015e-05	0.0343734948921392	0.0101650231945043	0	0	0.0017490937666354	7.60475550711045e-05	5.0698370047403e-05	7.60475550711045e-05	0	0.000354888590331821	0.00970873786407767	0.000152095110142209	0.00496844026464549	0.000354888590331821	0.000456285330426627	0.000253491850237015	0.000101396740094806	0.00017744429516591	0.0147532256837943	0.000101396740094806	0.0455017871175442	5.0698370047403e-05	0.000988618215924358	0.0636518035945144	2.53491850237015e-05	0.0114071332606657	0.00240817257725164	0.0203553955740323	2.53491850237015e-05	0	0.00922710334862734	0.00068442799563994	0	0.016046034120003	0	0.000760475550711045	0	0	0	0.0122436563664478	0.00223072828208573	0.00126745925118507	0.00103931658597176	0.00017744429516591	0	0.00111536414104287	0.000152095110142209	0.00215468072701463	0.000735126365687343	0.00451215493421886	7.60475550711045e-05	0	2.53491850237015e-05	0.0832467236178357	0.0168825572257852	7.60475550711045e-05	0.000456285330426627	0.0660092778017187	0.00050698370047403	0.00392912367867373	0.0201019037237953	0.00121676088113767	5.0698370047403e-05	0.0230424091865447	2.53491850237015e-05	0.000126745925118507	0.00017744429516591	0.0726507642779285	0	0	0	7.60475550711045e-05	0.000101396740094806	0	0.0016730462115643	0	2.53491850237015e-05	0	0	0	0	0	5.0698370047403e-05	0.0311794975791528	5.0698370047403e-05	0.000101396740094806	0	2.53491850237015e-05	0.000354888590331821	0.00613450277573576	0.00922710334862734	5.0698370047403e-05	2.53491850237015e-05
CS.188	0	0.000783494384956908	9.14076782449726e-05	0.0173805171062941	0	0	0.0561243144424132	0.00304256986158266	0	0.000809610864455471	0	0.000352572473230609	0	0	0.000208931835988509	0.0780099242622095	0	0.000208931835988509	0.0230216766779838	0.0078218856098198	0.0108122225124053	0.00228519195612431	1.30582397492818e-05	0	0.238051710629407	0	0	0.00534082005745625	0	0.02127187255158	0	0	1.30582397492818e-05	0	0	2.61164794985636e-05	0	0.00306868634108122	0	0	0.000992426220945417	0.00402193784277879	0	0.00147558109166884	0.000221990075737791	0	0.000914076782449726	5.22329589971272e-05	5.22329589971272e-05	9.14076782449726e-05	0.00109689213893967	0.000208931835988509	0.000679028466962653	0.00112300861843823	1.30582397492818e-05	0	0	0.00270305562810133	0.0656698876991382	0	0.00300339514233481	0.000182815356489945	0.00697310002611648	0.0460433533559676	0	0.00472708278924001	0	0.0155654217811439	0.000221990075737791	0.000195873596239227	0.00632018803865239	1.30582397492818e-05	6.5291198746409e-05	0.0105510577174197	0	0	0	0	0	0.00974144685296422	0.00130582397492818	0.00167145468790807	0.000535387829720554	0	0	0.000744319665709062	0	0.000130582397492818	0	0.00707756594411073	0	0	0.000169757116740663	0.0625620266388091	0.0254505092713502	2.61164794985636e-05	0.00376077304779316	0.0165970227213372	0	0.000274223034734918	0.000130582397492818	0	0.00246800731261426	1.30582397492818e-05	0.000744319665709062	0.00288587098459128	0	0.0850744319665709	0	0	0	0.00278140506659702	0	0	0.000182815356489945	0	0	0	0	0	0	0.00754766257508488	0	0.0214938626273178	0.0002872812744842	0.0220292504570384	0	3.91747192478454e-05	0.000221990075737791	0.0080308174458083	0.0002872812744842	0	0.0721075998955341
CS.234	1.50518536357752e-05	0	0.00177611872902148	0.00903111218146515	1.50518536357752e-05	1.50518536357752e-05	0.0407002122311363	4.51555609073257e-05	0	0.000240829658172404	0	0	0	0	0.000451555609073257	0.285849752397008	0	1.50518536357752e-05	0.000165570389993528	0	1.50518536357752e-05	0.000195674097265078	0	0	0.00114394087631892	1.50518536357752e-05	0	0.000255881511808179	0	0.00361244487258606	1.50518536357752e-05	1.50518536357752e-05	0	0	1.50518536357752e-05	0.000481659316344808	1.50518536357752e-05	0.000105362975450427	0	0	0.0076613935006096	0.00240829658172404	3.01037072715505e-05	0.000451555609073257	0.000255881511808179	0	0	6.0207414543101e-05	0	0.000105362975450427	0.00559928955250839	0.0335054261932357	0.0101901049114198	9.03111218146515e-05	1.50518536357752e-05	7.52592681788762e-05	3.01037072715505e-05	1.50518536357752e-05	0.0115899272995469	0	0.0203350542619324	0.000571970438159459	0.00785706759787468	0.0714963047699324	0	0.00469617833436188	0	0.000466607462709033	0.000255881511808179	0	0.0132456311994822	0.00198684467992233	0	0.0338365669732228	3.01037072715505e-05	1.50518536357752e-05	0	0	0	0.000225777804536629	0.00105362975450427	0	9.03111218146515e-05	0	0	0.000135466682721977	0	0.000346192633622831	7.52592681788762e-05	0.000240829658172404	7.52592681788762e-05	0.000361244487258606	0	0.0110781642759306	6.0207414543101e-05	0.000135466682721977	0.000105362975450427	0.0344085374113822	6.0207414543101e-05	9.03111218146515e-05	0.000873007510874964	0.0537200656260819	4.51555609073257e-05	0.0598461700558424	3.01037072715505e-05	0	0.000135466682721977	3.01037072715505e-05	0	0	1.50518536357752e-05	0	0.000255881511808179	0.000105362975450427	0.000737540828152987	0.195643993557807	0	0.000150518536357752	1.50518536357752e-05	0	0	7.52592681788762e-05	0	0.0288242997125096	0	0.000165570389993528	0	3.01037072715505e-05	6.0207414543101e-05	0.0300434998570074	0.00302542258079082	0	4.51555609073257e-05
CS.191	0.00296371857079841	0.000179201588001764	0.0010062858403176	8.27084252315836e-05	0.00179201588001764	0.00266045434494927	0.0185404719894133	0.00188850904278783	4.13542126157918e-05	0	0.000771945302161447	0	0.000813299514777239	0	0.000358403176003529	0.024164644905161	0.00747132774591972	0	0.00045489633877371	0.000330833700926334	0.000261910013233348	0.0149288707543008	0.00296371857079841	0	0.318716916629907	0.0423329289810322	0.000385972651080723	0.000565174239082488	0	0.00165416850463167	0.00329455227172475	0	0.00090979267754742	0.000137847375385973	0.00290857962064402	9.64931627701809e-05	1.37847375385973e-05	0.00267423908248787	0	1.37847375385973e-05	0.00435597706219674	0.0208425231583591	2.75694750771945e-05	2.75694750771945e-05	0.00208149536832819	0	0.000716806352007058	4.13542126157918e-05	0	0.0040113586237318	0.00290857962064402	0.0148461623290693	0.0363227834142038	0.000771945302161447	0.00104764005293339	0.000468681076312307	0.000330833700926334	0.00210906484340538	0.0424018526687252	6.89236876929863e-05	0.0161694971327746	0.000110277900308778	0.000124062637847375	0.0412715041905602	0	0.00613420820467578	0	0.00898764887516542	0	0.000248125275694751	0.00569309660344067	0.000289479488310543	0.00104764005293339	0.00475573445081606	0	6.89236876929863e-05	0	0	0.00450760917512131	0.0348753859726511	0.00129576532862814	0.00665802823114248	0.00538983237759153	0.000510035288928099	0	0	0	9.64931627701809e-05	1.37847375385973e-05	0.0136468901632113	6.89236876929863e-05	0.000413542126157918	0	0.0538294000882223	0.00722320247022497	0.000482465813850904	0.000275694750771945	0.0406925452139391	0.00381837229819144	0.00117170269078077	0.00460410233789149	0.0275005513895015	0.00108899426554918	0.010131782090869	1.37847375385973e-05	1.37847375385973e-05	1.37847375385973e-05	0.0519408910454345	0	0.00234340538156154	0	0.000192986325540362	0.00427326863696515	8.27084252315836e-05	0.00891872518747243	0.0198362373180415	1.37847375385973e-05	0.000261910013233348	0.000110277900308778	0	0.000137847375385973	0	0.000234340538156154	0.00562417291574768	5.51389501543891e-05	0.00567931186590207	0	1.37847375385973e-05	0.00294993383325981	0.000358403176003529	0.00245368328187031	0.00164038376709307	0
CS.189	0.000221131307770554	0.00024324443854761	0.000884525231082217	0.0228428640926982	2.21131307770554e-05	2.21131307770554e-05	0.0160762460749193	0.00442262615541108	0.000154791915439388	0.000619167661757552	4.42262615541108e-05	0	0	4.42262615541108e-05	0.00024324443854761	0.24609703241785	0.00024324443854761	0.000110565653885277	0	0.000110565653885277	2.21131307770554e-05	0.000221131307770554	2.21131307770554e-05	0.00364866657821414	0.00214497368537438	0.000176905046216443	6.63393923311662e-05	8.84525231082217e-05	0	0.00904427048781566	0.000154791915439388	0.000928751492636327	0	0	0.000132678784662332	0.000110565653885277	2.21131307770554e-05	0.0217593206846225	0	0	0.00139312723895449	0.0040688160629782	0	0.00081818583875105	0.000574941400203441	0	0	0.000464375746318164	0	0.000132678784662332	0.00260934943169254	0.0134226703816726	0.00309583830878776	2.21131307770554e-05	2.21131307770554e-05	4.42262615541108e-05	2.21131307770554e-05	2.21131307770554e-05	0.0248993852549644	0	0.0297863871566936	0.000110565653885277	0.0110565653885277	0.0924549997788687	0	0.00081818583875105	2.21131307770554e-05	0.00619167661757552	0.000132678784662332	0	0.0172482420061032	2.21131307770554e-05	0	0.0045110786785193	0	0	2.21131307770554e-05	0	0	0.0488257927557384	0.00247667064703021	4.42262615541108e-05	0.000442262615541108	0	0.0135332360355579	0.00168059793905621	2.21131307770554e-05	0.029919065941356	4.42262615541108e-05	0.000508602007872275	0.000110565653885277	0.00077395957719694	0	0.0201892883994516	0.000176905046216443	0.000972977754190438	0.000442262615541108	0.0340321082658883	2.21131307770554e-05	0	0.0162752642519128	0.000110565653885277	0.000398036353986997	0.000221131307770554	0	0.000132678784662332	0.00311795143956481	0.0104816239883243	0.100084029896953	0	0.000132678784662332	0	0.000132678784662332	0	0.000995090884967494	0.133121047277874	0	6.63393923311662e-05	0	6.63393923311662e-05	0	0.000486488877095219	0	0.0237937287161116	4.42262615541108e-05	0.00117199593118394	2.21131307770554e-05	0.000508602007872275	0.000862412100305161	0.00305161204723365	0.000110565653885277	4.42262615541108e-05	0.0014373535005086
CS.151	0.0058160237388724	0	1.9782393669634e-05	0.00908011869436202	0	0	0.0646686449060336	0.00263105835806133	0.000336300692383778	0.000138476755687438	0	0.000158259149357072	0.000811078140454995	0	5.93471810089021e-05	0.175450049455984	1.9782393669634e-05	0.00547972304648863	0	0.00433234421364985	0.00251236399604352	1.9782393669634e-05	0	0	0.127715133531157	1.9782393669634e-05	0	0.0194460929772502	0	0.0251038575667656	0	0	7.91295746785361e-05	0.00142433234421365	0.000514342235410485	1.9782393669634e-05	0	0.00379821958456973	0	0	0.000316518298714144	0.0618595450049456	0	0.00019782393669634	0.00797230464886251	0	0.00152324431256182	0.00112759643916914	0.000158259149357072	0.00346191889218595	0.00195845697329377	9.89119683481701e-05	0.00508407517309594	0.00164193867457962	0.00682492581602374	0	0.000276953511374876	0.00312561819980218	0.0507418397626113	0.000158259149357072	0.0136300692383778	0.000771513353115727	0.00979228486646884	0.0389910979228487	0	0.0120276953511375	9.89119683481701e-05	0.00704253214638971	3.95647873392681e-05	0.00110781404549951	0.0086646884272997	0.00257171117705242	3.95647873392681e-05	0.00818991097922849	0.000751730959446093	0.000712166172106825	0.000692383778437191	0.000178041543026706	9.89119683481701e-05	0.00660731948565776	0.00403560830860534	0.00666666666666667	0.0403956478733927	0.000237388724035608	0	0.000415430267062315	0	0.00324431256181998	0	0.0389317507418398	0.00241345202769535	0.000217606330365974	0	0.0368348170128586	0.00385756676557863	0.00136498516320475	0.0048269040553907	0.0549554896142433	0.00811078140454995	0.00144411473788328	0.00271018793273986	0	0.000138476755687438	0	0.00039564787339268	1.9782393669634e-05	9.89119683481701e-05	1.9782393669634e-05	0	0.00330365974282888	1.9782393669634e-05	0.000158259149357072	0.0202373887240356	0.0156874381800198	0.000158259149357072	5.93471810089021e-05	3.95647873392681e-05	0	0.00360039564787339	0	0	0	0	0.00995054401582592	0.000276953511374876	0.00862512363996044	0	3.95647873392681e-05	0.00274975272007913	0.000178041543026706	0.000692383778437191	0	0
CS.345.0	0	6.54428847223586e-05	0.000229050096528255	0.139687837439874	0	0	0.0639376983737443	0.00566080952848402	0	0.00150518634861425	0	0	0.000163607211805896	0	0	0.360230358954223	0	0	0	0	0	0	0	0	3.27214423611793e-05	0	0	0.00327214423611793	0	0.00471188770000982	0	0	0	0	0	6.54428847223586e-05	0.000163607211805896	0.000785314616668303	0	0.000130885769444717	0.00104708615555774	0.00703511010765355	0	0.00101436471319656	0.00209417231111547	0	0.000621707404862406	0.000196328654167076	0	0	0.00212689375347665	0.000163607211805896	0.00713327443473708	0	0.000359935865972972	0	0	0	0.00840941068682307	0	0.00481005202709335	0	0.00435195183403684	0.0800039265730833	0	9.81643270835378e-05	0	0.00337030856320147	0.000523543077778869	0	0.0064788455875135	0	3.27214423611793e-05	0.0196983083014299	0	0.000196328654167076	0	0	0	0.015150027813226	0.0246065246556068	0	0.000654428847223586	0	0	0.00137430057916953	0	0.00307581558195085	9.81643270835378e-05	0.000196328654167076	3.27214423611793e-05	0.000588985962501227	3.27214423611793e-05	0.00523543077778869	0.000229050096528255	0	0.000981643270835378	0.00166879356042014	9.81643270835378e-05	0.000327214423611793	0.0147573705048919	0	0.000621707404862406	3.27214423611793e-05	0.000196328654167076	0.000163607211805896	0.000261771538889434	0.00323942279375675	0.119073328752331	0	0	0	3.27214423611793e-05	0	0.00386113019861915	0.0564772095153954	0	0	0	3.27214423611793e-05	0	0	0	0.0113543404993292	0.000687150289584765	0.000294492981250614	0	0	0	0.00101436471319656	0.000130885769444717	0	0.000327214423611793
CS.207	3.02407161001573e-05	6.04814322003145e-05	0.00235877585581227	0.050955606628765	0	0	0.0586972299504052	0	0	0.00087698076690456	0	3.02407161001573e-05	0	0	0.000120962864400629	0.145155437280755	0	0	0	0	0.000423370025402202	0.000120962864400629	3.02407161001573e-05	0	0.000816499334704246	9.07221483004718e-05	0	0.00538284746582799	0	0.00526188460142736	6.04814322003145e-05	3.02407161001573e-05	0	0	0.000604814322003145	0.00154227652110802	0.000272166444901415	0.00272166444901415	0	0.000181444296600944	0.0134268779484698	0.000241925728801258	0	0.000544332889802831	0.000120962864400629	0	0.000211685012701101	3.02407161001573e-05	0	0	0.0045965888472239	0.00102818434740535	0.0229224628039192	0.000181444296600944	0.000120962864400629	0	0	0.000120962864400629	0.0164811902745857	0	0.00526188460142736	0	0.0138200072577719	0.092687794846982	0	0.000181444296600944	0	0.0389802830531027	3.02407161001573e-05	0	0.0168138381516874	0	0	0.0261884601427362	0	0	0	0	0	0.00299383089391557	0.00477803314382485	6.04814322003145e-05	0.000302407161001573	0	0	3.02407161001573e-05	0.00441514455062296	0.00308455304221604	0.00123986936010645	0.0010584250635055	3.02407161001573e-05	0.00120962864400629	3.02407161001573e-05	0.102667231160034	0.0133663965162695	0.00166323938550865	3.02407161001573e-05	0.087123503084553	6.04814322003145e-05	0.000272166444901415	3.02407161001573e-05	6.04814322003145e-05	0.00943510342324906	0.0603604693359139	0.000120962864400629	0	0.000241925728801258	0.00886052981734608	0	0	0	0	0.000151203580500786	0	0.00217733155921132	0.13644611104391	0	0	3.02407161001573e-05	0.000120962864400629	0	6.04814322003145e-05	0	0.00489899600822548	9.07221483004718e-05	0.00120962864400629	0	6.04814322003145e-05	9.07221483004718e-05	0.00831619692754324	0.00892101124954639	3.02407161001573e-05	0.000272166444901415
CS.363	0	0	0.000350096276476031	0.00477631348620871	0	0.00015004126134687	0.0318337542824277	0.00850233814298932	0.000775213183625497	0.000125034384455725	0.000250068768911451	0	0	0	0.000225061892020306	0.201530420865738	0	0.013453699767436	2.50068768911451e-05	0.00447623096351497	0.000300082522693741	0	0	0	0.000400110030258321	2.50068768911451e-05	0	0.0164045112405912	0	0.00755207682112581	0	0	2.50068768911451e-05	0	0.00515141663957588	0.00015004126134687	0	0.000200055015129161	0	0.00015004126134687	0.00755207682112581	0.00570156793118108	0	0.00140038510590412	0.00360099027232489	0	0.00235064642776764	0.000125034384455725	0	0	0.00237565330465878	0.00010002750756458	0.00832729000475131	0.000250068768911451	0.0035509765185426	0	0.000725199429843207	0.000275075645802596	0.0459876466028158	0	0.0278076471029533	0.000175048138238015	0.0111530670934507	0.0628672885043387	0	0.0200555152666983	2.50068768911451e-05	0.00765210432869039	0.000200055015129161	0.000225061892020306	0.0261071794743554	0.000425116907149466	0.00187551576683588	0.0123784040611168	0.000175048138238015	0.000550151291605191	0.00115031633699267	0	0	0.0292080322088574	0.00392607967190978	0.00410112781014779	0.0199054740053515	0	0	0	0	0.000600165045387482	0	0.00422616219460352	0.00245067393533222	0.000300082522693741	0	0.0698442071569682	0.00927755132661482	0.00282577708869939	0.000825226937407787	0.098952211858261	0.00537647853159619	0.000425116907149466	0.017754882592713	5.00137537822901e-05	0.00165045387481557	0.0353597239240791	0.00015004126134687	0.000250068768911451	0	0.0281577433794293	0.000375103153367176	0	2.50068768911451e-05	0	2.50068768911451e-05	0	5.00137537822901e-05	2.50068768911451e-05	0	5.00137537822901e-05	0	0	0	0.0299582385155918	0.000525144414714046	5.00137537822901e-05	0.000275075645802596	0.00520143039335817	0	7.50206306734352e-05	0	0.000825226937407787	5.00137537822901e-05	0	0.0726699842456676
CS.212	0	0.00127757849737114	0.00337411756998018	0.0286308617103173	0	0	0.0269601821368319	0	1.63792115047582e-05	0.00245688172571372	0	0.000311205018590405	1.63792115047582e-05	4.91376345142745e-05	0.000638789248685568	0.165364519352038	0	0	0	0	0.00383273549211341	0.000507755556647503	0	0	0.16895156667158	6.55168460190326e-05	0	0.00859908603999803	0	0.00343963441599921	0	0	0	0	1.63792115047582e-05	0.000163792115047582	0	0.0224395197615187	0.000114654480533307	0	0.0550341506559874	0.00683013119748415	0	0.000835339786742666	1.63792115047582e-05	0	9.8275269028549e-05	0.000524134768152261	0	0	0.00368532258857059	0.0041111820876943	0.00422583656822761	6.55168460190326e-05	1.63792115047582e-05	0.000163792115047582	3.27584230095163e-05	1.63792115047582e-05	0.0121861333595401	0	0.0251912272943181	0	0.00325946308944687	0.0630599642933189	0	0.00361980574255155	0	1.63792115047582e-05	0.00018017132655234	4.91376345142745e-05	0.013611124760454	0.0023094688221709	0	0.0128740602427399	0	0	0	0	0	0.0247326093721848	0.00643703012136996	0.000720685306209359	0.00814046811786481	0	3.27584230095163e-05	8.18960575237908e-05	0	0.0048154881823989	1.63792115047582e-05	0.00350515126201825	0	0.000327584230095163	0	0.0853029335167805	6.55168460190326e-05	0	0.000278446595580889	0.00170343799649485	0	0.000458617922133229	0.000425859499123712	1.63792115047582e-05	0.00370170180007534	0.0389006273238006	0.000966373478780732	0	3.27584230095163e-05	0.0531177829099307	0.00830426023291239	0.0302196452262788	1.63792115047582e-05	0.00173619641950437	0.000196550538057098	0.000212929749561856	0.00514307241249406	0.0363454703290584	0	0	0	1.63792115047582e-05	0	0	0	0.00578186166117963	1.63792115047582e-05	0	0	1.63792115047582e-05	6.55168460190326e-05	0.00704306094704601	0.011989582821483	0	0
