g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.254	0.0144329543898096	1.71209423366662e-05	0.00063347486645665	0.0190213669360362	5.13628270099986e-05	0	0.000188330365703328	0	0.00761881933981646	0.0011128612518833	0	0.00350979317901657	0	1.71209423366662e-05	0.000753321462813313	0.276417614025476	0	0	0	0.00152376386796329	0.00647171620325983	3.42418846733324e-05	0	0	0.00104437748253664	3.42418846733324e-05	0	0.0447370223257088	0	0.0188672784550062	0	0	0.000325297904396658	0	0.00463977537323654	6.84837693466648e-05	0	0.00270510888919326	0	0.000325297904396658	0.00176345706067662	0.00789275441720312	8.5604711683331e-05	0.000564991097109985	0.000941651828516642	0	0.00155800575263663	0.0011128612518833	0	0.00176345706067662	0.00174633611833995	0.00207163402273661	0.00152376386796329	0.000171209423366662	0.000787563347486646	1.71209423366662e-05	0.00371524448705657	0.000119846596356663	0.0334029584988358	0.000530749212436653	0.0386590877961923	0.000770442405149979	0.00422887275715655	0.0245343103684427	0	0.0348411176551157	0.000462265443089988	0.00767018216682646	0.000119846596356663	8.5604711683331e-05	0.0182166826462128	0.000171209423366662	3.42418846733324e-05	0.00440008218052322	0.00943363922750308	0.000547870154773319	0.000599232981783317	0	0	0.0474078893302287	0.000513628270099986	0.000445144500753321	0.0103410491713464	0.000205451308039995	0	0.000308176962059992	5.13628270099986e-05	0.0256642925626626	1.71209423366662e-05	0.0104095329406931	0.00352691412135324	0.000393781673743323	0.000616353924119984	5.13628270099986e-05	0.122928365977263	0.00428023558416655	0.00174633611833995	0.00436584029584988	0.0758971373784413	0.00205451308039995	0.000770442405149979	0.00602657170250651	0	0	0.000239693192713327	8.5604711683331e-05	6.84837693466648e-05	0.000102725654019997	0.00825229420627311	0.000239693192713327	0.000102725654019997	0	0	0	0.0180112313381729	0	0.000291056019723326	8.5604711683331e-05	0	0	0	0	0.0209731543624161	6.84837693466648e-05	0	5.13628270099986e-05	1.71209423366662e-05	0.000376660731406657	0	0.000599232981783317	0.000667716751129982	0	0.00510204081632653
T.CS.041	0	0.00856586632057106	0.000551589876703439	0.00918234912394549	0	0.000194678780012979	0.02744970798183	0.00207657365347177	0.000259571706683971	0	0.00171966255678131	0.000129785853341986	0.000681375730045425	3.24464633354964e-05	3.24464633354964e-05	0.0522063595068138	0	0.000356911096690461	0	0.000778715120051914	0.00126541207008436	0.000292018170019468	0	0.00564568462037638	0.227417261518494	6.48929266709929e-05	9.73393900064893e-05	0.00249837767683323	0	0.00379623621025308	0	0	0.00045425048669695	0	0.00402336145360156	0	6.48929266709929e-05	0.00840363400389357	0	0	0.00668397144711227	0.0133030499675535	0	6.48929266709929e-05	0.00259571706683971	0.000227125243348475	0.00107073329007138	6.48929266709929e-05	3.24464633354964e-05	0.00405580791693705	0.00152498377676833	0.00603504218040234	0.00447761194029851	0.00103828682673589	0.00103828682673589	0.000778715120051914	3.24464633354964e-05	0.000746268656716418	0.0286177806619079	0.000162232316677482	0.013465282284231	3.24464633354964e-05	0.00188189487345879	0.0502920181700195	0	0.0127514600908501	6.48929266709929e-05	0.00921479558728099	3.24464633354964e-05	3.24464633354964e-05	0.00152498377676833	0.000940947436729396	0	0.0100259571706684	0	0.000292018170019468	6.48929266709929e-05	0.000129785853341986	0.000227125243348475	0.0390006489292667	0.000648929266709929	0.0009085009733939	0.0036664503569111	9.73393900064893e-05	9.73393900064893e-05	0.00317975340687865	0	0.00869565217391304	0.00139519792342635	0.0121998702141467	0.000162232316677482	0	9.73393900064893e-05	0	0.102109020116807	0.0176833225178456	0.000389357560025957	0.000227125243348475	0.0536664503569111	0.000843608046722907	0.00240103828682674	0.00473718364698248	0.0118105126541207	0	0.000129785853341986	0.0443543153796236	0	3.24464633354964e-05	0.00129785853341986	0.049805321219987	6.48929266709929e-05	0	0	0	0	0	0.000389357560025957	0.0617131732641142	0.000713822193380921	0.000194678780012979	6.48929266709929e-05	0	0.000421804023361454	0.0240752757949384	0.000129785853341986	0.00204412719013627	0	6.48929266709929e-05	0.000421804023361454	0.000811161583387411	0.00129785853341986	0.00171966255678131	0.0113562621674238
T.CS.076	0.00212119951753109	0.00143492908538868	0.000291145031817993	0.000644678284739841	0	0.000353533252921848	0.0250384727363474	0.00985733893440918	0.0029530424655825	2.07960737012852e-05	0.000415921474025704	2.07960737012852e-05	0	2.07960737012852e-05	0.018154972341222	0.0618683192613235	0	0	0.0264318096743335	0.00164288982240153	0.00528220272012644	0.0556502932246392	0	0	0.0408850808967267	0	0	0.0208584619223891	0	0.00507424198311359	0	0	0.000103980368506426	4.15921474025704e-05	0.00170527804350539	0	0.00143492908538868	0.00544857130973672	0	0.000603086137337271	0.00469991265649045	0.03543650958699	0.000311941105519278	0	0.00124776442207711	0.000166368589610282	0.000707066505843697	0.000311941105519278	6.23882211038556e-05	0.0135590400532379	0.00230836418084266	0.0189660192155721	0.0042216029613609	0.000187164663311567	0.00155970552759639	0	0.00594767707856757	0.00047830969512956	0.038431144199975	0.000124776442207711	0.0307781890779021	0.000145572515908996	0.00149731730649253	0.035582082102899	0	0.0264110136006322	8.31842948051408e-05	0.0072994218691511	0.000145572515908996	4.15921474025704e-05	0.0142245144116791	8.31842948051408e-05	0.000228756810714137	0.0285322131181633	0.00135174479058354	0	0.000166368589610282	0.00051990184253213	0	0.0142453104853804	0.000603086137337271	0.00282826602337479	0.00524061057272387	0.000145572515908996	0	0.00411762259285447	0.000166368589610282	0.0202969679324544	0.00158050160129768	0.0142869026327829	0.000291145031817993	0	0	0	0.0910452106642266	0.00359772075032234	0.000124776442207711	0.000228756810714137	0.0807511541820904	0.0023915484756478	0.00282826602337479	0.00700827683733311	0.0279707191282286	0	0.000145572515908996	0.0123528677785634	2.07960737012852e-05	0	0.00933743709187705	0.0345006862704321	0.000415921474025704	2.07960737012852e-05	2.07960737012852e-05	0	6.23882211038556e-05	0	0.00131015264318097	0	0	0.000436717547726989	0	0.0159089963814832	4.15921474025704e-05	0.00582290063635986	0.000124776442207711	0.00413841866655575	4.15921474025704e-05	0.00879673917564364	0.0368090504512748	0.0147860084016138	0.00655076321590484	0	2.07960737012852e-05
T.CS.052	0	4.87721608505865e-05	0.000292632965103519	0.000195088643402346	0	0.000121930402126466	0.0415294949642744	0.0025117662838052	0.00141439266466701	0.000317019045528812	7.31582412758797e-05	0.00278001316848343	0	0	0.00399931718974809	0.208915551003487	0	0.00343843733996635	0.0195820225815105	0.00412124759187456	0.0043407223157022	0.00524300729143805	0	0.00653546955397859	0.025361523642305	0	0	0.0266295998244202	0	0.01704587021728	0	0	0	0	0.000682810251908211	0	0	0.000707196332333504	0	0	0.0321652400809618	0.0110956665935084	0	7.31582412758797e-05	0.00282878532933402	0.000853512814885263	0.00114614577998878	0.000146316482551759	0	0.00929109664203673	0.00894969151608262	0.000487721608505865	0.00816933694247324	0.000585265930207038	0.00219474723827639	0.000121930402126466	7.31582412758797e-05	0.0025361523642305	0.00348720950081693	0	0.00153632306679347	2.43860804252932e-05	0	0.0470895213012412	0	0.00297510181188578	0.000414563367229985	0.0134611163947619	0.00082912673445997	7.31582412758797e-05	0.0104372424220255	0.000682810251908211	0.000707196332333504	0.0126807618211525	2.43860804252932e-05	0	0.00812056478162265	0	0.00417001975272514	0.043163362352769	0.00463335528080572	0.00404808935059868	0.00599897578462214	0.000146316482551759	0	0.000585265930207038	0	0.000560879849781745	0	0.0251420489184773	0.00309703221401224	0	0	0	0.0693783988099593	0.00248738020337991	2.43860804252932e-05	0.000146316482551759	0.0530153388445875	0.00221913331870169	0.00156070914721877	0.0171678006194064	0.0353354305362499	0	0.000634038091057624	0.0742312288145926	0.000195088643402346	0.000195088643402346	0.000146316482551759	0.0372131587289975	0	0	0	0	2.43860804252932e-05	0	0.00626722266930036	2.43860804252932e-05	0	4.87721608505865e-05	0	0.0113151413173361	2.43860804252932e-05	0.00631599483015095	0.000170702562977053	0.0043407223157022	0	9.7544321701173e-05	4.87721608505865e-05	0.000682810251908211	0.0079254761382203	0	0.00282878532933402
T.CS.089	1.70633904956915e-05	0.0539885675283679	8.53169524784575e-05	0.00496544663424623	0	0.000238887466939681	0.0180701305349373	0	0.000238887466939681	5.11901714870745e-05	0.00245712823137958	1.70633904956915e-05	0.00177459261155192	0	5.11901714870745e-05	0.108727924238546	0	0.000528965105366436	0.00651821516935415	0.000887296305775958	0.00349799505161676	0.000187697295452606	0	0.00284958621278048	0.165651394932173	0	0	0.0232232744646361	0	0.0112959645081478	0	0	0.000563091886357819	0	0.0058186161590308	3.4126780991383e-05	0.00046071154338367	0.0151864175411654	0.000426584762392287	1.70633904956915e-05	0.00851463185735006	0.0189574268407132	0	3.4126780991383e-05	0.000511901714870745	0.000477774933879362	0.000255950857435372	0.000136507123965532	3.4126780991383e-05	0.0172169610101527	0.00237181127890112	0.00586980633051787	0.00738844808463442	0.00151864175411654	0.000426584762392287	6.8253561982766e-05	0.00177459261155192	0.00305434689872878	0.0280351505844211	0.000170633904956915	0.0375735858715127	0.000255950857435372	0.00189403634502176	0.0357648664789694	0	0.0288030031567272	0.000255950857435372	0.00877058271478543	1.70633904956915e-05	8.53169524784575e-05	0.0125074652333419	1.70633904956915e-05	0.00116031055370702	0.029093080795154	0.000955549867758724	0	0.000358331200409521	0	1.70633904956915e-05	0.0151352273696784	0.00155276853510793	0.00254244518385803	0.00755908198959133	0.00011944373346984	1.70633904956915e-05	0.00211586042146575	0.000102380342974149	0.00890708983875096	0.000955549867758724	0.0270796007166624	0.000273014247931064	3.4126780991383e-05	0.000170633904956915	0	0.102158518897705	0.00808804709495777	3.4126780991383e-05	0.00127975428717686	0.0351676478116202	0.00764439894206979	0.0020134800784916	0.00784915962801809	0	0	0.000170633904956915	0.0207661462332565	3.4126780991383e-05	8.53169524784575e-05	0.00525552427267298	0.0390922276256292	0	0	0	0	0	0	0.00148451497312516	0	0	5.11901714870745e-05	0	0.00354918522310383	0.00153570514461223	0.000597218667349202	0.000187697295452606	0.001603958706595	0	5.11901714870745e-05	0.000273014247931064	0.0012115007251941	0.00279839604129341	0	0.00476068594829793
T.CS.001	0	0.00878155872667398	0.000617453347969265	0.0260702524698134	0	0	0.000205817782656422	6.86059275521405e-05	0	0.00397914379802415	0	0	0	0	0.00116630076838639	0.336649286498353	0	0	0.000274423710208562	0	0	0	6.86059275521405e-05	0.0103594950603732	0.000754665203073546	6.86059275521405e-05	0	0.0196899012074643	0	0	0	0	0	0	0	6.86059275521405e-05	6.86059275521405e-05	0.0208562019758507	6.86059275521405e-05	0.00377332601536773	0.00816410537870472	0.0292261251372119	0	0.0129665203073546	0	0	6.86059275521405e-05	0.000137211855104281	0	0	0.0021953896816685	0.012211855104281	0.00768386388583974	0	0	0	0	6.86059275521405e-05	0.0114571899012075	0	0.00157793633369923	0	0.00658616904500549	0.0545417124039517	6.86059275521405e-05	0.00109769484083425	6.86059275521405e-05	0.012211855104281	0	6.86059275521405e-05	0.0140642151481888	0.00212678375411636	0	0.0130351262349067	0	0	0	0	0	0.0204445664105379	0.00397914379802415	0.00130351262349067	0.00185236004390779	0.000205817782656422	0	0.00198957189901207	0	0.00343029637760703	0.000686059275521405	0.00445938529088913	0.000205817782656422	0	0.000754665203073546	0	0.170622941822173	0.0234632272228321	0	0.000686059275521405	0.0633232711306257	0	0.00281284302963776	0	0	0.000686059275521405	0.00562568605927552	0	0.000754665203073546	0	0.0032244785949506	0.000205817782656422	0	0.000137211855104281	0	6.86059275521405e-05	6.86059275521405e-05	6.86059275521405e-05	0.00343029637760703	0	0	6.86059275521405e-05	0	0.021953896816685	6.86059275521405e-05	6.86059275521405e-05	0.000617453347969265	0.00493962678375412	0	0.000137211855104281	0.00226399560922064	0.00590010976948408	0.00116630076838639	0	6.86059275521405e-05
T.CS.080	2.35932523298337e-05	2.35932523298337e-05	0.000589831308245842	0.000117966261649168	0	0	9.43730093193347e-05	0	0	0.00358617435413472	0	0.000377492037277339	0	0	0.000165152766308836	0.0514804765836971	0	0.00143918839211985	0	0.00419959891471039	0.00582753332546892	0.00146278164444969	0	0.00698360268963077	0.249427863631002	0.0797923793794975	0	0.00353898784947505	0	0.00507254925091424	0	0	0	0	0.00122684912115135	4.71865046596673e-05	0.000519051551256341	0.000117966261649168	2.35932523298337e-05	2.35932523298337e-05	0.00125044237348118	0.0151468679957532	0	0.000212339270968503	0.00070779756989501	0	0	0.00025952577562817	0	0	0.00129762887814085	0.00353898784947505	0.00547363454052141	2.35932523298337e-05	0.000471865046596673	0.00174590067240769	0	0	0.0642208328418072	0	0.0505839329951634	0.000165152766308836	0.013330187566356	0.0323935354488616	0	0.00556800754984075	0.000117966261649168	0.00929574141795446	0.000141559513979002	7.0779756989501e-05	0.00858794384805945	0.000188746018638669	0	0.0115135071369588	0.00261885100861154	0	0	0	0	0.0154299870237112	0.000802170579214345	0.000613424560575675	0.00214698596201486	0	4.71865046596673e-05	0.00325586882151705	0	0.00181668042939719	0.000519051551256341	0.00495458298926507	0	0	0.000330305532617671	0	0.0867052023121387	0.0128347292674295	0	0.000424678541937006	0.0733986079981125	2.35932523298337e-05	0.0132358145570367	0.0196767724430813	4.71865046596673e-05	0	0.000566238055916008	0.00750265424088711	0.000188746018638669	0.000235932523298337	0.00634658487672526	0.0649050371593724	2.35932523298337e-05	0	0	0	2.35932523298337e-05	0	0.000283119027958004	0.00108528960717235	0	0	0	0	0.0109000825763832	0.0043411584286894	0.00176949392473753	0.00389288663442256	0	0	0.00191105343871653	0.0132122213047069	0.000471865046596673	0	2.35932523298337e-05
T.CS.023	1.19307539043392e-05	1.19307539043392e-05	0.000238615078086784	0.000178961308565088	0	0	0.0380710357087464	0	1.19307539043392e-05	0.000524953171790925	0	0.000131238292947731	0	0	0.000357922617130176	0.250581624252837	0	0.00207595117935502	1.19307539043392e-05	0	1.19307539043392e-05	7.15845234260353e-05	0	0	0.126000691983726	0	0	0.0134817519119033	0	0.0356252311583569	3.57922617130176e-05	0	0	0	0	9.54460312347137e-05	9.54460312347137e-05	0.00091866805063412	0.00112149086700789	0	0.00189698987078994	2.38615078086784e-05	0	0.00136010594509467	0.000250545831991124	0	0.000107376785139053	0.000190892062469427	0	2.38615078086784e-05	0.000345991863225837	0.012801698939356	0.00138396745290335	3.57922617130176e-05	0	1.19307539043392e-05	0	5.96537695216961e-05	2.38615078086784e-05	0	0.00353150315568441	0	0	0.0895641695598745	0	0.00116921388262524	0	0	0	0	1.19307539043392e-05	0	0	0.011572831287209	0.0588544090101054	0	0	0	0	2.38615078086784e-05	0.0097354951859408	7.15845234260353e-05	0.00159872102318145	0	0	0.000513022417886586	0	0.00260090435114595	0.000620399203025639	0.00161065177708579	1.19307539043392e-05	0	0.000143169046852071	0	0.000143169046852071	0.0240643306250522	0	0.00125272915995562	0.00258897359724161	0	0.0112745624396006	1.19307539043392e-05	0	0	0.00622785353806507	0.000775499003782049	0	0	0.000465299402269229	0.0313898135223165	0.0315091210613599	0	0	0	0	0.0223940250784447	0.0113938699786439	0.112471217056206	0	0	0	0	0.0267845425152415	0.00218332796449408	4.77230156173569e-05	0.00165837479270315	0	1.19307539043392e-05	0.0146628965484329	0.00819642793228104	0.0140902203610246	0	0.00374625672596251
T.CS.007	0	1.20400693507995e-05	7.22404161047968e-05	1.20400693507995e-05	0	0	0.0902041995761896	2.40801387015989e-05	0.00847620882296282	0.000120400693507995	0	0	0	0	2.40801387015989e-05	0.136979869004045	1.20400693507995e-05	0.000481602774031978	0.00722404161047968	4.81602774031978e-05	0.000854844923906762	0.0776704873820073	0	0	0.155003852822192	8.42804854555962e-05	0	0.00191437102677711	0	0.0022876131766519	1.20400693507995e-05	0	0	0	1.20400693507995e-05	8.42804854555962e-05	0.00021672124831439	0.00941533423232518	0.000313041803120786	2.40801387015989e-05	0.00175785012521672	0.00156520901560393	0	0.00066220381429397	9.63205548063957e-05	0	0.00067424388364477	0.000108360624157195	0	0	0.000373242149874783	0.0255971874397997	0.0045150260065498	0	2.40801387015989e-05	0	0	0	0.0211544018493547	0	0.0196012329031015	0.000313041803120786	0.00724812174918127	0.0218406858023502	0	0	0	0.0156641302253901	0	1.20400693507995e-05	0.00709160084762088	0.000565883259487575	0	0.0140266807936814	0.000505682912733577	0	0.00120400693507995	0.000602003467539973	0	0.0335195530726257	0.000421402427277981	0.000156520901560393	0.000963205548063957	0	0	0.00183009054132152	0	0.0067183586977461	0	0.0279450009632055	0	0	0.000180601040261992	0	0.0817641109612791	0.00254045463301869	1.20400693507995e-05	0.000361202080523984	0.0194085917934887	0	0.000192641109612791	0.0358794066653824	0	6.02003467539973e-05	0.000963205548063957	8.42804854555962e-05	2.40801387015989e-05	0.000493642843382778	0	0.058117414756309	0.0657026584473127	0	1.20400693507995e-05	0.000927085340011558	2.40801387015989e-05	0	0.000156520901560393	1.20400693507995e-05	0	3.61202080523984e-05	0	0.000349162011173184	0.000144480832209594	0.014050760932383	3.61202080523984e-05	0.00108360624157195	0	6.02003467539973e-05	0.0021792525524947	0.00268493546522828	0.00250433442496629	0	1.20400693507995e-05
T.CS.042	0.00383153011641392	0.027892364832132	5.87207680676463e-05	0.00217266841850291	0	0.000264243456304408	0.0325019451254422	0.0062097212231536	0.00208458726640144	0	0.00142397862564042	0	0.00132121728152204	0	0.00651800525550874	0.0219468870652828	0	2.93603840338232e-05	0.00493254451768229	0.00130653708950513	0.00350856589204187	8.80811521014695e-05	0	0.0034204847399404	0.240358783892893	0.0192750921182049	0.000616568064710286	0.000734009600845579	0	0.002157988226486	0	0.0301677945947533	0.00521146816600361	0.000176162304202939	0.00255435341094262	1.46801920169116e-05	0.000293603840338232	0.000792730368913225	4.40405760507347e-05	0.000381684992439701	0.00055784729664264	0.0277749232959967	0.000308284032355143	0	0.00521146816600361	0.000308284032355143	0.000895491713031606	0.000161482112186027	4.40405760507347e-05	0.00389025088448157	0.00284795725128085	0.00763369984879402	0.0158986479543152	0.00115973516933601	0.00108633420925146	0.00337644416388966	0.00597483815088301	0.00261307417901026	0.0377721340595135	0.000190842496219851	0.0275987609917938	0.000176162304202939	0.00184970419413086	0.0234589468430247	1.46801920169116e-05	0.018100676756852	0.000117441536135293	0.00844111040972416	0	0.000132121728152204	0.00750157812064182	0.000308284032355143	0.000513806720591905	0.00640056371937345	0.000132121728152204	0.000469766144541171	0.0010129332491669	0.00124781632143748	0.00368472819624481	0.0235617081871431	0.00160014092984336	0.00563719373449405	0.0133736549274065	0.000734009600845579	1.46801920169116e-05	0.00372876877229554	7.34009600845579e-05	0.00406641318868451	0.00424257549288745	0.0160307696824674	0.000587207680676463	0	5.87207680676463e-05	0	0.0716099766584947	0.00813282637736902	0.000484446336558082	0.00280391667523011	0.0327955489657805	0.00293603840338232	0.00358196685212643	0.00687032986391462	0.00839706983367342	0	2.93603840338232e-05	0.0248242047005975	2.93603840338232e-05	2.93603840338232e-05	0.0011450549773191	0.0012624965134544	0	0	0	0.000352324608405878	0.0366123988901775	0	8.80811521014695e-05	0	0	0.000293603840338232	0	0.00750157812064182	5.87207680676463e-05	0.0149737958572498	0.0011450549773191	0.00468298125339479	0.000117441536135293	0.0381097784759025	0.000778050176896314	0.00710521293618521	0.000146801920169116	0.00115973516933601	0.000513806720591905
T.CS.019	0.000644918579029398	2.68716074595582e-05	0.000322459289514699	0.019159456118665	5.37432149191165e-05	5.37432149191165e-05	0.00811522545278659	0	0.000564303756650723	0.000268716074595582	0	2.68716074595582e-05	0	2.68716074595582e-05	5.37432149191165e-05	0.159778577954533	2.68716074595582e-05	5.37432149191165e-05	0.000483688934272048	0.000107486429838233	0.000833019831246305	5.37432149191165e-05	2.68716074595582e-05	0	0.217364432740367	5.37432149191165e-05	0	0.00994249476003655	0	0.0252055677970656	0	0	0	0	0	0	2.68716074595582e-05	0.00198849895200731	0	0	0.000510560541731606	0.00596549685602193	0	0.000161229644757349	0.000268716074595582	0	0.000214972859676466	0	0	0.000241844467136024	0.00120922233568012	0.00773902294835277	0.00123609394313968	0	0.000295587682055141	0	0	0.000188101252216908	0.00760466491105498	0	0.0106411565539851	0.000483688934272048	0.00150481001773526	0.0418659644219917	0	0.00158542484011394	8.06148223786747e-05	0.000779276616327189	2.68716074595582e-05	8.06148223786747e-05	0.0014779384102757	0.000241844467136024	0	0.00583113881872414	0.000107486429838233	0	0	0	0	0.0097812651152792	0.000188101252216908	0.000161229644757349	0.00174665448487129	0	0	0.026280432095448	0	0.00260654592357715	0.000510560541731606	0.00857204277959908	0.000537432149191165	0	0.000510560541731606	0.000349330896974257	0.196028376417477	0.00720159079916161	0.000268716074595582	0.00045681732681249	0.0236738861718708	0.00174665448487129	0.0164185521577901	0.000403074111893373	5.37432149191165e-05	0	0.001155479120761	0.00268716074595582	8.06148223786747e-05	0	0.000537432149191165	0.0172247003815768	2.68716074595582e-05	0	0	5.37432149191165e-05	0.00190788412962863	0	0.000134358037297791	5.37432149191165e-05	0	0.000295587682055141	0	0.00343956575482345	0.000349330896974257	0.00343956575482345	0.000376202504433815	5.37432149191165e-05	0	2.68716074595582e-05	0.0987531574138765	0.0255548986940399	0.000591175364110281	0	0.000134358037297791
