g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.147	6.29009938357026e-05	0.000345955466096364	0.000786262422946283	0.0545980626493899	0.000220153478424959	9.43514907535539e-05	0	0.0390615171719713	3.14504969178513e-05	0.00393131211473141	0.000660460435274877	0.0023902377657567	6.29009938357026e-05	0	0	0.000786262422946283	0.245942885897597	0	0	6.29009938357026e-05	0	3.14504969178513e-05	3.14504969178513e-05	0	0	0.0012894703736319	3.14504969178513e-05	0	0.0180525852308466	0	0.0431186312743741	0	0	0	0	0	0.000125801987671405	0	0.0150333375267329	3.14504969178513e-05	0.000345955466096364	0.00138382186438546	0.0048433765253491	0	0.00172977733048182	0.0011636683859605	0.000220153478424959	0.00132092087054975	0.000597559441439175	3.14504969178513e-05	0.00157252484589257	0.00462322304692414	0.00072336142911058	0	0.00163542583972827	6.29009938357026e-05	3.14504969178513e-05	0.00132092087054975	0.0284312492137376	0	0.0535916467480186	0.000786262422946283	0.00547238646370613	0.030664234494905	0	0.00474902503459555	0	0.00528368348219902	0.000220153478424959	0.018618694175368	0.000314504969178513	0	0.00666750534658448	0.00207573279657819	0	0.0012265693797962	0	0	0.0249402440558561	0.00169832683356397	0.000377405963014216	0.00629009938357026	0	0	0.000345955466096364	0.000157252484589257	0.00371115863630645	0	0.00512643099760976	0.000691910932192729	0	0	0.0877154359038873	0.0612341174990565	0	0.00323940118253868	0.0728079003648258	0.00160397534281042	0.00179267832431752	0.00669895584350233	6.29009938357026e-05	0.00569253994213109	3.14504969178513e-05	0.000314504969178513	0.00201283180274248	0.000157252484589257	0.00025160397534281	0	0	0	0.019876714052082	0.00198138130582463	0.000566108944521323	0	0	0	3.14504969178513e-05	0	0.00971820354761605	9.43514907535539e-05	0.000283054472260662	0.00292489621336017	0	9.43514907535539e-05	0	0.00767392124795572	0.0011007673921248	0	0.0183356397031073
CS.183	0	0.00122044772996722	0.000732268637980333	6.97398702838413e-05	0	0	0	0.000104609805425762	0	0.0232582467396611	0.00341725364390822	0	0.000662528767696492	0	0	0.000802008508264175	0.376211730246182	0	0	0	0	0.00822930469349327	0	0	0	0.000278959481135365	6.97398702838413e-05	0	0.0102866308668666	0	0.0168421786735477	0	0	0	0	0.00571866936327498	0	0	0.0161099100355673	0	0.000139479740567683	0.000313829416277286	0.00380082293046935	0.00282446474649557	0.00195271636794756	0.00282446474649557	0	0.0020224562382314	0.00296394448706325	0.000662528767696492	0.00756677592579678	0.000453309156844968	0.00261524513564405	0.000418439221703048	0.00160401701652835	0	0	0	0.0511193249180557	0	0.00596275890926843	0.000767138573122254	0.0218983192691262	0.0644396401422693	0	0.00463770137387544	0.000488179091986889	0.00216193597879908	0.000453309156844968	0.0164934793221285	0.000313829416277286	0.000104609805425762	0.0267452402538531	0.00122044772996722	0.000453309156844968	0.00397517260617895	0.000278959481135365	0	0.0154822512030128	0.0020224562382314	0.00174349675709603	0.004393611827882	0	0	0.00108096798939954	3.48699351419206e-05	0.000244089545993444	0.000139479740567683	0.0111932491805565	0.00142966734081875	0.00104609805425762	0.000662528767696492	0.130971476393054	0	0.00808982495292559	0.00477718111444313	0.0148545923704582	3.48699351419206e-05	0.000488179091986889	0.012727526326801	3.48699351419206e-05	0.00920566287746705	0	0.000627658832554571	0.00261524513564405	6.97398702838413e-05	3.48699351419206e-05	0	0	0	0.0419136620405886	0	0.000209219610851524	0	0	0	0	0	0.00414952228188856	0.0274077690215496	0	3.48699351419206e-05	0	0.000104609805425762	0.000697398702838413	0.000313829416277286	3.48699351419206e-05	0	0.000488179091986889
T.CS.057	0	0	0.00175609756097561	0.0199024390243902	6.50406504065041e-05	0	0	0.00048780487804878	6.50406504065041e-05	0	0.00292682926829268	0	0	0	0	0.000520325203252032	0.287739837398374	0	3.2520325203252e-05	3.2520325203252e-05	0	0.0213333333333333	0.000357723577235772	0	0.0262764227642276	0.0457235772357724	0.000130081300813008	0	0.00439024390243902	0	0.0148943089430894	0	0	0	0	0	6.50406504065041e-05	0.000260162601626016	0.0171056910569106	0	0	0.0136910569105691	0.000455284552845528	0	0.00100813008130081	3.2520325203252e-05	0	0	0.00048780487804878	0	0.00848780487804878	0.000520325203252032	0.00959349593495935	3.2520325203252e-05	0	0.00107317073170732	0	0	0.00507317073170732	0	0.00702439024390244	0	0.00269918699186992	0.0586016260162602	0	0.00617886178861789	0	0.0031869918699187	0	0.011739837398374	0.000682926829268293	0	0.0189593495934959	0.00796747967479675	0	0	0	0	0.0902113821138211	0.00032520325203252	0.000227642276422764	0.00686178861788618	0	0	0.00995121951219512	0	0.0023739837398374	0.00214634146341463	0.00165853658536585	0	0.000715447154471545	0	0.118829268292683	0.00686178861788618	0	0.000910569105691057	0.0138536585365854	0	0.00354471544715447	3.2520325203252e-05	3.2520325203252e-05	0.0168455284552846	3.2520325203252e-05	0	6.50406504065041e-05	0.0249756097560976	0	0	6.50406504065041e-05	0	9.75609756097561e-05	6.50406504065041e-05	0.0116747967479675	0.00126829268292683	0	0	0	3.2520325203252e-05	0.0123577235772358	3.2520325203252e-05	0	3.2520325203252e-05	0	6.50406504065041e-05	0.0406829268292683	0.00868292682926829	0.00517073170731707	0	0.0140162601626016
T.CS.052	0	4.87721608505865e-05	0.000292632965103519	0.000195088643402346	0.000317019045528812	0	0.000121930402126466	0.0415294949642744	0.0025117662838052	0.00141439266466701	0.000317019045528812	7.31582412758797e-05	0.00278001316848343	0	0	0.00399931718974809	0.208915551003487	0	0.00343843733996635	0.0195820225815105	0.00412124759187456	0.0043407223157022	0.00524300729143805	0	0.00653546955397859	0.025361523642305	0	0	0.0266295998244202	0	0.01704587021728	0	0	0	0	0.000682810251908211	0	0	0.000707196332333504	0	0	0.0321652400809618	0.0110956665935084	0	7.31582412758797e-05	0.00282878532933402	0.000853512814885263	0.00114614577998878	0.000146316482551759	0.00929109664203673	0.00894969151608262	0.000487721608505865	0.00816933694247324	0.000585265930207038	0.00219474723827639	0.000121930402126466	7.31582412758797e-05	0.0025361523642305	0.00348720950081693	0	0.00153632306679347	2.43860804252932e-05	0	0.0470895213012412	0	0.00297510181188578	0.000414563367229985	0.0134611163947619	0.00082912673445997	0.0104372424220255	0.000682810251908211	0.000707196332333504	0.0126807618211525	2.43860804252932e-05	0	0.00812056478162265	0	0.00417001975272514	0.043163362352769	0.00463335528080572	0.00404808935059868	0.00599897578462214	0.000146316482551759	0	0.000585265930207038	0	0.000560879849781745	0	0.0251420489184773	0.00309703221401224	0	0	0.0693783988099593	0.00248738020337991	2.43860804252932e-05	0.000146316482551759	0.0530153388445875	0.00221913331870169	0.00156070914721877	0.0171678006194064	0.0353354305362499	0.000634038091057624	0.0742312288145926	0.000195088643402346	0.000146316482551759	0.0372131587289975	0	0	0	0	2.43860804252932e-05	0	0.00626722266930036	2.43860804252932e-05	0	4.87721608505865e-05	0	0.0113151413173361	2.43860804252932e-05	0.00631599483015095	0.000170702562977053	0.0043407223157022	0	9.7544321701173e-05	4.87721608505865e-05	0.000682810251908211	0.0079254761382203	0	0.00282878532933402
T.CS.072	0.0059643525903322	0.0108190581871142	0.000392999976882354	0.0052939408650623	0.00023117645698962	0	6.9352937096886e-05	0.0645907020828999	0	0.000809117599463671	0.0016413528446263	0.00654229373280625	0	0	0	0.00744388191506577	0.0171764107543288	0	4.6235291397924e-05	0.0351388214624223	0.00104029405645329	0.00208058811290658	4.6235291397924e-05	0	0.000300529394086506	0.078530642439374	0.00647294079570936	0.00557135261344985	0.00224241163279932	0	0.0041380585801142	0	0	0.00487782324248099	0.000254294102688582	0.00261229396398271	2.3117645698962e-05	0.000369882331183392	0.00429988210000694	0	4.6235291397924e-05	0.000184941165591696	0.0843794068012114	0.000277411748387544	0	0.00497029382527683	0	0.00101717641075433	0.000300529394086506	0.00705088193818342	0.00332894098065053	0.0163672931548651	0.00275099983817648	0.00293594100376818	0.00476223501398618	0.000300529394086506	0.00638047021291352	0.0178468224795987	0.036502762558661	0.000693529370968861	0.0293594100376818	0.000416117622581316	0.00305152923226299	0.0543495850382597	0	0.0147721756016367	0.000161823519892734	0.0110502346441038	0.000184941165591696	0.00358323508333911	0.00337517627204845	4.6235291397924e-05	0.0125759992602353	0.000184941165591696	0.00113276463924914	0	0	0.00617241140162286	0.00483158795108306	0.00240423515269205	0.0146797050188409	0.0139168227107751	0.00034676468548443	0	0.00721270545807615	0	0.00709711722958134	0.00538641144785815	0.0171995284000277	0.000508588205377164	0.000508588205377164	0	0.0703238782162425	0.003652588020436	0.000762882308065747	0.00210370575860554	0.0605451140855815	0.00654229373280625	0.00161823519892734	0.0125991169059343	0.00212682340430451	0.000138705874193772	0.00307464687796195	0.000161823519892734	0.00328270568925261	0.0839170538872321	0	0	0	2.3117645698962e-05	4.6235291397924e-05	0	0.000208058811290658	0	9.24705827958481e-05	0.0287583512495087	0	0.00332894098065053	0.00023117645698962	0.00957070531937028	0.00011558822849481	0.00404558799731835	0	0	6.9352937096886e-05	0.00390688212312458	0.000323647039785468	0.0118131169521696	2.3117645698962e-05
T.CS.080	2.35932523298337e-05	2.35932523298337e-05	0.000589831308245842	0.000117966261649168	0.000141559513979002	0	0	9.43730093193347e-05	0	0	0.00358617435413472	0	0.000377492037277339	0	0	0.000165152766308836	0.0514804765836971	0	0.00143918839211985	0	0.00419959891471039	0.00582753332546892	0.00146278164444969	0	0.00698360268963077	0.249427863631002	0.0797923793794975	0	0.00353898784947505	0	0.00507254925091424	0	0	0	0	0.00122684912115135	4.71865046596673e-05	0.000519051551256341	0.000117966261649168	2.35932523298337e-05	2.35932523298337e-05	0.00125044237348118	0.0151468679957532	0	0.000212339270968503	0.00070779756989501	0	0	0.00025952577562817	0	0.00129762887814085	0.00353898784947505	0.00547363454052141	2.35932523298337e-05	0.000471865046596673	0.00174590067240769	0	0	0.0642208328418072	0	0.0505839329951634	0.000165152766308836	0.013330187566356	0.0323935354488616	0	0.00556800754984075	0.000117966261649168	0.00929574141795446	0.000141559513979002	0.00858794384805945	0.000188746018638669	0	0.0115135071369588	0.00261885100861154	0	0	0	0	0.0154299870237112	0.000802170579214345	0.000613424560575675	0.00214698596201486	0	4.71865046596673e-05	0.00325586882151705	0	0.00181668042939719	0.000519051551256341	0.00495458298926507	0	0.000330305532617671	0	0.0867052023121387	0.0128347292674295	0	0.000424678541937006	0.0733986079981125	2.35932523298337e-05	0.0132358145570367	0.0196767724430813	4.71865046596673e-05	0.000566238055916008	0.00750265424088711	0.000188746018638669	0.00634658487672526	0.0649050371593724	2.35932523298337e-05	0	0	0	2.35932523298337e-05	0	0.000283119027958004	0.00108528960717235	0	0	0	0	0.0109000825763832	0.0043411584286894	0.00176949392473753	0.00389288663442256	0	0	0.00191105343871653	0.0132122213047069	0.000471865046596673	0	2.35932523298337e-05
T.CS.028	0	0.0206953225887601	5.03127777684606e-05	5.03127777684606e-05	0	0	0.000184480185151022	0.0696161135056266	0.00409210592516813	0.00124104851828869	0.000268334814765123	0.00330387240679558	0	0.00082177537021819	0	0.00181125999966458	0.0833179599845707	0	0	0	0.00189511462927868	0.00659097388766834	0.000737920740604089	0	0	0.216982239589448	0	1.67709259228202e-05	0.00707733073943012	0	0.00504804870276888	0	0	1.67709259228202e-05	5.03127777684606e-05	0.00300199574018482	5.03127777684606e-05	0	0.00263303536988277	0	0	0.000218022036996663	0.0133831988864105	0	1.67709259228202e-05	0.000905629999832291	0.000637295185067168	0.000436044073993325	6.70837036912808e-05	0.00385731296224865	0.000955942777600751	0.0108843309239103	0.00571888573968169	0.000721149814681269	0.000553440555453067	0.00103979740721485	0.00167709259228202	0.000301876666610764	0.0165864457376692	0.000251563888842303	0.0626226373958106	0.000201251111073842	0.00558471833229913	0.0183977057373338	0.00856994314656112	0.00940848944270213	0.00172740537005048	0.0105489124054539	5.03127777684606e-05	0.00910661277609137	0.00407533499924531	6.70837036912808e-05	0.0181125999966458	5.03127777684606e-05	0	0.000184480185151022	0.000385731296224865	0.000301876666610764	0.029097556476093	0.00187834370335586	0.00187834370335586	0.00181125999966458	0.000905629999832291	0.000251563888842303	0.00103979740721485	0	0.0268334814765123	0.000184480185151022	0.018280309255874	0.000268334814765123	0	0	0.0919046740570547	0.0098780753685411	0.000486356851761786	0.000335418518456404	0.0471263018431248	0.000486356851761786	0.000687607962835628	0.0281248427725695	3.35418518456404e-05	0.000519898703607426	0.0209468864776024	0	0.000402502222147685	0.0352357153638452	0	0	0	0	1.67709259228202e-05	1.67709259228202e-05	8.3854629614101e-05	0	0.00204605296258406	6.70837036912808e-05	0.000251563888842303	1.67709259228202e-05	0.000100625555536921	0.0264142083284418	0.00102302648129203	0.00266657722172841	0	6.70837036912808e-05	8.3854629614101e-05	0.00296845388833918	6.70837036912808e-05	0.00164355074043638	0.00112365203682895
T.CS.014	1.78488558883376e-05	0.000160639702995038	0.000589012244315139	0.000339128261878414	7.13954235533502e-05	0.00205261842715882	3.56977117766751e-05	0.0919216078249384	0.00389105058365759	0.000535465676650127	5.35465676650127e-05	0.00428372541320101	0	0.00215971156248884	0	0.0023738978331489	0.0472637703923179	0	0.00107093135330025	0.000464070253096777	0.00073180309142184	0.00235604897726056	0.0207582193981366	0.00148145503873202	0.000356977117766751	0.0457644664976975	0.000267732838325063	0	0.00763931032020848	0	0.0123335594188413	0	1.78488558883376e-05	0	0	0.000606861100203477	1.78488558883376e-05	0.000321279405990076	0.104772784064541	0.0001427908471067	3.56977117766751e-05	0.00233820012137222	0.029771891621747	7.13954235533502e-05	1.78488558883376e-05	0.00653268125513155	0.000339128261878414	0.00119587334451862	0.000589012244315139	0.000160639702995038	0.0179024024560026	0.000410523685431764	0.00221325813015386	0.00262378181558562	0.00117802448863028	0.00267732838325063	0.00210616499482383	0.0338771284760647	0.0711455395709135	5.35465676650127e-05	0.0307535786956056	8.92442794416878e-05	0.0164744939849356	0.0278620640416949	0	0.0198122300360547	3.56977117766751e-05	0.00747867061721344	1.78488558883376e-05	0.00187412986827544	0.00066040766786849	0.00178488558883376	0.00262378181558562	0	1.78488558883376e-05	0.000696105379645165	0	0.00424802770142434	0.00749651947310177	0.00185628101238711	0.00105308249741192	0.023738978331489	8.92442794416878e-05	0	0.000428372541320101	3.56977117766751e-05	7.13954235533502e-05	1.78488558883376e-05	0.0222218255809803	0.000481919108985114	7.13954235533502e-05	0	0.036429514868097	0.00431942312497769	0.0036590154571092	0.000553314532538464	0.00972762645914397	0.0369114339770821	0.00180273444472209	0.00226680469781887	0.000374825973655089	0	0.00630064612858316	0.000178488558883376	0	0.0165280405526006	0	0	0	0	0	0	0.000214186270660051	1.78488558883376e-05	0.0023738978331489	0.00305215435690572	0	0.000249883982436726	1.78488558883376e-05	0.0001427908471067	8.92442794416878e-05	0.0108164066683326	1.78488558883376e-05	0.0371434691036305	7.13954235533502e-05	0.116035412130082	0	0.00221325813015386	0
T.CS.025	2.17504785105272e-05	0.0113102488254742	0.000217504785105272	0.0789759874717244	4.35009570210545e-05	2.17504785105272e-05	4.35009570210545e-05	0.0581825300156603	0.00639464068209501	0.000282756220636854	0.000195754306594745	0	0	0	0	4.35009570210545e-05	0.0140943100748216	0	0.00326257177657908	0.00561162345571603	0.00265355837828432	0.000804767704889508	0.0145075691665217	0	2.17504785105272e-05	0.139768574908648	0.0574430137463024	0.000435009570210545	0.0067861492952845	0	0.00482860622933705	0.0297111536453802	0	0.000108752392552636	0	0.000282756220636854	0.000282756220636854	4.35009570210545e-05	0.0132895423699321	0.000696015312336871	0.000304506699147381	0.0193796763528798	0.0148773273012006	0	0	0.00128327823212111	0.000152253349573691	0.000935270575952671	8.70019140421089e-05	0.000217504785105272	0.00476335479380546	0.000217504785105272	0.0034365756046633	0.000609013398294762	0.00219679832956325	0	0.000456760048721072	0.000870019140421089	0.0452627457804072	2.17504785105272e-05	0.0333434835566382	0	0.00174003828084218	0.0221202366452062	2.17504785105272e-05	0.00904819906037933	0	0.0180311466852271	2.17504785105272e-05	0.00458935096572125	0.000565512441273708	4.35009570210545e-05	0.00772141987123717	0.000478510527231599	2.17504785105272e-05	0	0.000108752392552636	2.17504785105272e-05	0.0165086131894902	0.00243605359317905	0.00230555072211589	0.00959196102314251	0	0	6.52514355315817e-05	0	0.000152253349573691	0	0.00508961197146337	0.000195754306594745	2.17504785105272e-05	0	0.0866974073429615	0.00789542369932139	6.52514355315817e-05	0.000108752392552636	0.0176831390290586	0.00156603445275796	0.00147903253871585	0.00480685575082652	0.0401731338089438	0.000261005742126327	0.0420219244823386	2.17504785105272e-05	0.000108752392552636	0.000891769618931617	0.00865669044718984	0	0	0.000565512441273708	0.0310161823560118	2.17504785105272e-05	0.0100704715503741	0	4.35009570210545e-05	0.000108752392552636	0	8.70019140421089e-05	6.52514355315817e-05	0.0224899947798852	6.52514355315817e-05	0.00180528971637376	0	0	0.00870019140421089	0.00732991125804768	0.0218374804245693	0.000870019140421089	0.000174003828084218
T.CS.019	0.000644918579029398	2.68716074595582e-05	0.000322459289514699	0.019159456118665	0	5.37432149191165e-05	5.37432149191165e-05	0.00811522545278659	0	0.000564303756650723	0.000268716074595582	0	2.68716074595582e-05	0	2.68716074595582e-05	5.37432149191165e-05	0.159778577954533	2.68716074595582e-05	5.37432149191165e-05	0.000483688934272048	0.000107486429838233	0.000833019831246305	5.37432149191165e-05	2.68716074595582e-05	0	0.217364432740367	5.37432149191165e-05	0	0.00994249476003655	0	0.0252055677970656	0	0	0	0	0	0	2.68716074595582e-05	0.00198849895200731	0	0	0.000510560541731606	0.00596549685602193	0	0.000161229644757349	0.000268716074595582	0	0.000214972859676466	0	0.000241844467136024	0.00120922233568012	0.00773902294835277	0.00123609394313968	0	0.000295587682055141	0	0	0.000188101252216908	0.00760466491105498	0	0.0106411565539851	0.000483688934272048	0.00150481001773526	0.0418659644219917	0	0.00158542484011394	8.06148223786747e-05	0.000779276616327189	2.68716074595582e-05	0.0014779384102757	0.000241844467136024	0	0.00583113881872414	0.000107486429838233	0	0	0	0	0.0097812651152792	0.000188101252216908	0.000161229644757349	0.00174665448487129	0	0	0.026280432095448	0	0.00260654592357715	0.000510560541731606	0.00857204277959908	0.000537432149191165	0.000510560541731606	0.000349330896974257	0.196028376417477	0.00720159079916161	0.000268716074595582	0.00045681732681249	0.0236738861718708	0.00174665448487129	0.0164185521577901	0.000403074111893373	5.37432149191165e-05	0.001155479120761	0.00268716074595582	8.06148223786747e-05	0.000537432149191165	0.0172247003815768	2.68716074595582e-05	0	0	5.37432149191165e-05	0.00190788412962863	0	0.000134358037297791	5.37432149191165e-05	0	0.000295587682055141	0	0.00343956575482345	0.000349330896974257	0.00343956575482345	0.000376202504433815	5.37432149191165e-05	0	2.68716074595582e-05	0.0987531574138765	0.0255548986940399	0.000591175364110281	0	0.000134358037297791
T.CS.085	0	0.000557768924302789	0.00176892430278884	0.00156175298804781	0.000270916334661355	0	0.000207171314741036	0.0353147410358566	0.0250358565737052	0.000749003984063745	1.59362549800797e-05	0.00516334661354582	0	0	0	0.00393625498007968	0.00701195219123506	0.000127490039840637	0.000159362549800797	0.00712350597609562	0.000541832669322709	0.000462151394422311	0.00049402390438247	0	0.000398406374501992	0.2400796812749	0.0644780876494024	0	0.00344223107569721	0	0.0021195219123506	0	0.0272191235059761	1.59362549800797e-05	7.96812749003984e-05	0.0020398406374502	0.000127490039840637	0	0.010804780876494	0	0	0.00318725099601594	0.0137689243027888	0	0.000111553784860558	0.00208764940239044	0.00052589641434263	0.000780876494023904	0.000111553784860558	0.000207171314741036	0.00361752988047809	0.00454183266932271	0.00465338645418327	0.000207171314741036	0.000924302788844621	0.00654980079681275	0.000143426294820717	0.00105179282868526	0.0432828685258964	3.18725099601594e-05	0.0249083665338645	0.000270916334661355	0.000780876494023904	0.0414661354581673	0.00229482071713147	0.0179601593625498	0.000143426294820717	0.00951394422310757	4.7808764940239e-05	0.00382470119521912	0.000685258964143426	0.000175298804780876	0.00639043824701195	0	0.000111553784860558	0	4.7808764940239e-05	3.18725099601594e-05	0.00881274900398406	0.00137051792828685	0.00363346613545817	0.00621513944223108	0	0	9.56175298804781e-05	0	0.00105179282868526	0	0.0176573705179283	0.000111553784860558	3.18725099601594e-05	0	0.090996015936255	0.00741035856573705	0.000398406374501992	0.00336254980079681	0.0240318725099602	0.00235856573705179	0.00154581673306773	0.00431872509960159	0.013609561752988	3.18725099601594e-05	0.0131474103585657	0.000111553784860558	6.37450199203187e-05	0.00108366533864542	1.59362549800797e-05	0	0	0.000541832669322709	0.0276812749003984	1.59362549800797e-05	0.00183266932270916	0	0	7.96812749003984e-05	0	0	0.000207171314741036	0.0185019920318725	0.00164143426294821	0.00935458167330677	0.000541832669322709	0.0935139442231076	0.0039203187250996	0.00183266932270916	0.00122709163346614	0	0.000159362549800797
