g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Rothia	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.050	9.75847767748231e-05	0.0632349353500854	0	0.0231275920956331	0	0	0.00063430104903635	0.050744083922908	0.00248841180775799	0	0.000683093437423762	0	0	0	4.87923883874116e-05	0.000243961941937058	0.0192729934130276	0	0.000487923883874116	0.000390339107099293	0.000146377165162235	0.00112222493291047	0.000731885825811174	0	0	0.219126616247865	0.000683093437423762	0	0.00292754330324469	0	0.00112222493291047	0	4.87923883874116e-05	0	0	0.00297633569163211	0	0	0.000780678214198585	0.000292754330324469	0	0.000390339107099293	0.0205415955111003	0	9.75847767748231e-05	4.87923883874116e-05	4.87923883874116e-05	0.000829470602585997	0.000195169553549646	0	0.00204928031227129	0.0054647474993901	9.75847767748231e-05	0.00483044645035375	0.000975847767748231	0.000780678214198585	4.87923883874116e-05	0	0.00063430104903635	0.0346913881434496	0	0.0612832398145889	0.000195169553549646	0.00448889973164186	0.063430104903635	0	0.0354232739692608	0.00165894120517199	0.0120029275433032	0.000146377165162235	0.00439131495486704	0.00224444986582093	0	0.0106367406684557	0.00907538424005855	0.000146377165162235	0.000341546718711881	0	4.87923883874116e-05	0.0088802146865089	0.00117101732129788	0.00102464015613564	0.00473286167357892	0	9.75847767748231e-05	0.000292754330324469	0	0.0121493047084655	0	0.0119053427665284	0.000390339107099293	4.87923883874116e-05	0.000487923883874116	0.000195169553549646	0.108465479385216	0.00741644303488656	0	0.00156135642839717	0.0522566479629178	0.00195169553549646	0.00561112466455233	0.0102464015613564	0.00526957794584045	0	0.00146377165162235	0.000731885825811174	0	4.87923883874116e-05	0.000146377165162235	0.0276652842156624	0.032251768724079	0	4.87923883874116e-05	0	9.75847767748231e-05	0	0	4.87923883874116e-05	0.00112222493291047	0	0	4.87923883874116e-05	0	0.000341546718711881	0.000243961941937058	0.00946572334715784	0.000292754330324469	0.000829470602585997	0	0.00161014881678458	0.000536716272261527	0.000195169553549646	0	0.0067333495974628	0.0116613808245914
T.CS.042	0.00383153011641392	0.027892364832132	5.87207680676463e-05	0.00217266841850291	1.46801920169116e-05	0	0.000264243456304408	0.0325019451254422	0.0062097212231536	0.00208458726640144	0	0.00142397862564042	0	0.00132121728152204	0	0.00651800525550874	0.0219468870652828	0	2.93603840338232e-05	0.00493254451768229	0.00130653708950513	0.00350856589204187	8.80811521014695e-05	0	0.0034204847399404	0.240358783892893	0.0192750921182049	0.000616568064710286	0.000734009600845579	0	0.002157988226486	0	0.0301677945947533	0.00521146816600361	0.000176162304202939	0.00255435341094262	1.46801920169116e-05	0.000293603840338232	0.000792730368913225	4.40405760507347e-05	0.000381684992439701	0.00055784729664264	0.0277749232959967	0.000308284032355143	0	0.00521146816600361	0.000308284032355143	0.000895491713031606	0.000161482112186027	4.40405760507347e-05	0.00389025088448157	0.00284795725128085	0.00763369984879402	0.0158986479543152	0.00115973516933601	0.00108633420925146	0.00337644416388966	0.00597483815088301	0.00261307417901026	0.0377721340595135	0.000190842496219851	0.0275987609917938	0.000176162304202939	0.00184970419413086	0.0234589468430247	1.46801920169116e-05	0.018100676756852	0.000117441536135293	0.00844111040972416	0	0.00750157812064182	0.000308284032355143	0.000513806720591905	0.00640056371937345	0.000132121728152204	0.000469766144541171	0.0010129332491669	0.00124781632143748	0.00368472819624481	0.0235617081871431	0.00160014092984336	0.00563719373449405	0.0133736549274065	0.000734009600845579	1.46801920169116e-05	0.00372876877229554	7.34009600845579e-05	0.00406641318868451	0.00424257549288745	0.0160307696824674	0.000587207680676463	0	5.87207680676463e-05	0	0.0716099766584947	0.00813282637736902	0.000484446336558082	0.00280391667523011	0.0327955489657805	0.00293603840338232	0.00358196685212643	0.00687032986391462	0.00839706983367342	0	2.93603840338232e-05	0.0248242047005975	2.93603840338232e-05	2.93603840338232e-05	0.0011450549773191	0.0012624965134544	0	0	0	0.000352324608405878	0.0366123988901775	0	8.80811521014695e-05	0	0.000528486912608817	0	0.000293603840338232	0	0	0.00750157812064182	5.87207680676463e-05	0.0149737958572498	0.0011450549773191	0.00468298125339479	0.000117441536135293	0.0381097784759025	0.000778050176896314	0.00710521293618521	0.000146801920169116	0.00115973516933601	0.000513806720591905
T.CS.130	0.0342670655425619	0.0496851530302713	0.000292880902073178	0.0248739566117864	0	0.0100207108637895	0.00117152360829271	0.0190790987636242	0.00525093617288341	0.00127612393046171	0	0.00269868831196	0	0.000878642706219535	0.0040584925001569	0.000564841739712558	0.0128449195623523	0	0.000920482835087132	0	6.27601933013954e-05	0.00123428380159411	0.0128867596912198	0	0	0.177695027300684	0.0365264325014121	0.00560657726825799	0.00054392167527876	0	0.00374469153364992	0.00311708960063597	0	0.00259408798979101	0.000188280579904186	0.0014225643814983	2.09200644337985e-05	0	0.0157946486475178	0	0	0.0219451475910546	0.0138281625907408	0	2.09200644337985e-05	0.00221752682998264	0.000774042384050543	0.000836802577351938	0.000230120708771783	4.18401288675969e-05	0.00447689378883287	0.00665258048994791	0.0274262044727098	0.00165268509027008	0.00165268509027008	0.000690362126315349	0.000104600322168992	0.0180958557352357	0.00564841739712558	0.0152507269722391	0.000502081546411163	0.0387857994602623	0.000376561159808372	0.000794962448484341	0.0319449383904102	0	0.0196857806322043	0.00027196083763938	0.0113805150519864	2.09200644337985e-05	0.00269868831196	0.000292880902073178	0	0.00299156921403318	0.00248948766762202	0.000104600322168992	0.000188280579904186	0.0014016443170645	0.00104600322168992	0.0146858852325265	0.000878642706219535	0.00234304721658543	0.00642245978117613	0.000355641095374574	0.00054392167527876	0.0013598041881969	0	0.0290998096274137	0.000188280579904186	0.0200414217275789	0.000188280579904186	0	0.000690362126315349	0	0.056254053262484	0.016819731804774	0.000230120708771783	0.00301248927846698	0.0795590050417355	0.00152716470366729	0.000836802577351938	0.00213384657224744	0.0218614673333194	0	0	0.00882826719106295	0	0	4.18401288675969e-05	0.00102508315725612	2.09200644337985e-05	2.09200644337985e-05	0	0.000188280579904186	0.0273216041505408	2.09200644337985e-05	0.000794962448484341	4.18401288675969e-05	0.000313800966506977	0.00824250538691659	0.000523001610844961	0	0	0.00962322963954729	2.09200644337985e-05	0.000209200644337985	6.27601933013954e-05	0.00426769314449489	0	0.000564841739712558	0.000230120708771783	0.00104600322168992	0.000251040773205581	0.00188280579904186	0.000125520386602791
T.CS.131	0.0175021335534508	0.00435104998810806	0.000195867202037019	0.0514850931068735	2.79810288624313e-05	1.39905144312156e-05	2.79810288624313e-05	0.03256991759587	0.00188871944821411	0.0024203589966003	0	0.00507855673853128	0	0	6.99525721560782e-05	1.39905144312156e-05	0.0226226618352757	0	0.000601592120542272	0.00730304853309456	8.39430865872938e-05	0.00159491864515858	0.00022384823089945	0	5.59620577248625e-05	0.254333561845069	2.79810288624313e-05	0	0.00258824516977489	1.39905144312156e-05	0.00265819774193097	0	0	0.000405724918505253	8.39430865872938e-05	0.00104928858234117	0	5.59620577248625e-05	0.0254907172936749	8.39430865872938e-05	1.39905144312156e-05	0.00488268953649426	0.0127453586468374	0.000741497264854429	0	0.00249031156875638	0.000517649033954978	0.000615582634973488	0.000237838745330666	0	0.00979336010185095	0.00506456622410006	0.0110385158862291	0.00328777089133567	0.000811449837010507	0.0017907858471956	0	0.00100731703904753	0.0084082991731606	0.0250010492885823	0.000405724918505253	0.0498342124039901	0.0004476964617989	0.00524644291170586	0.0229164626383312	0.00398729661289646	0.0110664969150916	0.000531639548386194	0.0065335702393777	1.39905144312156e-05	0.00409922072834618	0.000405724918505253	0	0.00513451879625614	0.0041132112427774	9.79336010185095e-05	1.39905144312156e-05	0.00032178183191796	0	0.0251969164906194	0.00145501350084643	0.00167886173174588	0.0108006771408985	0.000307791317486744	6.99525721560782e-05	0.00243434951103152	0	0.0126474250458189	0.000125914629880941	0.00931768261118961	0.000517649033954978	0	0.00022384823089945	0	0.0762483036501252	0.00275613134294948	0.000433705947367685	0.000195867202037019	0.0332414622885683	0.00370748632427214	0.00422513535822712	0.00770877345159982	0.00461686976230116	0	5.59620577248625e-05	0.024133637393847	2.79810288624313e-05	2.79810288624313e-05	0.000349762860780391	0.000307791317486744	6.99525721560782e-05	1.39905144312156e-05	0	0.000573611091679841	0.040614463393819	0	0.000111924115449725	0	0.000125914629880941	0	0.00118919372665333	0	0	0.0100172083327504	1.39905144312156e-05	0.000503658519523763	0.000293800803055528	0.00244834002546274	0.000307791317486744	0.0595016578759601	0.0031338752325923	0.0108566391986233	0.00135707989982792	0.00309190368929866	5.59620577248625e-05
T.CS.114	0.00103492198280437	0.00658104235219191	2.6536461097548e-05	0.00161872412695043	0	0.000716484449633797	0.00188408873792591	0.0158688037363337	0.00283940133743764	0.000902239677316633	0	0.00111453136609702	0	0.00180447935463327	0	0.000212291688780384	0.0120740897993844	0.000769557371828893	5.30729221950961e-05	0.00623606835792379	7.96093832926441e-05	0.000504192760853413	0.0112249230442628	2.6536461097548e-05	0.00013268230548774	0.0702420125252096	0.00528075575841206	0.00156565120475533	0.000424583377560768	0.000212291688780384	0.000159218766585288	0.00525421929731451	0.00427237023670523	0.00440505254219297	0.000371510455365672	0.000796093832926441	5.30729221950961e-05	0	0.00772211017938648	2.6536461097548e-05	0	0.000344973994268124	0.0227948200827938	0.00177794289353572	7.96093832926441e-05	0.000796093832926441	0.00013268230548774	0.000477656299755865	0	0.000557265683048509	0.00650143296889927	0.002759791954145	0.0252627109648657	0.0066871881965821	0.000530729221950961	0.00169833351024307	2.6536461097548e-05	0.00804054771255705	0.0127905742490182	0.0173017726356013	0.000424583377560768	0.180129497930156	0.000451119838658317	0.00318437533170576	0.0279428935357181	0.00148604182146269	0.0139051056151152	0	0.0103757562891413	0	0.00427237023670523	0.000451119838658317	0	0.0182305487740155	0.000238828149877932	0.00153911474365779	0.000769557371828893	7.96093832926441e-05	0.00114106782719457	0.0146746629869441	0.000185755227682836	0.00546651098609489	0.00658104235219191	0.000451119838658317	0	0.00411315147011994	0.000159218766585288	0.023776669143403	0.000849166755121537	0.0356119307929095	0.000238828149877932	0	0	0	0.062997558645579	0.00758942787389874	0.000106145844390192	0.000344973994268124	0.0994851926547076	0.00628914128011888	0.00236174503768177	0.0123925273325549	0.0176202101687719	0	7.96093832926441e-05	0.0163464600360896	0	7.96093832926441e-05	0.00180447935463327	0.0205126844284046	0	0	2.6536461097548e-05	0.00013268230548774	0.00796093832926441	0	0.000238828149877932	0	0	0.00697908926865513	0.00233520857658423	0	0.029535081201571	0.00488270884194884	2.6536461097548e-05	0.00334359409829105	5.30729221950961e-05	0.00039804691646322	0	0.0113841418108481	0.00313130240951067	0.000743020910731345	0.000106145844390192	0.0320029720836429	0
T.CS.124	0.00075857299033935	0.0371923874969322	0.000379286495169675	0.00870127841859842	2.23109703040985e-05	0.000111554851520493	0.00044621940608197	0.016978648401419	0.0111108632114411	0.00568929742754512	0	0.00109323754490083	0	0.00517614511055086	0.0172686910153723	0.000535463287298365	0.00667098012092546	0	0.000200798732736887	2.23109703040985e-05	0.000490841346690168	8.92438812163941e-05	0.00365899912987216	0.000669329109122956	0.000334664554561478	0.144262733986301	0.00510921219963856	2.23109703040985e-05	0.00861203453738203	0.000290042613953281	0.00107092657459673	0.000803194930947547	4.4621940608197e-05	0.00100399366368443	0.000267731643649182	0.00169563374311149	0.00015617679212869	0.00075857299033935	0.00734030923004841	4.4621940608197e-05	0.000401597465473773	0.00352513330804757	0.039401173557038	0.000423908435777872	4.4621940608197e-05	0.00205260926797706	8.92438812163941e-05	0.0014948350103746	0.000535463287298365	0	0.00207492023828116	0.00513152316994266	0.0116686374690435	0.0045737489123402	0.00176256665402378	0.00104861560429263	0.000379286495169675	0.000379286495169675	0.00582316324936972	0.0319493094754691	2.23109703040985e-05	0.0446888735191093	0.00165101180250329	0.00945985140893777	0.0545503223935209	0.00542156578389594	0.0269070301867428	0	0.0241627808393387	0	0.00890207715133531	0.00104861560429263	0.00015617679212869	0.00725106534883202	0.00486379152629348	0.000379286495169675	2.23109703040985e-05	0.00127172530733362	0	0.014502130697664	0.00122710336672542	0.00383748689230495	0.0120479239642132	6.69329109122956e-05	0	0.00015617679212869	0	0.00267731643649182	0	0.121996385622811	0.00129403627763771	0	0.000691640079427054	0	0.0879052229981482	0.0191205015506124	0.000803194930947547	0.00060239619821066	0.0261484571964035	0.00524307802146315	0.0045514379420361	0.00702795564579104	0.00680484594275005	0	0	0.0279556457910355	0	0	0.0030342919613574	0.0121371678454296	0	0.00274424934740412	0	0.00102630463398853	0.00562236451663283	0.000825505901251645	0.000111554851520493	0	0	0.00015617679212869	0.0030342919613574	0	2.23109703040985e-05	0.00934829655741728	0.000356975524865576	0.000557774257602463	0	0.00428370629838692	0	0.00176256665402378	0.00401597465473773	0.00176256665402378	0.000401597465473773	0.000847816871555744	2.23109703040985e-05
T.CS.178	0.0265094202748357	0.00889174456442888	6.2180031919083e-05	0.0641490662631874	0.000186540095757249	0.00934773146516882	8.29067092254441e-05	0.0379919995025597	0.00806267747217444	0.00445623562086762	0	0.00236284121292516	0	0.00360644185130682	0.0332041370447903	0.00661181006072916	0.0107985988766141	2.0726677306361e-05	0.0012228739610753	0.0220117312993554	0.000746160383028997	0.0023421145356188	0.0206023172425229	0	6.2180031919083e-05	0.0553195017306776	0.0108607789085332	0.0135345202810537	0.000725433705722636	0	0.00304682156403507	0.00176176757104069	0.0170580554231351	0.0104047920077932	0.00178249424834705	0.0078139573444981	2.0726677306361e-05	0	0.000145086741144527	4.1453354612722e-05	0	0.000227993450369971	0.0220739113312745	0.00215557443986155	4.1453354612722e-05	0.0162289883308807	0.000352353514208137	0.000642526996497192	0.00041453354612722	0.000870520446867163	0.0121251062242212	0.00192758098949157	0.00140941405683255	0.00420751549319129	0.00192758098949157	0.00172031421642796	0	0.000435260223433581	0.0202706904056211	0.012746906543412	0.000559620287271747	0.0270690405621075	0.000248720127676332	0.000746160383028997	0.0194208966360603	0	0.00358571517400046	0	0.012974899993782	2.0726677306361e-05	0.000891247124173524	0.000704707028416275	2.0726677306361e-05	0.0062180031919083	8.29067092254441e-05	0.000746160383028997	0.000165813418450888	0	8.29067092254441e-05	0.00802122411756171	0.000974153833398968	0.00918191804671793	0.032665243434825	0	2.0726677306361e-05	0.00188612763487885	0	0.0060107364188447	0.00147159408875163	0.0332041370447903	0.00060107364188447	0	0.000331626836901776	0	0.0984102638506021	0.0115447592596431	0.000103633386531805	0.00080834041494808	0.0360436918357618	0.0060107364188447	0.000829067092254441	0.00727506373453272	0.00339917507824321	0	0	0.0153170145294008	0	0	0.00308827491864779	6.2180031919083e-05	0	0	0	6.2180031919083e-05	0.0328725102078886	2.0726677306361e-05	0	0.000145086741144527	0.00663253673803553	0.0117520260327067	0.00408315542935312	0	0.0647294132277655	0.0113996725184986	0	0.00507803594005845	0.000683980351109914	0.00727506373453272	0	0.000393806868820859	0.000497440255352664	0.00124360063838166	0.000290173482289054	0.00140941405683255	4.1453354612722e-05
T.CS.180	6.09180347841979e-05	0.000517803295665682	0	0.195821022813804	0	0.00533032804361731	0.00112698364350766	0.0991136425938899	0.0057872133044988	0.00551308214796991	0	0	0.000152295086960495	0.0028326886174652	0.00883311504370869	0	0.00916816423502178	0	0	0.00746245926106424	0.00027413115652889	0.00027413115652889	0.00773659041759313	0.00027413115652889	0.000121836069568396	0.0992963966982425	0.000243672139136791	0	0.00210167220005483	0	0.00237580335658372	0	0	0	0.00115744266089976	0.002771770582681	0	0	0.0273521976181048	0	0.000182754104352594	0.000761475434802473	0.0221132466266638	0.000913770521762968	0.000335049191313088	0.00179708202613384	0	0.00225396728701532	0.000152295086960495	0.00057872133044988	0.0120313118698791	0.00426426243489385	0.00691419694800646	0.00258901647832841	0.000670098382626176	0.00551308214796991	0	0.000335049191313088	0.00517803295665682	0.0531814443666047	0	0.0133410496177393	0.00210167220005483	0.00536078706100941	0.0317687551399592	0	0.0129146233742499	0	0.00980780360025586	3.04590173920989e-05	0.00207121318266273	0.000609180347841979	0	0.00554354116536201	6.09180347841979e-05	0.000426426243489385	0	0.000548262313057781	6.09180347841979e-05	0.012610033200329	0.00057872133044988	0.00179708202613384	0.0162651152873808	0.0103256068959215	0	0.00636593463494868	0	0.0202552465657458	0.00137065578264445	0.00977734458286376	0.00124881971307606	0	0.000426426243489385	0	0.0303371813225305	0.00968596753068746	0.000426426243489385	0.00164478693917334	0.0159300660960677	0.00986872163504005	0.000944229539155067	0.000456885260881484	0.0159300660960677	0	9.13770521762968e-05	0.0178794432091621	9.13770521762968e-05	0	0.00167524595656544	0.00085285248697877	0	0	0	0.000791934452194572	0.0219304925223112	3.04590173920989e-05	0.000121836069568396	0	0	0.00481252474795163	0.00103560659133136	0	0	0.000791934452194572	6.09180347841979e-05	0.00213213121744693	6.09180347841979e-05	0.00258901647832841	0	0.000182754104352594	0.002771770582681	0.00645731168712497	0.000121836069568396	0.0307636075660199	0.013249672565563
T.CS.134	0.00177835394229491	3.32402606036431e-05	0.000116340912112751	0.00927403270841643	9.97207818109294e-05	0.000797766254487435	0.000448743518149182	0.0155232017019013	0.00199441563621859	0.000265922084829145	0	0	1.66201303018216e-05	0.00021606169392368	0	0.00447081505119	0.0114845100385587	0	6.64805212072863e-05	0.00405531179364446	0.00021606169392368	0.00132961042414573	0.00624916899348491	0	0.000947347427203829	0.28503523467624	0.0548464299960112	0	0.00239329876346231	0	0.00224371759074591	0	0.0839150378938971	6.64805212072863e-05	0.000116340912112751	0.00177835394229491	8.31006515091078e-05	0.000465363648451004	0.012298896423348	0.000149581172716394	0.000199441563621859	0.00540154234809201	0.014808536098923	0.000648185081771041	0	0.00118002925142933	4.98603909054647e-05	0.000332402606036431	0.000149581172716394	0	0.000731285733280149	0.00402207153304082	0.0020775162877277	0.00337388645126978	0.000814386384789257	0.000481983778752825	0	4.98603909054647e-05	0.00104706820901476	0.0174511368169126	9.97207818109294e-05	0.0338884456854142	0.000299162345432788	0.000398883127243718	0.0196782342773567	0	0.0221213934317245	3.32402606036431e-05	0.00899149049328547	0	0.0010803084696184	0.000182821433320037	0.000116340912112751	0.00676439303284138	0.0019279351150113	0.000382262996941896	0	0	0	0.0367803483579311	0.000880866905996543	0.00259274032708416	0.0087089482781545	0.00053184416965829	1.66201303018216e-05	0.000265922084829145	0	0.000897487036298365	1.66201303018216e-05	0.00877542879936179	8.31006515091078e-05	0	1.66201303018216e-05	0	0.0550791118202367	0.00390573062092807	0.000448743518149182	0.000116340912112751	0.0239828480255285	0.00659819172982316	0.0020775162877277	0.00144595133625848	0.0100385587023002	0	3.32402606036431e-05	0.00629902938439037	0.000116340912112751	1.66201303018216e-05	9.97207818109294e-05	0.0491291051721846	0	0	0	0	8.31006515091078e-05	0.00540154234809201	0.00197779550591677	0.000265922084829145	1.66201303018216e-05	0.0057007046935248	0.00294176306342242	0	0	0.00244315915436777	4.98603909054647e-05	0.0139941497141338	0.00262598058768781	0.000581704560563755	0.000249301954527324	0.0752227097460444	0.00307472410583699	0.00601648716925941	0.00204427602712405	0	0
T.CS.132	0.0863255869277547	0.0163849116077137	0.000520391929464591	0.00349406009783368	2.97366816836909e-05	0.0120433560818948	0.000936705473036264	0.0375425606256598	0.00501063086370192	0.00168012251512854	0	0.00346432341614999	0	0.00286958978247617	0.00843034925732638	1.48683408418455e-05	0.0222133012177171	0	0.000297366816836909	0.0026168279881648	0.000431181884413518	0.00141249237997532	0.00398471534561458	5.94733633673818e-05	0	0.0372005887862973	0.00780587894196887	0.0178717456918982	0.00721114530829505	2.97366816836909e-05	0.00518905095380406	7.43417042092273e-05	4.46050225255364e-05	0.00307774655426201	7.43417042092273e-05	0.00220051444459313	1.48683408418455e-05	0	0.0024532762389045	0	0	0.000639338656199355	0.0434750286215561	0.0011448622448221	1.48683408418455e-05	0.00469839570602316	0.0006542069970412	0.000237893453469527	0.0001635517492603	0.00126380897155686	0.00325616664436416	0.00715167194492767	0.0314316725396613	0.0034345867344663	0.00217077776290944	0.00438616054834441	8.92100450510728e-05	0.000386576861887982	0.0247111824791472	0.0151954443403661	0.000223025112627682	0.0216185675840433	0.000594733633673818	0.00217077776290944	0.00961981652467401	0.00826679750806607	0.00944139643457187	4.46050225255364e-05	0.00906968791352573	0	0.00401445202729827	0.000267630135153218	0	0.0150318925911058	0.000892100450510728	0.000208156771785836	0.0003271034985206	0.000178420090102146	0.00127867731239871	0.0019626209911236	0.00102591551808734	0.00585812629168711	0.024339473958101	0.000832627087143346	0	0.00255735462479742	0	0.00440102888918626	0.00139762403913347	0.0285620827571851	0.000371708521046136	0	0.000133815067576609	0	0.0556670681118694	0.00587299463252896	0.000237893453469527	0.00921837132194418	0.0401445202729827	0.00967928988804139	0.00175446421933776	0.0191206863226133	0.0163700432668718	0	0.00105565219977103	0.0232094800541208	4.46050225255364e-05	0	0.000118946726734764	0.00502549920454376	5.94733633673818e-05	0	0.000282498475995064	0	0.0275064305574141	1.48683408418455e-05	4.46050225255364e-05	0.000847495427985191	0.00321156162183862	0.00187341094607253	0.00924810800362788	0.000104078385892918	0.00169499085597038	0.0102740235217152	1.48683408418455e-05	0.000237893453469527	0.00301827319089463	0.00486194745528346	0.000282498475995064	0.128849041735433	0.000966442154719955	0.00112999390398025	0.000312235157678755	0.00383603193719613	0.00576891624663604
T.CS.139	0.000433572178357902	0.0187462918168956	0.000136917530007759	0.000114097941673132	4.56391766692529e-05	0.00163160056592579	0.00038793300168865	0.0159965314225731	0.00303500524850532	0.00135776550591027	0	0.00110675003422938	0	0.00222490986262608	0	0.0025900232759801	0.017593902605997	0.00405047692939619	0	0.00261284286431473	0.000125507735840445	5.70489708365661e-05	0.0400027383506002	0.00295513668933412	4.56391766692529e-05	0.22341517959016	9.12783533385058e-05	0.000136917530007759	3.42293825019397e-05	0.00222490986262608	0.000125507735840445	0.00879695130299849	1.14097941673132e-05	0.000102688147505819	0.000627538679202227	0.00262425265848204	0	5.70489708365661e-05	0.00332025010268815	0.000273835060015517	0.000228195883346264	0.00285244854182831	0.0271667199123728	0.00188261603760668	0	0.00201953356761444	0.000308064442517457	0.00140340468257953	0.000296654648350144	0.000205376295011638	0.00209940212678563	0.00434713157774634	0.0155743690383825	0.00678882752955137	0.000627538679202227	0.00159737118342385	0	0.00335447948519009	0.000775866003377299	0.0206289078545023	4.56391766692529e-05	0.0332139108210488	0.000581899502532974	0.00415316507690201	0.0144219798274839	0.0406987357948063	0.00852311624298298	6.84587650038793e-05	0.0125507735840445	3.42293825019397e-05	0.00166582994842773	0.000296654648350144	4.56391766692529e-05	0.00626397699785496	0.00363972433937292	0.00183697686093743	0.0010382912692255	0.00217927068595683	0.000912783533385058	0.0306581169275706	0.000182556706677012	0.00239605677513578	0.00993793071972982	0.000262425265848204	3.42293825019397e-05	0.0156656473917211	5.70489708365661e-05	0.0184268175802109	0.00367395372187486	0.019305371731094	0.000570489708365661	0	4.56391766692529e-05	0	0.059593354935877	0.00791839715211538	0.00165442015426042	0.0025900232759801	0.0504541098078591	0.0037081831043768	0.000821505180046552	0.00373100269271142	0.00465519602026379	0	2.28195883346264e-05	0.0389986764638766	1.14097941673132e-05	1.14097941673132e-05	0.00325179133768427	0.000251015471680891	1.14097941673132e-05	0	1.14097941673132e-05	0	0.0253753822281046	0	0.00162019077175848	2.28195883346264e-05	0	0.000695997444206107	5.70489708365661e-05	0	0	0.0136118844416047	0.000171146912509698	1.14097941673132e-05	2.28195883346264e-05	0.00159737118342385	0.000125507735840445	0.0468942540276573	0.0256378074939528	0.00765597188626717	0.00575053626032586	0.00157455159508922	7.98685591711925e-05
