g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	g__Gemella	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.093	0	0.085546282245827	0.000460654671580316	0.00124647734662909	8.12920008671147e-05	0.000460654671580316	0.00235746802514633	0.0450357684803815	0.00785822675048775	0.00135486668111858	0.000135486668111858	0.00216778668978972	0	0.000270973336223716	0	0.00121938001300672	0.00793951875135487	2.70973336223716e-05	0	0.00444396271406894	2.70973336223716e-05	5.41946672447431e-05	0.0244688922610015	0.000948406676783005	0	0.194775634077607	0.0236017775850856	0	0.000189681335356601	0	0.000270973336223716	0.000433557337957945	8.12920008671147e-05	0.00108389334489486	8.12920008671147e-05	0.000216778668978972	0.00330587470192933	0.000162584001734229	0.000162584001734229	0.00186971601994364	0	0.00208649468892261	0.00655755473661392	0.0518913938868415	0.00102969867765012	0.000162584001734229	0.00186971601994364	8.12920008671147e-05	0.00146325601560806	0.000433557337957945	0.00360394537177542	0.0064762627357468	0.0130338174723607	0.0111370041187947	0.00051484933882506	0.00216778668978972	0.000108389334489486	0.0234933882505961	0.00162584001734229	0.0321103403425103	5.41946672447431e-05	0.0122750921309343	5.41946672447431e-05	0.00298070669846087	0.0162854975070453	0.0265282896163018	0.0164751788424019	0	0.0116247561239974	0	5.41946672447431e-05	0.00211359202254498	0.00035226533709083	8.12920008671147e-05	0.00471493605029265	0.000270973336223716	0.000433557337957945	0.000975504010405376	0.000433557337957945	8.12920008671147e-05	0.0248211575980923	0.00195100802081075	0.0021948840234121	0.00336006936917407	0.000677433340559289	2.70973336223716e-05	0.00135486668111858	8.12920008671147e-05	0.0201875135486668	0.000325168003468459	0.012979622805116	0.000189681335356601	0	0.000298070669846087	0	0.0584760459570778	0.0084814654238023	8.12920008671147e-05	0.000758725341426404	0.0313245176674615	0.00224907869065684	0.00105679601127249	0.0117060481248645	0.0191036202037719	8.12920008671147e-05	0.00577173206156514	2.70973336223716e-05	0.000623238673314546	0.0257695642748754	0.00035226533709083	2.70973336223716e-05	0.0292651203121613	0.00105679601127249	0.00831888142206807	0	0.00149035334923044	8.12920008671147e-05	2.70973336223716e-05	0.000108389334489486	5.41946672447431e-05	0.00211359202254498	0.00127357468025146	0	0.0039020160416215	2.70973336223716e-05	0.000948406676783005	2.70973336223716e-05	0.012979622805116	0.00945696943420767	0.00574463472794277	0.00189681335356601	0.00655755473661392	8.12920008671147e-05
L.031.M1	0.0580615549379096	0.000254991457786164	0.00130045643470944	0.058036055792131	0	0.00242241884896856	0.00063747864446541	0.0775174031669939	0.00910319504296606	0.0049723334268302	2.54991457786164e-05	0.003722875283678	0	0.00112196241425912	0.000866970956472958	0.00035698804090063	0.0497743325598592	0.000101996583114466	0.000280490603564781	0.00063747864446541	0.000254991457786164	0.00191243593339623	0.00112196241425912	0	0	0.0177729046076956	0.000178494020450315	0.00721625825534845	0.000331488895122013	0	0.00385037101257108	2.54991457786164e-05	2.54991457786164e-05	0.00071397608180126	0	0.000152994874671699	0.00247341714052579	2.54991457786164e-05	0.00145345130938114	0.00270290945253334	0.000101996583114466	0.00112196241425912	0.000662977790244027	0.0221587576816177	0.00168294362138868	0.000152994874671699	0.00548231634240253	0.000688476936022643	0.00346788382589183	0.000535482061350945	0.0190988601881837	0.00130045643470944	0.0143305199275824	0.00678277277711197	0.00221842568273963	0.00385037101257108	0.00629828900731825	0.0150699951551623	0.0305989749343397	0.0219547645153887	0.0021674273911824	0.00953668052120254	0.00109646326848051	0.00214192824540378	0.0346788382589183	2.54991457786164e-05	0.00790473519137109	2.54991457786164e-05	0.00764974373358493	2.54991457786164e-05	0.00063747864446541	0.0105821454981258	0.000280490603564781	0.000611979498686794	0.00239691970318994	0.000178494020450315	0.000280490603564781	0.00063747864446541	0	0.000433485478236479	0.00999566514521764	0.00181043935028177	0.00407986332457863	0.0650993191728077	0.00265191116097611	0	0.00423285819925033	2.54991457786164e-05	0.0107861386643547	0.00359537955478491	0.0218272687864957	0.000790473519137109	0.000127495728893082	2.54991457786164e-05	0	0.0313894484534768	0.00160644618405283	0.000101996583114466	0.0108626361016906	0.0252696534666089	0.0229492312007548	0.00122395899737359	0.00846571639850065	0.0337863681566668	0.00135145472626667	0.0194303490833057	2.54991457786164e-05	0.00211642909962516	0.0110666292679195	0.000152994874671699	0.00239691970318994	0	0.000305989749343397	0.0350103271540403	0	7.64974373358493e-05	0.00397786674146416	0.000152994874671699	0.000178494020450315	7.64974373358493e-05	2.54991457786164e-05	0.000127495728893082	0	0.000229492312007548	0.00509982915572328	0.00272840859831196	0	0.00150444960093837	0.00453884794859372	0.0237142055741133	0	0.000305989749343397	0.0445215085294643
CS.176	0	0	0.000679194023092597	0.0360255829748698	5.65995019243831e-05	0.0023488793298619	0	0.10394498528413	0	0.002660176590446	0.00144328729907177	5.65995019243831e-05	0.000198098256735341	0.00529205342992982	0	5.65995019243831e-05	0.0894838125424496	0	0	0	0.00373556712700928	0.0102728095992755	0	0	0	0.135697305863708	0	0	0.0383178628028073	0	0.019951324428345	0	0	0.000198098256735341	8.48992528865746e-05	0.000339597011546298	0.00226398007697532	0.000141498754810958	0.000396196513470681	0.00135838804618519	2.82997509621915e-05	0	0.0155648630292053	0.0204324201947023	0.00127348879329862	0.000339597011546298	0.00421666289336654	0.000169798505773149	0.00169798505773149	0.000254697758659724	0.0143479737378311	0.00169798505773149	0.00178288431061807	0.00390536563278243	0.000565995019243831	0.00294317410006792	8.48992528865746e-05	0.000339597011546298	0.00107539053656328	0.0259508716323296	0.000198098256735341	0.0445155082635273	8.48992528865746e-05	0.00144328729907177	0.0463266923251075	0	0.0189042336427439	0.000452796015395065	0.0128197871858728	0	8.48992528865746e-05	0.00764093275979171	0.000877292279827938	0.000226398007697532	0.00984831333484265	0.00591464795109803	0.000509395517319448	0.000339597011546298	0	0	0.018621236133122	0.00189608331446683	0.00387706588182024	0.00798052977133801	0.000169798505773149	2.82997509621915e-05	0.00073579352501698	0	0.0241113878197872	0.000141498754810958	0.0132159836993434	0.000509395517319448	0.000282997509621915	0	5.65995019243831e-05	0.0851539506452343	0.00280167534525696	0.00192438306542902	0.001330088295223	0.0594294770206022	0.00956531582522074	0.00345256961738737	0.00755603350690514	0	2.82997509621915e-05	0	8.48992528865746e-05	0.000198098256735341	0	2.82997509621915e-05	0	0	0.000141498754810958	0.00962191532714512	0	0.000396196513470681	0	2.82997509621915e-05	0	0.000396196513470681	0	0	0	0.00973511433099389	0.000113199003848766	0.0110086031242925	0	0	0.00356576862123613	0.000792393026941363	0.00396196513470681	0.000933891781752321	0.00863142404346842
CS.172	3.36349265076856e-05	0.000470888971107598	0.00332985772426087	0.0321549897413474	0	0.00208536544347651	0.00154720661935354	0.0650163129393562	0.00659244559550637	0.00127812720729205	0	3.36349265076856e-05	0	0.000437254044599913	0	6.72698530153712e-05	0.0801856647943224	0	0	0.000403619118092227	0.000168174632538428	0.00030271433856917	0.00181628603141502	3.36349265076856e-05	0	0.259056203962194	0.0188355588443039	3.36349265076856e-05	0.000470888971107598	0	0.00107631764824594	0.00245534963506105	0	0.000134539706030742	0.00104268272173825	0	0.00107631764824594	0.00100904779523057	0.000168174632538428	0.00874508089199825	0.000470888971107598	3.36349265076856e-05	0.0170529077393966	0.00867781103898288	3.36349265076856e-05	0	0.00030271433856917	0.000100904779523057	0.000437254044599913	3.36349265076856e-05	0.000235444485553799	0.0030271433856917	0.000706333456661397	0.0027916989001379	0.000269079412061485	0.000437254044599913	0.000975412868722882	0	0.000134539706030742	0.0334667518751472	0.000100904779523057	0.0187682889912886	0	0.0170865426659043	0.062258248965726	0	0.00531431838821432	0	0.0117385893511823	0	3.36349265076856e-05	0.0123103831018129	0.000369984191584541	0	0.0108640812619824	0.00403619118092227	0.000168174632538428	0	0.000269079412061485	0	0.0202482257576267	0.000571793750630655	0.000437254044599913	0.00121085735427668	6.72698530153712e-05	0	6.72698530153712e-05	0	0.000672698530153712	0.000672698530153712	0.00470888971107598	6.72698530153712e-05	0	0.000336349265076856	0	0.0979785409168881	0.0116713194981669	3.36349265076856e-05	0.000201809559046113	0.0170529077393966	0.000437254044599913	0.0034980323567993	0.00941777942215196	0.0136221452356127	0	0.0102922875113518	0	3.36349265076856e-05	0.00585247721233729	0.0404628165887458	0	0	0.000201809559046113	0.0228381150987185	0.000100904779523057	0.00662608052201406	0.0025562544145841	0	6.72698530153712e-05	0.000134539706030742	0	0.00921596986310585	0	0.00470888971107598	3.36349265076856e-05	0.000134539706030742	0	0.000369984191584541	0.0025562544145841	0.00252261948807642	0.00299350845918402	0.000100904779523057	0.000672698530153712
CS.264	0.000623521823263814	0.000236508277789723	0.00249408729305526	0.420511717910127	2.15007525263384e-05	0	0	0.00215007525263384	0.000129004515158031	0.000107503762631692	0.026940442915502	0.000193506772737046	0.000301010535368738	0	0	0	0.0672543539023866	2.15007525263384e-05	2.15007525263384e-05	0.000688024080842829	4.30015050526768e-05	4.30015050526768e-05	2.15007525263384e-05	0	2.15007525263384e-05	0.0325521393248764	4.30015050526768e-05	0	0.0019565684798968	0	0.0659858095033326	0	0	0	0.00107503762631692	0	8.60030101053537e-05	0	0.00313910986884541	0.0105783702429585	0	0	0.00503117609116319	0.001397548914212	2.15007525263384e-05	0.00307460761126639	0.000301010535368738	0	0.000107503762631692	0	0.000623521823263814	0.00144055041926467	0.00412814448505698	0.0261664158245539	8.60030101053537e-05	0.000107503762631692	2.15007525263384e-05	6.45022575790153e-05	0.000645022575790153	0.00354762416684584	4.30015050526768e-05	0.00507417759621587	0	0.00262309180821329	0.0310255858955063	0.000236508277789723	0.00118254138894861	4.30015050526768e-05	0.00144055041926467	0.0234573210062352	2.15007525263384e-05	0.000236508277789723	8.60030101053537e-05	0	0.00518168135884756	0.000580520318211137	2.15007525263384e-05	0	2.15007525263384e-05	0	0.00208557299505483	0.000559019565684799	0.000946033111158891	0.00120404214147495	2.15007525263384e-05	0	0.00148355192431735	0	0.0021285745001075	0.000150505267684369	0.000989034616211567	2.15007525263384e-05	0	0.000989034616211567	0	0.018426144915072	0.000301010535368738	4.30015050526768e-05	0.000150505267684369	0.00326811438400344	0.000494517308105784	0.025155880455816	0.0015695549344227	0.000494517308105784	0.00350462266179316	0.00141904966673834	0.000107503762631692	0.0046441625456891	6.45022575790153e-05	0.00040851429800043	0	0	0.000258009030316061	0.00350462266179316	0.000795527843474522	0.000774027090948183	0.00367662868200387	0	0	0.000107503762631692	0	0.00126854439905397	8.60030101053537e-05	6.45022575790153e-05	0.000107503762631692	0.0222532788647603	0	0.00528918512147925	0.00131154590410664	0.119866695334337	2.15007525263384e-05	0.000301010535368738	0
CS.373	0.00106635288926477	0.00308874629993933	0.00126859223033222	0.0208858083138755	0.00018385394642496	0.00145244617675718	0.000422864076777408	0.0378187567796143	0.00694967917486349	0.00132374841425971	0.00696806456950598	0.000349322498207424	0	0.00702322075343347	0	0.000790571969627328	0.27747237594455	0	0.000349322498207424	0	3.6770789284992e-05	0.00205916419995955	7.3541578569984e-05	0	0	0.000349322498207424	1.8385394642496e-05	0	0.0130168594068872	0	0.00731738706771341	0	0	0	9.192697321248e-05	1.8385394642496e-05	0.000349322498207424	0.000110312367854976	0.00125020683568973	0.0363846959974996	0.00018385394642496	0.00119505065176224	0.013862587560442	0.0073541578569984	0	0.000386093287492416	0.00290489235351437	3.6770789284992e-05	0.0036770789284992	0.000900884337482304	0.000478020260704896	0.000717030391057344	0.000606718023202368	0.00654520049272858	0.0009192697321248	0.0009192697321248	5.5156183927488e-05	0	0.000165468551782464	0.00961556139802541	1.8385394642496e-05	0.00145244617675718	9.192697321248e-05	0.00159952933389715	0.0168777922818113	0	0.0116931109926275	0	0.00860436469268813	3.6770789284992e-05	0.0004596348660624	0.0197091430567557	0.000202239341067456	1.8385394642496e-05	0.00424702616241658	3.6770789284992e-05	9.192697321248e-05	0.00018385394642496	0	0	0.00141567538747219	0.00511113971061389	0.0018569248588921	0.0383519332242467	5.5156183927488e-05	1.8385394642496e-05	0.00117666525711974	0	0.0153150337371992	3.6770789284992e-05	0.00810795903734074	5.5156183927488e-05	0.000257395524994944	0.000698644996414848	0	0.158059237741538	0.0110312367854976	0	0.00154437314996966	0.0860436469268813	0.0293798606387086	0.00102958209997978	0.00130536301961722	1.8385394642496e-05	0.000956040521409792	0.0303175157654759	0.000165468551782464	0	0.0102958209997978	0	0	0	0.000441249471419904	1.8385394642496e-05	0	0.00108473828390726	0.000698644996414848	0	0	1.8385394642496e-05	0	1.8385394642496e-05	0.000165468551782464	0.00943170745160045	0.000974425916052288	0.00774025114449082	0	1.8385394642496e-05	0.0111783199426376	0.000606718023202368	0.00478020260704896	0	0.00018385394642496
CS.076	6.50152785904688e-05	0.000260061114361875	0.000455106950133281	0.105259736037969	6.50152785904688e-05	3.25076392952344e-05	6.50152785904688e-05	0.0483713672713088	0.000292568753657109	0.000422599310838047	0.000845198621676094	9.75229178857031e-05	0.000130030557180938	3.25076392952344e-05	0.000422599310838047	3.25076392952344e-05	0.237890904362525	0	0.00123529029321891	0	6.50152785904688e-05	9.75229178857031e-05	0.000357584032247578	3.25076392952344e-05	0.000325076392952344	0.0148234835186269	0.00230804238996164	0	0.00341330212599961	3.25076392952344e-05	0.00679409661270399	0	0	0	0.000357584032247578	3.25076392952344e-05	0.000487614589428516	0.000325076392952344	3.25076392952344e-05	0.0128405175216176	9.75229178857031e-05	0.000130030557180938	0.00461608477992328	0.0232754697353878	3.25076392952344e-05	0.00117027501462844	0.000455106950133281	0	0.000195045835771406	0.000227553475066641	0.000195045835771406	0.00120278265392367	0.00965476887068461	0.0092646771991418	0.000130030557180938	0.000325076392952344	3.25076392952344e-05	3.25076392952344e-05	6.50152785904688e-05	0.00659905077693258	0	0.0105649827709512	0	0.0019829659970093	0.111566218061244	0	0.00182042780053313	0	0.00117027501462844	0.000130030557180938	3.25076392952344e-05	0.00429100838697094	0	9.75229178857031e-05	0.0101098758208179	0.0195370912164359	0.00152785904687602	0.000422599310838047	0	0	0.102886678369417	0.00386840907613289	0	0.0021780118327807	0	0	0.00721669592354203	0	0.00393342435472336	0.000130030557180938	0.00315324101163773	0.000260061114361875	0	0.000650152785904688	0.00052012222872375	0.0407970873155191	0.002080488914895	0.000455106950133281	0.000682660425199922	0.0843898316104285	0.000227553475066641	0.000942721539561797	0.000617645146609453	0.000682660425199922	0.00230804238996164	0.000747675703790391	0	9.75229178857031e-05	0.0152460828294649	0.000487614589428516	0	3.25076392952344e-05	0	0.000650152785904688	0	0.0145959300435602	0.0212925037383785	0	0	0	0	3.25076392952344e-05	6.50152785904688e-05	0.0152785904687602	0.000487614589428516	0.000390091671542813	0	0	6.50152785904688e-05	0.000357584032247578	0.00143033612899031	0.000195045835771406	0.00308822573304727
CS.064	0.00453057545424356	0.0491010009962522	0.000711608710090611	0.0558850040324494	2.37202903363537e-05	0	0.00778025523032402	0.0605816215190474	0.0212296598510366	0.00192134351724465	0	0.000118601451681769	0.000142321742018122	0.00113857393614498	0	0.00448313487357085	0.0214194221737274	0	2.37202903363537e-05	0.0129275582333128	0.00120973480715404	0.00730584942359694	2.37202903363537e-05	0	0	0.0543431851605864	0.00823094074671474	0.0022059870012809	0.008918829166469	0	0.00623843635846103	0	0	0.0022534275819536	0	0.000379524645381659	0.00199250438825371	2.37202903363537e-05	0.00932207410218701	0.000593007258408843	0	0.00303619716305328	0.00334456093742587	0.0570947388396034	0	0.00234830874329902	0.00457801603491627	0	0.00564542910005218	0.00083021016177238	0.00908487119882347	0.00322595948574411	0.00154181887186299	0.00320223919540775	0.00253807106598985	0.00600123345509749	0	0.000355804355045306	0.0422221167987096	0.0382371080222022	0	0.003486882679444	0.000593007258408843	0.000308363774372598	0.0611034679064472	0	0.00654680013283363	0	0.0237677309170264	2.37202903363537e-05	0.000237202903363537	0.00272783338868068	0.00249063048531714	0.00018976232269083	0.0146116988471939	4.74405806727074e-05	0	4.74405806727074e-05	0	0.000237202903363537	0.00308363774372598	0.00180274206556288	0.00687888419754258	0.037217135537739	0	0	0.0203045685279188	0	0.00450685516390721	0.000332084064708952	0.0222970729161725	0.00018976232269083	0.000142321742018122	0.00116229422648133	0	0.0346079036007401	0.00595379287442478	4.74405806727074e-05	0.00249063048531714	0.0680060723943261	0.00711608710090612	0.00241946961430808	0.0203757293989278	0.00139949712984487	2.37202903363537e-05	0.016295839461075	0.000426965226054367	0.00685516390720622	0.0624792447459557	7.11608710090612e-05	0	0	7.11608710090612e-05	0	2.37202903363537e-05	0	2.37202903363537e-05	2.37202903363537e-05	0	0.00139949712984487	0.00104369277479956	0.005431946487025	0	0.00265667251767162	0.00196878409791736	0.000332084064708952	0	0	0.005431946487025	0.00747189145595142	0.000166042032354476	0.000284643484036245	0
CS.118	0	0.000884955752212389	0.000405604719764012	0.145538348082596	0	0.00162241887905605	0.000110619469026549	0.0225663716814159	0.00486725663716814	0.000184365781710914	3.68731563421829e-05	0.000184365781710914	0	0.000147492625368732	0	0.00232300884955752	0.0243731563421829	0	0.000294985250737463	0.000774336283185841	0.000479351032448378	0.000737463126843658	0.000442477876106195	0	0.000737463126843658	0.238827433628319	0.00117994100294985	0.000110619469026549	0.00158554572271386	0.0025811209439528	0.00147492625368732	0	0	0	0	0	0.000221238938053097	7.37463126843658e-05	7.37463126843658e-05	0.000737463126843658	0.000110619469026549	7.37463126843658e-05	0.00486725663716814	0.0109882005899705	7.37463126843658e-05	7.37463126843658e-05	0.00169616519174041	0	0.000479351032448378	0	0.000442477876106195	0.0038716814159292	0.0120206489675516	0.00306047197640118	0.00025811209439528	0.000774336283185841	0.000110619469026549	0	0.00154867256637168	0.0600294985250737	3.68731563421829e-05	0.013311209439528	3.68731563421829e-05	0.016740412979351	0.047787610619469	0.000184365781710914	0.00416666666666667	0.000147492625368732	0.00807522123893805	3.68731563421829e-05	0.000147492625368732	0.0220501474926254	0.000331858407079646	0.000147492625368732	0.00785398230088496	0.000147492625368732	0.000700589970501475	0	0.000110619469026549	0	0.0136061946902655	0.00162241887905605	0.0012905604719764	0.00427728613569322	0	0	0	0.000294985250737463	0.019358407079646	0	0.0043141592920354	0.000700589970501475	0	0.00025811209439528	0	0.0853244837758112	0.0126474926253687	0.000995575221238938	0.000147492625368732	0.0401917404129793	0.00376106194690265	0.000331858407079646	0.0136430678466077	0.00272861356932153	3.68731563421829e-05	0.016334808259587	0	0.0263274336283186	0.00350294985250737	0.0394174041297935	7.37463126843658e-05	0	7.37463126843658e-05	0.00243362831858407	0	0.000221238938053097	0.000405604719764012	0.000294985250737463	0	0.00025811209439528	0	0.00110619469026549	0	0.00755899705014749	0.000553097345132743	0.000294985250737463	0	0	0.00921828908554572	0.00412979351032448	0.00490412979351032	0.00025811209439528	0.000147492625368732
CS.127	0.000153932000538762	0	0.00188566700659983	0.0372900271305151	0.00119297300417541	3.84830001346905e-05	0	0.0591483712070193	1.92415000673453e-05	9.62075003367263e-05	0.00827384502895846	7.6966000269381e-05	0.000654211002289739	1.92415000673453e-05	1.92415000673453e-05	0.000288622501010179	0.146081468511285	5.77245002020357e-05	1.92415000673453e-05	0	0.00359816051259356	0.0224548305785919	0.000288622501010179	1.92415000673453e-05	0	0.0726366627542283	0.000153932000538762	0	0.0330376556156318	1.92415000673453e-05	0.00848550152969926	3.84830001346905e-05	0	0	1.92415000673453e-05	0.000384830001346905	0.00327105501144869	0.000134690500471417	0	7.6966000269381e-05	0	0.000192415000673453	0.00554155201939543	0.023070558580747	5.77245002020357e-05	0.000846626002963191	0.00113524850397337	0	0.00157780300552231	0.000327105501144869	0.00109676550383868	0.0020395990071386	0.00117373150410806	0.00413692251447923	0.000827384502895846	0.00230898000808143	9.62075003367263e-05	5.77245002020357e-05	0.0228011775798041	0.0769275172692463	0.000538762001885667	0.00808143002828501	0.000288622501010179	0.0104288930365011	0.0500856246752997	0	0.00875488253064209	0	0.0136422235477478	3.84830001346905e-05	9.62075003367263e-05	0.00361740201266091	0.000250139500875488	1.92415000673453e-05	0.00561851801966481	0	0	0	0	0.000192415000673453	0.021511997075292	0.00384830001346905	0.00342498701198745	0.0314021281099074	0.000346347001212215	0	0	0	0.000423313001481596	0	0.00825460352889111	0.00100055800350195	0.000153932000538762	0.000538762001885667	0	0.0932827923264898	0.0613996267148987	0.000481037501683631	0.00107752400377133	0.0427546131496411	0.0060803140212811	0.0014046295049162	0.0252256065882896	7.6966000269381e-05	0.00230898000808143	0.000153932000538762	0.000250139500875488	0	0.0240518750841816	0	0	0	0	9.62075003367263e-05	0	3.84830001346905e-05	0.000269381000942833	0	0	1.92415000673453e-05	9.62075003367263e-05	0.00584941602047296	0	0.00540686151892402	0.000115449000404071	0.0100633045352216	0	0	9.62075003367263e-05	0.000192415000673453	1.92415000673453e-05	0	0.000442554501548941
