g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.304	0.000237981913374584	0	0	5.94954783436459e-05	0	0	0	0.0584840552118039	0	0.000297477391718229	0.00267729652546406	0	0.00249881009043313	0	0	0.000118990956687292	0.143860066634936	0	0	0	0.00315326035221323	0.00481913374583532	0.000416468348405521	0	0	0.065861494526416	0.000297477391718229	0	0.0365302237029986	0	0.00731794383626844	0	0.000297477391718229	0.000178486435030938	0	0	0	0.0183841028081866	0.0014278914802475	0	0.0414683484055212	0.133507853403141	0.00309376487386959	0	0.00511661113755355	0.00422417896239886	0	0.00315326035221323	5.94954783436459e-05	0	5.94954783436459e-05	0.000654450261780105	5.94954783436459e-05	0.00523560209424084	0.000475963826749167	0.000892432175154688	0	0.000297477391718229	0.000654450261780105	0.00113041408852927	0	0.0226082817705854	0	0	0.145763921941932	0	0.0109471680152308	0	0.000951927653498334	0.00178486435030938	5.94954783436459e-05	0	0	0.00892432175154688	0	0	0	0	0	0.000535459305092813	0.0226677772489291	0.00101142313184198	0.00392670157068063	5.94954783436459e-05	0	5.94954783436459e-05	0	0.000118990956687292	0	0.0120180866254165	0.000773441218467396	5.94954783436459e-05	0.000356972870061875	0.000475963826749167	0.0715135649690623	0.000178486435030938	0.0118396001903855	0.00190385530699667	0.00184435982865302	0.0167182294145645	0.00107091861018563	0.000118990956687292	0	0.0058305568776773	0	0.000773441218467396	0	0	0.0326035221323179	5.94954783436459e-05	5.94954783436459e-05	0	0	5.94954783436459e-05	0	0	0	0	0	0	0.000118990956687292	5.94954783436459e-05	0	0.000118990956687292	0	5.94954783436459e-05	0	0.000118990956687292	0.0149928605425988	0.0378986197049024	0	0	0.00118990956687292
CS.191	0.00296371857079841	0.000179201588001764	0.0010062858403176	8.27084252315836e-05	0	0.00179201588001764	0.00266045434494927	0.0185404719894133	0.00188850904278783	4.13542126157918e-05	0	0.000771945302161447	0	0.000813299514777239	0	0.000358403176003529	0.024164644905161	0.00747132774591972	0	0.00045489633877371	0.000330833700926334	0.000261910013233348	0.0149288707543008	0.00296371857079841	0	0.318716916629907	0.0423329289810322	0.000385972651080723	0.000565174239082488	0	0.00165416850463167	0.00329455227172475	0	0.00090979267754742	0.000137847375385973	0.00290857962064402	9.64931627701809e-05	1.37847375385973e-05	0.00267423908248787	0	1.37847375385973e-05	0.00435597706219674	0.0208425231583591	2.75694750771945e-05	2.75694750771945e-05	0.00208149536832819	0	0.000716806352007058	4.13542126157918e-05	0	0.0040113586237318	0.00290857962064402	0.0148461623290693	0.0363227834142038	0.000771945302161447	0.00104764005293339	0.000468681076312307	0.000330833700926334	0.00210906484340538	0.0424018526687252	6.89236876929863e-05	0.0161694971327746	0.000110277900308778	0.000124062637847375	0.0412715041905602	0	0.00613420820467578	0	0.00898764887516542	0	0.00569309660344067	0.000289479488310543	0.00104764005293339	0.00475573445081606	0	6.89236876929863e-05	0	0	0.00450760917512131	0.0348753859726511	0.00129576532862814	0.00665802823114248	0.00538983237759153	0.000510035288928099	0	0	0	9.64931627701809e-05	1.37847375385973e-05	0.0136468901632113	6.89236876929863e-05	0	0.000413542126157918	0	0.0538294000882223	0.00722320247022497	0.000482465813850904	0.000275694750771945	0.0406925452139391	0.00381837229819144	0.00117170269078077	0.00460410233789149	0.0275005513895015	0.00108899426554918	0.010131782090869	1.37847375385973e-05	1.37847375385973e-05	1.37847375385973e-05	0.0519408910454345	0	0.00234340538156154	0	0.000192986325540362	0.00427326863696515	8.27084252315836e-05	0.00891872518747243	0.0198362373180415	0.000261910013233348	0.000110277900308778	1.37847375385973e-05	0	0	0.000234340538156154	0.00562417291574768	5.51389501543891e-05	0.00567931186590207	0	1.37847375385973e-05	0.00294993383325981	0.000358403176003529	0.00245368328187031	0.00164038376709307	0
CS.347.0	0.000293136931589169	0.000989337144113444	0.00150232677439449	0.0152431204426368	3.66421164486461e-05	0	0	0.0378879484079	3.66421164486461e-05	0	0.000439705397383753	0.000769484445421568	3.66421164486461e-05	0.00425048550804294	0	3.66421164486461e-05	0.202191198563629	0	0	0	0	0	7.32842328972921e-05	3.66421164486461e-05	0	0.000659558096075629	0	0	0.000256494815140523	0	0.00249166391850793	0	0	7.32842328972921e-05	0	0.000219852698691876	0.000586273863178337	0	0.0398299805796783	0	7.32842328972921e-05	0.0873914477300209	0.00721849694038328	0	7.32842328972921e-05	0.000219852698691876	0	0.000146568465794584	0.00018321058224323	0	0.000256494815140523	0.00399399069290242	0.000769484445421568	0.00608259133047525	0.000109926349345938	0	3.66421164486461e-05	0	0	0.0559525118170826	0	0.0364589058664028	0	0.0345901579275219	0.0618518925653146	0	0.00762156022131838	0	0.00989337144113444	7.32842328972921e-05	0.0242937232054523	7.32842328972921e-05	0	0.0182111318749771	0	0.00146568465794584	3.66421164486461e-05	0	0	0.0162324575867502	0.00131911619215126	0.000219852698691876	0.000476347513832399	0	0	0.000439705397383753	7.32842328972921e-05	0.00806126561870214	3.66421164486461e-05	0.00274815873364846	0	0	0.00124583195925397	3.66421164486461e-05	0.0846799311128211	0.00857425524898318	0.000329779048037815	0.000659558096075629	0.0748598439045839	3.66421164486461e-05	0	0.0202997325125499	0.0209592906086256	0.000146568465794584	0	0.000146568465794584	0.000219852698691876	0.000329779048037815	0.000146568465794584	0	0	0	0	0.000439705397383753	0	0.0256494815140523	0.0291304825766736	0	0	0	0	0.00549631746729691	3.66421164486461e-05	0.00809790773515078	0	0.000293136931589169	0	0	0.000256494815140523	0.00131911619215126	0.0196035323000257	0	0
CS.336	6.15271026887344e-05	0.000266617444984516	0.000635780061116922	0.00256362927869727	0.000697307163805656	2.05090342295781e-05	0.000266617444984516	0.03111220492627	0.0037531532640128	0.000574252958428188	0	0.000717816198035235	0	0.00574252958428188	2.05090342295781e-05	0.000164072273836625	0.110420640292049	0	0.00994688160134539	4.10180684591563e-05	0.000184581308066203	0.0104390984228553	0.000287126479214094	0	0.00916753830062142	0.138005291330831	0.000246108410754938	0	0.045796673434648	0	0.0190118747308189	4.10180684591563e-05	0	2.05090342295781e-05	2.05090342295781e-05	0.00457351463319592	4.10180684591563e-05	0.000102545171147891	0.00401977070899731	0.00100494267724933	0.00110748784839722	0.00324042740827334	0.0122438934350581	0	0.000738325232264813	0.00198937632026908	0	0.000266617444984516	0.000184581308066203	0	0.000123054205377469	0.00172275887528456	0.000143563239607047	0.00730121618572981	0.0006562890953465	0.00170224984105498	0	2.05090342295781e-05	0.00032814454767325	0.0498574622121044	0	0.00387620746939027	0.000205090342295781	0.000635780061116922	0.0789802908181054	0	0.00463504173588466	0	0.00537336696814947	6.15271026887344e-05	0.00514776759162411	8.20361369183125e-05	0	0.0109108062101356	0	0.000184581308066203	0.000307635513443672	0	0	0.00356857195594659	0.00225599376525359	0.00153817756721836	0.00313788223712545	0.000348653581902828	0.0164687544863512	6.15271026887344e-05	0	0.00321991837404377	2.05090342295781e-05	0.00104596074570848	0.000307635513443672	2.05090342295781e-05	0.000430689718821141	0	0.0488115014663959	0.0110133513812835	0.00162021370413667	0.00369162616132406	0.0636600422486105	0.000512725855739453	0.00582456572120019	0.00121003301954511	0.0085317582395045	6.15271026887344e-05	0.0263130909165487	0.000164072273836625	2.05090342295781e-05	0	0.0482577575421973	0.0641112410016612	0	0	0.000799852334953547	0.000143563239607047	2.05090342295781e-05	6.15271026887344e-05	0.0111979326893497	0.000225599376525359	0	0.0168994442051724	4.10180684591563e-05	0.00145614143030005	0.000533234889969031	0.0415102852806661	0.000512725855739453	0.0121003301954511	0	0.000225599376525359	0.000533234889969031	0.00116901495108595	2.05090342295781e-05	0	0.00155868660144794
CS.308.0	0	0	0.000375631744297227	0.0178595820243136	0	0	0.000204890042343942	0.0520420707553613	0.00034148340390657	0.000102445021171971	0	0.000102445021171971	0	0	0	0.000204890042343942	0.304910531348176	3.4148340390657e-05	0.00286846059281519	0.00068296680781314	0.000136593361562628	3.4148340390657e-05	0.00102445021171971	0	3.4148340390657e-05	0.0113713973500888	0	0	0.00478076765469198	0	0.0297090561398716	0	0	0	0	6.8296680781314e-05	0.000102445021171971	3.4148340390657e-05	0.000443928425078541	0	0.00160497199836088	0.00153667531757957	0.00508810271820789	0	0.000204890042343942	6.8296680781314e-05	0	3.4148340390657e-05	0	0	0.000307335063515913	0.000922005190547739	3.4148340390657e-05	0.00150252697718891	0	0.000136593361562628	6.8296680781314e-05	0.000102445021171971	0.000136593361562628	0.0114055456904794	0	0.0142740062832946	0	0.00737604152438192	0.0823999453626554	0	0.0036538724218003	0	0.011849474115558	0	0.00392705914492556	0.000136593361562628	0	0.00898101352274279	0.00034148340390657	6.8296680781314e-05	0	0	0	0.00467832263352001	0.00252697718890862	6.8296680781314e-05	0.000102445021171971	0	0	0.000409780084687884	0	0.00129763693484497	0.000102445021171971	0.00160497199836088	0	0	6.8296680781314e-05	0	0.00799071165141374	0.000785411828985111	6.8296680781314e-05	0.000102445021171971	0.0371192460046442	0.000580521786641169	0.000204890042343942	0.0169034284933752	0.000273186723125256	0.000375631744297227	0.000239038382734599	0	0.000170741701953285	6.8296680781314e-05	0.0341824887310477	0.147145198743341	3.4148340390657e-05	0.000170741701953285	0	0.00157082365797022	0	0	0.141818057642399	0	0	0	0.000546373446250512	0.000409780084687884	0.000102445021171971	0.00898101352274279	0.000204890042343942	0.00385876246414424	0	0	0.000204890042343942	0.000751263488594454	0.000102445021171971	0	6.8296680781314e-05
CS.228	0	0.000132850642664984	0.000597827891992428	0.0252084094456807	3.3212660666246e-05	9.96379819987379e-05	6.64253213324919e-05	0.00820352718456276	0	0.00016606330333123	0.00119565578398486	0.000199275963997476	0	0.000365339267328706	0	0	0.103523863296689	0	3.3212660666246e-05	9.96379819987379e-05	0.000232488624663722	0.000863529177322395	0.00112923046265236	0	0	0.037264605267528	0.000929954498654887	0	0.00431764588661198	0	0.00328805340595835	0.000132850642664984	0	9.96379819987379e-05	0	0.000265701285329968	0.00033212660666246	0.16606330333123	0.00156099505131356	0.000132850642664984	0.00016606330333123	0.014447507389817	0.00611112956258926	6.64253213324919e-05	0.000564615231326181	0.000631040552658674	0	0.00049818990999369	3.3212660666246e-05	0	0.002025972300641	0.00448370918994321	0.00139493174798233	0.0105948387525325	0	0.00016606330333123	3.3212660666246e-05	0.000232488624663722	0.00016606330333123	0.0249427081603507	3.3212660666246e-05	0.0314191769902687	0	0.0291939287256302	0.112956258925903	6.64253213324919e-05	0.00352054203062207	0.000265701285329968	0.0245109435716895	0	0.0412833372081437	0.00049818990999369	0	0.0181341127237703	0.0149456972998107	0.00222524826463848	9.96379819987379e-05	0.000298913945996214	0	0.0529741937626623	0.00112923046265236	0.000763891195323657	0.00136171908731608	0	0	0.00235809890730346	6.64253213324919e-05	0.0255737487130094	0.000199275963997476	0.00508153708193563	0.0020923976219735	9.96379819987379e-05	0.00033212660666246	0	0.121359062074463	0.00959845893254509	0.0016606330333123	0.00129529376598359	0.0345079544322296	0.00156099505131356	0.000730678534657411	0.00195954697930851	6.64253213324919e-05	0.000597827891992428	0.000564615231326181	0.000199275963997476	0	0.000132850642664984	0.00873492975522269	3.3212660666246e-05	3.3212660666246e-05	0	9.96379819987379e-05	0.00312199010262712	0.00033212660666246	0.00222524826463848	0	0	0	0	0	0	0.000199275963997476	0.00189312165797602	0	0.000863529177322395	0	0	0.00554651433126308	0.000763891195323657	0.00358696735195457	6.64253213324919e-05	0.000132850642664984
CS.274	1.99096103689251e-05	9.95480518446254e-05	0.000398192207378502	0.0133792581679177	0.000497740259223127	0	0	0.0429450295657714	3.98192207378502e-05	9.95480518446254e-05	0.000477830648854202	0	1.99096103689251e-05	0	0	0.000338463376271726	0.184980189937683	0	1.99096103689251e-05	0	0	0.000776474804388078	0	0	0	0.0118063989487726	0	0	0.00201087064726143	0	0.00440002389153244	0	0	0	0	0	0.000617197921436677	0	0.0224580404961475	0	0	0.0107710992095885	0.000995480518446254	1.99096103689251e-05	0.000438011428116352	0.000238915324427101	0	1.99096103689251e-05	7.96384414757003e-05	0	0	0.0059529735003086	0.00702809246023055	0.00207059947836821	0	1.99096103689251e-05	3.98192207378502e-05	0	3.98192207378502e-05	0.0343838971071336	0	0.0211639158221674	0.000637107531805603	0.0237123459493898	0.122085730782249	0	0.00238915324427101	1.99096103689251e-05	0.00955661297708404	0.000179186493320326	0.0131801620642284	0	0	0.0288490254245724	0.024170266987875	0.000139367272582476	0.000358372986640651	0	0	0.00672944830469668	0.00416110856710534	0.000537559479960977	0.00011945766221355	0	0	0	0	0.140900312580883	0	0.00784438648535648	0	0	0.000557469090329902	3.98192207378502e-05	0.0812909391363211	0.00822266908236606	0.000179186493320326	0.00254843012722241	0.0125828737531606	1.99096103689251e-05	0.000199096103689251	0.0161865132299361	7.96384414757003e-05	0.00161267843988293	0	0.000318553765902801	9.95480518446254e-05	0.000716745973281303	0.0120254046628307	0.00441993350190137	0	0	0	7.96384414757003e-05	5.97288311067752e-05	0.00447966233300814	0.0249666514026321	0	1.99096103689251e-05	0.00388237402194039	0	5.97288311067752e-05	0	0.0173810898520716	0	0.00101539012881518	0	0	0.026838154777311	0.00469866804706632	0.0100344436259382	0	0.00846158440679316
CS.338	2.96806363528434e-05	0.000118722545411374	0.000118722545411374	0.167339427757331	0	0.000860738454232459	2.96806363528434e-05	0.00474890181645495	0	0.00287902172622581	0.00207764454469904	0.00118722545411374	5.93612727056868e-05	0	0	0.000118722545411374	0.130594799952511	0.000474890181645494	2.96806363528434e-05	0.00445209545292651	0.000474890181645494	0.00181051881752345	2.96806363528434e-05	0	0	0.0013653092722308	5.93612727056868e-05	0.000118722545411374	0.0113973643594919	0	0.0129704380861926	0	5.93612727056868e-05	0.00127626736317227	0.000148403181764217	0.00189956072658198	0	0.000445209545292651	0.00130594799952511	0	0.000118722545411374	0.00192924136293482	0.0316098777157782	8.90419090585302e-05	5.93612727056868e-05	0.00139498990858364	0	0.000445209545292651	0.000356167636234121	5.93612727056868e-05	0.0169773239938264	0.00210732518105188	0.00163243499940639	0.0045114567256322	0.000415528908939808	0.00124658672681942	0	0.00270093790810875	0.000712335272468242	0.0463611539831414	0.000593612727056868	0.0667517511575448	2.96806363528434e-05	0.0129110768134869	0.0868455419684198	0	0.0121096996319601	0.00017808381811706	0.00516443072539475	0	0.0157900985397127	0.000326486999881277	0.000385848272586964	0.0140983022676006	0.00661878190668408	0.000712335272468242	0.00379912145316396	0	0	0.0358542087142348	0.000237445090822747	0.00267125727175591	0.0136234120859551	0.000237445090822747	0	0.000504570817998338	0	0.00320550872610709	0	0.00635165617950849	0.000860738454232459	0.000237445090822747	0.00100914163599668	0	0.145464798765286	0.00810281372432625	0.000267125727175591	0.00290870236257865	0.0529799358898255	0.00255253472634453	0.00234477027187463	0.00249317345363885	5.93612727056868e-05	0.000148403181764217	0.00445209545292651	0	2.96806363528434e-05	0.00017808381811706	0.00287902172622581	0.000920099726938146	0	0	0	0.00249317345363885	0	0.000682654636115398	5.93612727056868e-05	0	0.0015730737267007	0.000445209545292651	0	0.0112489611777277	0.000148403181764217	2.96806363528434e-05	0.000118722545411374	0.000148403181764217	2.96806363528434e-05	0.000118722545411374	0.000148403181764217	0.000860738454232459	0.000296806363528434	0.000237445090822747	0.000534251454351181
CS.330	0	6.66296501943365e-05	0.00157690172126596	0.053259300388673	2.22098833981122e-05	0	0	0.0241421432537479	0.00737368128817324	0.00761799000555247	0.000133259300388673	0	0.000155469183786785	2.22098833981122e-05	0	0.0116601887840089	0.210571904497501	0.000133259300388673	0	0	0	0.00126596335369239	6.66296501943365e-05	0	0	0.000866185452526374	6.66296501943365e-05	2.22098833981122e-05	0.00983897834536369	0	0.0150360910605219	0	0.000377568017767907	4.44197667962243e-05	0	0.000133259300388673	0.00051082731815658	6.66296501943365e-05	0.000199888950583009	0	0.000111049416990561	0.00535258189894503	0.00901721265963354	0	0.00062187673514714	0.00031093836757357	0	0.000288728484175458	6.66296501943365e-05	0	0	0.00157690172126596	6.66296501943365e-05	0.00577456968350916	0.000155469183786785	0.000133259300388673	0	6.66296501943365e-05	6.66296501943365e-05	0.0725596890616324	0	0.00519711271515825	6.66296501943365e-05	0.00790671848972793	0.0536812881732371	2.22098833981122e-05	0.0371349250416435	0	0.0106607440310938	8.88395335924486e-05	0.0189006107717934	0.000799555802332038	0	0.0137257079400333	0.00590782898389783	0	0.00171016102165464	0	2.22098833981122e-05	0.0691837867851194	0.000777345918933926	0.00113270405330372	0.00282065519156024	0	0	4.44197667962243e-05	0	0.00426429761243753	2.22098833981122e-05	0.00470849528039978	0.00375347029428096	6.66296501943365e-05	0.000688506385341477	4.44197667962243e-05	0.13870072182121	0.0126152137701277	0.000799555802332038	0.000177679067184897	0.0581898945030539	0.000111049416990561	0.00195446973903387	0.00975013881177124	0	0.00135480288728484	0.0098611882287618	0.000177679067184897	6.66296501943365e-05	0.00117712382009994	0.000111049416990561	0.0353137146029983	0	0	0.000177679067184897	0.0187229317046086	0	0.00290949472515269	0	0	2.22098833981122e-05	0	0	2.22098833981122e-05	0	0.00488617434758468	2.22098833981122e-05	0.00139922265408107	0	0.000111049416990561	2.22098833981122e-05	0.00168795113825652	0.0129039422543032	8.88395335924486e-05	0
CS.165	0	0	0.000699015553096056	0.0390574940292421	0	5.8251296091338e-05	0	0.0375138346828217	2.9125648045669e-05	0	0.00346595211743461	0.000233005184365352	0	0.0189025455816392	0	5.8251296091338e-05	0.0886875982990622	0	0	2.9125648045669e-05	0	0.00891244830197472	8.7376944137007e-05	0	0	0.143909826993651	0.000203879536319683	0	0.016368614201666	0	5.8251296091338e-05	0	0	0	0	0.00308731869284092	8.7376944137007e-05	0.000349507776548028	0.0065823964583212	0.00029125648045669	0.0157861012407526	0.0567950136890546	0.00771829673210229	0	0.000844643793324401	0.00125240286596377	0	0.00163103629055747	0.000116502592182676	0	0	0.0066697734024582	0.00512611405603775	0.00614551173763616	0.000116502592182676	0	8.7376944137007e-05	0	0	0.0519601561134735	0	0.0748529154773694	0	0.00186404147492282	0.0302906739674958	0	0.00454360109512437	0.000145628240228345	0.00224267489951651	0.000145628240228345	0.00579600396108813	0	0	0.0130482903244597	0.0062037630337275	0.00151453369837479	0	0	0	0.0137473058775558	0.00422321896662201	0.00119415156987243	0	0	0.0174753888274014	0.000349507776548028	0	0.000844643793324401	0	0.00515523970408342	0	0	0.000349507776548028	0	0.0483777014038562	0.0249315547270927	0	0.00171841323469447	0.00745616589969127	0	0.000174753888274014	0.00029125648045669	0.00818430710083299	0.000932020737461409	0.0568241393371003	0.000203879536319683	0	0	0.0446787441020563	0.0147084522630629	0	0	0.000815518145278733	0	0	0.00215529795537951	0.0235335236209006	0	0	0	0	2.9125648045669e-05	0	0.0180287761402691	0.0036698316537543	0.00952408691093377	0	0	0.020679210112425	0.000699015553096056	0.00174753888274014	0	0
CS.387	0	0	0.00307340433135587	0.00910108879517785	4.7649679555905e-05	0	2.38248397779525e-05	0.0427655874014247	0	0.00254925785624092	0.000333547756891335	0.000309722917113382	7.14745193338575e-05	0.00552736282848498	0	0.000214423558001572	0.231267719724585	2.38248397779525e-05	0.0014056655468992	2.38248397779525e-05	0.000690920353560622	0.00204893622090391	0.00019059871822362	0	0	0.093274247730684	2.38248397779525e-05	0	0.00300192981202201	0	0.0106973530603007	0	0	0	0	0.00197746170157006	0.000524146475114955	0	0.0150096490601101	0	0	0.00705215257427394	0.00898196459628809	0	0.000166773878445667	0.00152478974578896	0	0.000524146475114955	0.00019059871822362	0	4.7649679555905e-05	0.00295428013246611	0.00488409215448026	0.00795749648583613	0.000214423558001572	0.00047649679555905	9.529935911181e-05	0.00131036618778739	9.529935911181e-05	0.0120791937674219	0	0.0167012126843447	0.000214423558001572	0.00493174183403617	0.0505086603292593	2.38248397779525e-05	0.00633740738093536	7.14745193338575e-05	0.00814809520405975	4.7649679555905e-05	0.0106497033807448	0.00038119743644724	2.38248397779525e-05	0.0126271650823148	0.000333547756891335	0.000214423558001572	2.38248397779525e-05	2.38248397779525e-05	0	0.0274223905844233	0.00150096490601101	0.00150096490601101	0.00314487885068973	0.000166773878445667	0.000142949038667715	0.00202511138112596	0	0.023086269744836	0.000142949038667715	0.00459819407714483	0.000428847116003145	0	0.000333547756891335	0	0.0616586853453411	0.016558263645677	0.000333547756891335	0.000690920353560622	0.0534867653015033	0.000405022276225192	0.0014533152264551	0.0378100207276106	4.7649679555905e-05	0.00109594262978581	0.0136039835132109	0.000262073237557477	0.00028589807733543	0.000619445834226765	0.047149357920568	0	2.38248397779525e-05	0	0.00135801586734329	7.14745193338575e-05	2.38248397779525e-05	0.000714745193338575	2.38248397779525e-05	0	0	0.00121506682867558	0.013056012198318	4.7649679555905e-05	0.00038119743644724	0.0475782050365711	0.00831486908250542	0.00755247420961094	0	4.7649679555905e-05	7.14745193338575e-05	0.000524146475114955	2.38248397779525e-05	0	0.000238248397779525
