g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.311	0	0	0.000278507201400493	0.0611522240789369	0	0	0.000915095090315907	0.0282883743136787	0.00385931407654969	0.00147210949311689	7.95734861144267e-05	0.00139253600700247	0	0.00083552160420148	0.00151189623617411	0.0245484204663006	0	0.000676374631972627	0.00950903159067399	0.00047744091668656	0.0005968011458582	0.0389114347099546	0	0.000557014402800987	0.281093339699212	0	0	0.00397867430572133	0	0.00214848412508952	0	0	7.95734861144267e-05	0	0.00171082995146017	0.00011936022917164	0	0.00978753879207448	0	0	0.00115381554865919	0.00457547545157953	0	0.00011936022917164	0.000397867430572133	0.000198933715286067	0.00135274926394525	0.00011936022917164	0	0.000557014402800987	0.00413782127795019	0.000517227659743773	0.00680353306278348	0.00023872045834328	0.00286464550011936	0	3.97867430572133e-05	0.000198933715286067	0.0445213654810217	3.97867430572133e-05	0.0275324261955916	3.97867430572133e-05	0.0035808068751492	0.0368027373279223	0	0.0194159306119201	0.00011936022917164	0.00958860507678841	7.95734861144267e-05	0	0.00576907774329593	0.00167104320840296	3.97867430572133e-05	0.00915095090315907	0.002984005729291	0	0	0.000557014402800987	7.95734861144267e-05	0.0258215962441315	0.0005968011458582	0.000159146972228853	0.00194955040980345	0	3.97867430572133e-05	0.00254635155566165	0	0.0128909047505371	0.00023872045834328	0.00338187315986313	0.00023872045834328	0	0	0	0.082438131614546	0.00497334288215167	0.000278507201400493	0.000994668576430333	0.085979151746638	0.00095488183337312	0.00445611522240789	0.0122145301185645	0.0041776080210074	0	0.00011936022917164	0.00326251293069149	3.97867430572133e-05	3.97867430572133e-05	0.00035808068751492	0.000795734861144267	0.00011936022917164	0	0.0124134638338506	0.00071616137502984	0.0469085700644545	0	0	0.00011936022917164	0	0	0	0.000557014402800987	0.0222407893689823	0.00011936022917164	0.00441632847935068	0	0.00183019018063181	0	0	0	0.00127317577783083	0	0	0.00011936022917164
CS.151	0.0058160237388724	0	1.9782393669634e-05	0.00908011869436202	5.93471810089021e-05	0	0	0.0646686449060336	0.00263105835806133	0.000336300692383778	0.000138476755687438	0	0.000158259149357072	0.000811078140454995	5.93471810089021e-05	0.175450049455984	1.9782393669634e-05	0.00547972304648863	0	0.00433234421364985	0.00251236399604352	1.9782393669634e-05	0	0	0.127715133531157	1.9782393669634e-05	0	0.0194460929772502	0	0.0251038575667656	0	0	7.91295746785361e-05	0.00142433234421365	0.000514342235410485	1.9782393669634e-05	0	0.00379821958456973	0	0	0.000316518298714144	0.0618595450049456	0	0.00019782393669634	0.00797230464886251	0	0.00152324431256182	0.00112759643916914	0.000158259149357072	0.00346191889218595	0.00195845697329377	9.89119683481701e-05	0.00508407517309594	0.00164193867457962	0.00682492581602374	0	0.000276953511374876	0.00312561819980218	0.0507418397626113	0.000158259149357072	0.0136300692383778	0.000771513353115727	0.00979228486646884	0.0389910979228487	0	0.0120276953511375	9.89119683481701e-05	0.00704253214638971	3.95647873392681e-05	0.00110781404549951	0.0086646884272997	0.00257171117705242	3.95647873392681e-05	0.00818991097922849	0.000751730959446093	0.000712166172106825	0.000692383778437191	0.000178041543026706	9.89119683481701e-05	0.00660731948565776	0.00403560830860534	0.00666666666666667	0.0403956478733927	0.000237388724035608	0	0.000415430267062315	0	0.00324431256181998	0	0.0389317507418398	0.00241345202769535	0.000573689416419387	0.000217606330365974	0	0.0368348170128586	0.00385756676557863	0.00136498516320475	0.0048269040553907	0.0549554896142433	0.00811078140454995	0.00144411473788328	0.00271018793273986	0	0	0.000138476755687438	0	0.00039564787339268	1.9782393669634e-05	9.89119683481701e-05	1.9782393669634e-05	0	0.00330365974282888	1.9782393669634e-05	0.000158259149357072	0.0202373887240356	0.0156874381800198	0.000158259149357072	5.93471810089021e-05	3.95647873392681e-05	0	0.00360039564787339	0	0	0	0.00995054401582592	0.000276953511374876	0.00862512363996044	0	3.95647873392681e-05	0.00274975272007913	0.000178041543026706	0.000692383778437191	0	0
CS.188	0	0.000783494384956908	9.14076782449726e-05	0.0173805171062941	7.83494384956908e-05	0	0	0.0561243144424132	0.00304256986158266	0	0.000809610864455471	0	0.000352572473230609	0	0.000208931835988509	0.0780099242622095	0	0.000208931835988509	0.0230216766779838	0.0078218856098198	0.0108122225124053	0.00228519195612431	1.30582397492818e-05	0	0.238051710629407	0	0	0.00534082005745625	0	0.02127187255158	0	0	1.30582397492818e-05	0	0	2.61164794985636e-05	0	0.00306868634108122	0	0	0.000992426220945417	0.00402193784277879	0	0.00147558109166884	0.000221990075737791	0	0.000914076782449726	5.22329589971272e-05	5.22329589971272e-05	9.14076782449726e-05	0.00109689213893967	0.000208931835988509	0.000679028466962653	0.00112300861843823	1.30582397492818e-05	0	0	0.00270305562810133	0.0656698876991382	0	0.00300339514233481	0.000182815356489945	0.00697310002611648	0.0460433533559676	0	0.00472708278924001	0	0.0155654217811439	0.000221990075737791	0.000195873596239227	0.00632018803865239	1.30582397492818e-05	6.5291198746409e-05	0.0105510577174197	0	0	0	0	0	0.00974144685296422	0.00130582397492818	0.00167145468790807	0.000535387829720554	0	0	0.000744319665709062	0	0.000130582397492818	0	0.00707756594411073	0	0.000443980151475581	0	0.000169757116740663	0.0625620266388091	0.0254505092713502	2.61164794985636e-05	0.00376077304779316	0.0165970227213372	0	0.000274223034734918	0.000130582397492818	0	0	0.00246800731261426	1.30582397492818e-05	0.000744319665709062	0.00288587098459128	0	0.0850744319665709	0	0	0	0.00278140506659702	0	0	0.000182815356489945	0	0	0	0	0	0.00754766257508488	0	0.0214938626273178	0.0002872812744842	0.0220292504570384	0	3.91747192478454e-05	0.000221990075737791	0.0080308174458083	0.0002872812744842	0	0.0721075998955341
CS.336	6.15271026887344e-05	0.000266617444984516	0.000635780061116922	0.00256362927869727	0.000697307163805656	2.05090342295781e-05	0.000266617444984516	0.03111220492627	0.0037531532640128	0.000574252958428188	0	0.000717816198035235	0	0.00574252958428188	0.000164072273836625	0.110420640292049	0	0.00994688160134539	4.10180684591563e-05	0.000184581308066203	0.0104390984228553	0.000287126479214094	0	0.00916753830062142	0.138005291330831	0.000246108410754938	0	0.045796673434648	0	0.0190118747308189	4.10180684591563e-05	0	2.05090342295781e-05	2.05090342295781e-05	0.00457351463319592	4.10180684591563e-05	0.000102545171147891	0.00401977070899731	0.00100494267724933	0.00110748784839722	0.00324042740827334	0.0122438934350581	0	0.000738325232264813	0.00198937632026908	0	0.000266617444984516	0.000184581308066203	0	0.000123054205377469	0.00172275887528456	0.000143563239607047	0.00730121618572981	0.0006562890953465	0.00170224984105498	0	2.05090342295781e-05	0.00032814454767325	0.0498574622121044	0	0.00387620746939027	0.000205090342295781	0.000635780061116922	0.0789802908181054	0	0.00463504173588466	0	0.00537336696814947	6.15271026887344e-05	0	0.00514776759162411	8.20361369183125e-05	0	0.0109108062101356	0	0.000184581308066203	0.000307635513443672	0	0	0.00356857195594659	0.00225599376525359	0.00153817756721836	0.00313788223712545	0.000348653581902828	0.0164687544863512	6.15271026887344e-05	0	0.00321991837404377	2.05090342295781e-05	0.00104596074570848	0.000307635513443672	2.05090342295781e-05	0.000430689718821141	0	0.0488115014663959	0.0110133513812835	0.00162021370413667	0.00369162616132406	0.0636600422486105	0.000512725855739453	0.00582456572120019	0.00121003301954511	0.0085317582395045	0	6.15271026887344e-05	0.0263130909165487	0.000164072273836625	2.05090342295781e-05	0	0.0482577575421973	0.0641112410016612	0	0	0.000799852334953547	0.000143563239607047	2.05090342295781e-05	6.15271026887344e-05	0.0111979326893497	0.000164072273836625	0.000225599376525359	0	4.10180684591563e-05	0.00145614143030005	0.000533234889969031	0.0415102852806661	0.000512725855739453	0.0121003301954511	0	0.000225599376525359	0.000533234889969031	0.00116901495108595	2.05090342295781e-05	0	0.00155868660144794
CS.346	0	0.00164965748636936	0.00329931497273871	0.0246050608136446	0.000251642667412275	0	0	0.175171256815322	5.59205927582832e-05	0	0.00212498252481476	0	0.000559205927582832	0.000111841185516566	5.59205927582832e-05	0.137201174332448	0	0	0	0	0	0	0	0	0	0	0	0.00117433244792395	0	0	0	0	0	0	0	0.000223682371033133	0.00176149867188592	0.0124982524814763	0	0	0.00992590521459527	0.00863973158115476	0	0.000139801481895708	0.000111841185516566	0	0.00198518104291905	0	0	0	0.000251642667412275	0.0051726548301412	0.00125821333706137	0.00131413392981966	0.000251642667412275	0.000475325038445408	0	0	0.0419684048650916	0	0.00615126520341116	0	0.021529428211939	0.093387389906333	0	0.000223682371033133	0	0.0058437019432406	0	8.38808891374249e-05	0.0252201873339857	0	0	0.00164965748636936	0	0.00120229274430309	0.0010065706696491	0	0	0.0157136865650776	0.000587166223961974	0	8.38808891374249e-05	0	5.59205927582832e-05	0.0721655249545645	5.59205927582832e-05	0.12638053963372	0.000195722074653991	0.000391444149307983	0.000111841185516566	0.000950650076890815	0.00226478400671047	0.00279602963791416	0.0154620438976653	0.000671047113099399	0	2.79602963791416e-05	0.0624912624073815	0.000726967705857682	2.79602963791416e-05	0.018761358870404	0.000391444149307983	2.79602963791416e-05	0.00257234726688103	0	0	0.000139801481895708	0.0093387389906333	0.00534041660841605	0.00190130015378163	0	0	0	0	0	0.000615126520341116	0.00120229274430309	0	0	0	0	0.000307563260170558	0	0.000335523556549699	8.38808891374249e-05	0.00109045155878652	0	0	5.59205927582832e-05	0.0581294561722354	0.000587166223961974	0	0.000838808891374249
CS.274	1.99096103689251e-05	9.95480518446254e-05	0.000398192207378502	0.0133792581679177	0.000497740259223127	0	0	0.0429450295657714	3.98192207378502e-05	9.95480518446254e-05	0.000477830648854202	0	1.99096103689251e-05	0	0.000338463376271726	0.184980189937683	0	1.99096103689251e-05	0	0	0.000776474804388078	0	0	0	0.0118063989487726	0	0	0.00201087064726143	0	0.00440002389153244	0	0	0	0	0	0.000617197921436677	0	0.0224580404961475	0	0	0.0107710992095885	0.000995480518446254	1.99096103689251e-05	0.000438011428116352	0.000238915324427101	0	1.99096103689251e-05	7.96384414757003e-05	0	0	0.0059529735003086	0.00702809246023055	0.00207059947836821	0	1.99096103689251e-05	3.98192207378502e-05	0	3.98192207378502e-05	0.0343838971071336	0	0.0211639158221674	0.000637107531805603	0.0237123459493898	0.122085730782249	0	0.00238915324427101	1.99096103689251e-05	0.00955661297708404	0.000179186493320326	0	0.0131801620642284	0	0	0.0288490254245724	0.024170266987875	0.000139367272582476	0.000358372986640651	0	0	0.00672944830469668	0.00416110856710534	0.000537559479960977	0.00011945766221355	0	0	0	0	0.140900312580883	0	0.00784438648535648	0	0	0.000557469090329902	3.98192207378502e-05	0.0812909391363211	0.00822266908236606	0.000179186493320326	0.00254843012722241	0.0125828737531606	1.99096103689251e-05	0.000199096103689251	0.0161865132299361	7.96384414757003e-05	0	0.00161267843988293	0	0.000318553765902801	9.95480518446254e-05	0.000716745973281303	0.0120254046628307	0.00441993350190137	0	0	0	7.96384414757003e-05	5.97288311067752e-05	0.00447966233300814	0.0249666514026321	0	0	1.99096103689251e-05	0	5.97288311067752e-05	0	0.0173810898520716	0	0.00101539012881518	0	0	0.026838154777311	0.00469866804706632	0.0100344436259382	0	0.00846158440679316
CS.330	0	6.66296501943365e-05	0.00157690172126596	0.053259300388673	2.22098833981122e-05	0	0	0.0241421432537479	0.00737368128817324	0.00761799000555247	0.000133259300388673	0	0.000155469183786785	2.22098833981122e-05	0.0116601887840089	0.210571904497501	0.000133259300388673	0	0	0	0.00126596335369239	6.66296501943365e-05	0	0	0.000866185452526374	6.66296501943365e-05	2.22098833981122e-05	0.00983897834536369	0	0.0150360910605219	0	0.000377568017767907	4.44197667962243e-05	0	0.000133259300388673	0.00051082731815658	6.66296501943365e-05	0.000199888950583009	0	0.000111049416990561	0.00535258189894503	0.00901721265963354	0	0.00062187673514714	0.00031093836757357	0	0.000288728484175458	6.66296501943365e-05	0	0	0.00157690172126596	6.66296501943365e-05	0.00577456968350916	0.000155469183786785	0.000133259300388673	0	6.66296501943365e-05	6.66296501943365e-05	0.0725596890616324	0	0.00519711271515825	6.66296501943365e-05	0.00790671848972793	0.0536812881732371	2.22098833981122e-05	0.0371349250416435	0	0.0106607440310938	8.88395335924486e-05	0	0.0189006107717934	0.000799555802332038	0	0.0137257079400333	0.00590782898389783	0	0.00171016102165464	0	2.22098833981122e-05	0.0691837867851194	0.000777345918933926	0.00113270405330372	0.00282065519156024	0	0	4.44197667962243e-05	0	0.00426429761243753	2.22098833981122e-05	0.00470849528039978	0.00375347029428096	6.66296501943365e-05	0.000688506385341477	4.44197667962243e-05	0.13870072182121	0.0126152137701277	0.000799555802332038	0.000177679067184897	0.0581898945030539	0.000111049416990561	0.00195446973903387	0.00975013881177124	0	0	0.00135480288728484	0.0098611882287618	0.000177679067184897	6.66296501943365e-05	0.00117712382009994	0.000111049416990561	0.0353137146029983	0	0	0.000177679067184897	0.0187229317046086	0	0.00290949472515269	0	0	0	2.22098833981122e-05	0	2.22098833981122e-05	0	0.00488617434758468	2.22098833981122e-05	0.00139922265408107	0	0.000111049416990561	2.22098833981122e-05	0.00168795113825652	0.0129039422543032	8.88395335924486e-05	0
CS.345.0	0	6.54428847223586e-05	0.000229050096528255	0.139687837439874	3.27214423611793e-05	0	0	0.0639376983737443	0.00566080952848402	0	0.00150518634861425	0	0	0.000163607211805896	0	0.360230358954223	0	0	0	0	0	0	0	0	3.27214423611793e-05	0	0	0.00327214423611793	0	0.00471188770000982	0	0	0	0	0	6.54428847223586e-05	0.000163607211805896	0.000785314616668303	0	0.000130885769444717	0.00104708615555774	0.00703511010765355	0	0.00101436471319656	0.00209417231111547	0	0.000621707404862406	0.000196328654167076	0	0	0.00212689375347665	0.000163607211805896	0.00713327443473708	0	0.000359935865972972	0	0	0	0.00840941068682307	0	0.00481005202709335	0	0.00435195183403684	0.0800039265730833	0	9.81643270835378e-05	0	0.00337030856320147	0.000523543077778869	0	0.0064788455875135	0	3.27214423611793e-05	0.0196983083014299	0	0.000196328654167076	0	0	0	0.015150027813226	0.0246065246556068	0	0.000654428847223586	0	0	0.00137430057916953	0	0.00307581558195085	9.81643270835378e-05	0.000196328654167076	3.27214423611793e-05	0	0.000588985962501227	3.27214423611793e-05	0.00523543077778869	0.000229050096528255	0	0.000981643270835378	0.00166879356042014	9.81643270835378e-05	0.000327214423611793	0.0147573705048919	0	0	0.000621707404862406	3.27214423611793e-05	0.000196328654167076	0.000163607211805896	0.000261771538889434	0.00323942279375675	0.119073328752331	0	0	0	3.27214423611793e-05	0	0.00386113019861915	0.0564772095153954	0	0	0	3.27214423611793e-05	0	0	0.0113543404993292	0.000687150289584765	0.000294492981250614	0	0	0	0.00101436471319656	0.000130885769444717	0	0.000327214423611793
CS.325	0	0	0.000204798127559977	0.0264921006436513	0.000204798127559977	0	0	7.31421884142774e-05	1.46284376828555e-05	0	0.00234055002925688	0	0	0	0.000438853130485664	0.417978349912229	1.46284376828555e-05	0	2.92568753657109e-05	0	0	4.38853130485664e-05	0	1.46284376828555e-05	5.85137507314219e-05	1.46284376828555e-05	0	0	0	0.0213428905792861	0	0	0	0	0	2.92568753657109e-05	7.31421884142774e-05	1.46284376828555e-05	0	0	0.00531012287887654	0.006275599765945	0	0.00307197191339965	0.00305734347571679	0	0	0.000687536571094207	0	0	0.00525160912814511	0	0.000731421884142774	1.46284376828555e-05	0	1.46284376828555e-05	0	0	0.0106641310708016	0	0.00119953188999415	0	0.0548273844353423	0.139145699239321	0	0	0	0.0194997074312463	0	0	0.0228935049736688	0	0	0.0453627852545348	1.46284376828555e-05	0	0	0	0	0.00209186658864833	0.000263311878291398	0	2.92568753657109e-05	0	0	0.00251609128145114	0	4.38853130485664e-05	0	5.85137507314219e-05	0	0	0.00111176126389702	0	0.123303101228789	0	0	0	0.0160035108250439	0	0	0.00032182562902282	1.46284376828555e-05	0.000351082504388531	0.00906963136337039	0	0	0	0	4.38853130485664e-05	4.38853130485664e-05	0	0	0	0.0357226448215331	0	0.00131655939145699	0.0148039789350497	0	2.92568753657109e-05	0	0	0	0	0	0	1.46284376828555e-05	0	2.92568753657109e-05	1.46284376828555e-05	0.00188706846108836	0.00207723815096548	1.46284376828555e-05	0
CS.347.0	0.000293136931589169	0.000989337144113444	0.00150232677439449	0.0152431204426368	3.66421164486461e-05	0	0	0.0378879484079	3.66421164486461e-05	0	0.000439705397383753	0.000769484445421568	3.66421164486461e-05	0.00425048550804294	3.66421164486461e-05	0.202191198563629	0	0	0	0	0	7.32842328972921e-05	3.66421164486461e-05	0	0.000659558096075629	0	0	0.000256494815140523	0	0.00249166391850793	0	0	7.32842328972921e-05	0	0.000219852698691876	0.000586273863178337	0	0.0398299805796783	0	7.32842328972921e-05	0.0873914477300209	0.00721849694038328	0	7.32842328972921e-05	0.000219852698691876	0	0.000146568465794584	0.00018321058224323	0	0.000256494815140523	0.00399399069290242	0.000769484445421568	0.00608259133047525	0.000109926349345938	0	3.66421164486461e-05	0	0	0.0559525118170826	0	0.0364589058664028	0	0.0345901579275219	0.0618518925653146	0	0.00762156022131838	0	0.00989337144113444	7.32842328972921e-05	0	0.0242937232054523	7.32842328972921e-05	0	0.0182111318749771	0	0.00146568465794584	3.66421164486461e-05	0	0	0.0162324575867502	0.00131911619215126	0.000219852698691876	0.000476347513832399	0	0	0.000439705397383753	7.32842328972921e-05	0.00806126561870214	3.66421164486461e-05	0.00274815873364846	0	0	0.00124583195925397	3.66421164486461e-05	0.0846799311128211	0.00857425524898318	0.000329779048037815	0.000659558096075629	0.0748598439045839	3.66421164486461e-05	0	0.0202997325125499	0.0209592906086256	0	0.000146568465794584	0	0.000146568465794584	0.000219852698691876	0.000329779048037815	0.000146568465794584	0	0	0	0	0.000439705397383753	0	0.0256494815140523	0.0291304825766736	0	0	0	0	0.00549631746729691	3.66421164486461e-05	0.00809790773515078	0	0.000293136931589169	0	0	0.000256494815140523	0.00131911619215126	0.0196035323000257	0	0
CS.165	0	0	0.000699015553096056	0.0390574940292421	0	5.8251296091338e-05	0	0.0375138346828217	2.9125648045669e-05	0	0.00346595211743461	0.000233005184365352	0	0.0189025455816392	5.8251296091338e-05	0.0886875982990622	0	0	2.9125648045669e-05	0	0.00891244830197472	8.7376944137007e-05	0	0	0.143909826993651	0.000203879536319683	0	0.016368614201666	0	5.8251296091338e-05	0	0	0	0	0.00308731869284092	8.7376944137007e-05	0.000349507776548028	0.0065823964583212	0.00029125648045669	0.0157861012407526	0.0567950136890546	0.00771829673210229	0	0.000844643793324401	0.00125240286596377	0	0.00163103629055747	0.000116502592182676	0	0	0.0066697734024582	0.00512611405603775	0.00614551173763616	0.000116502592182676	0	8.7376944137007e-05	0	0	0.0519601561134735	0	0.0748529154773694	0	0.00186404147492282	0.0302906739674958	0	0.00454360109512437	0.000145628240228345	0.00224267489951651	0.000145628240228345	0	0.00579600396108813	0	0	0.0130482903244597	0.0062037630337275	0.00151453369837479	0	0	0	0.0137473058775558	0.00422321896662201	0.00119415156987243	0	0	0.0174753888274014	0.000349507776548028	0	0.000844643793324401	0	0.00515523970408342	0	0	0.000349507776548028	0	0.0483777014038562	0.0249315547270927	0	0.00171841323469447	0.00745616589969127	0	0.000174753888274014	0.00029125648045669	0.00818430710083299	2.9125648045669e-05	0.000932020737461409	0.0568241393371003	0.000203879536319683	0	0	0.0446787441020563	0.0147084522630629	0	0	0.000815518145278733	0	0	0.00215529795537951	0.0235335236209006	0	0	0	0	2.9125648045669e-05	0	0.0180287761402691	0.0036698316537543	0.00952408691093377	0	0	0.020679210112425	0.000699015553096056	0.00174753888274014	0	0
