g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.323	0.0600638977635783	6.08550129316903e-05	0.000623763882549825	0.0612353567625133	0.000273847558192606	0	0.000319488817891374	0.0216491708504488	3.04275064658451e-05	0.00240377301080176	7.60687661646128e-05	0	0.000562908869618135	0.002160352959075	0	0.000273847558192606	0.207333029058269	0	0.0155028145443481	0	3.04275064658451e-05	0.0335311121253613	0	0	0	0.000289061311425529	0	0	0.0551498554693443	0	0.0398143922105583	1.52137532329226e-05	1.52137532329226e-05	0.00978244332876921	0	0.00339266697094173	1.52137532329226e-05	9.12825193975354e-05	0.00139966529742888	0	6.08550129316903e-05	0.00845884679750494	0.00876312186216339	0.00059333637608398	0.000425985090521832	0.0051270348394949	0	0.000791115168111973	0.000425985090521832	6.08550129316903e-05	0.00240377301080176	0.00132359653126426	0.0031036056595162	0.00118667275216796	0.000471626350220599	0.00129316902479842	0	0.000365130077590141	0.00757644910999544	0.0158983721284041	0.000684618895481515	0.0278107409097824	0.000121710025863381	0.00363608702266849	0.0318423855165069	0	0.0218621633957097	0	0.00906739692682185	3.04275064658451e-05	0.000152137532329226	0.01493990567473	0.000243420051726761	0.00112581773923627	0.00158223033622395	0.000456412596987677	0.000152137532329226	0.000684618895481515	0	0	0.00946295451087783	0.000851970181043663	0.0026319793092956	0.0124752776509965	0.000562908869618135	1.52137532329226e-05	0.00251026928343222	0	0.0193366803590446	0.000319488817891374	0.0106800547695116	0.00220599421877377	0.000578122622851057	0.000182565038795071	0.0975810132359653	0.00896090065419139	0.000502053856686445	0.00182565038795071	0.064430244941427	0.00371215578883311	0.00103453521983873	0.0105127034839495	0	0.000106496272630458	0.00425985090521832	3.04275064658451e-05	0.000152137532329226	7.60687661646128e-05	0.00503575232009737	0.00237334550433592	0	0	0	0	0.00956945078350829	0	0.000304275064658451	0	0.000912825193975354	0	0.00133881028449719	0.000928038947208276	0	0.00059333637608398	0	0.00156701658299102	0.00972158831583752	0.00118667275216796	0	0	1.52137532329226e-05	0	0.00118667275216796	0.000851970181043663	0	0.0174045336984634
CS.348	0.0944557643806728	0.00351947108191676	4.27466123309728e-05	0	2.84977415539818e-05	0	8.54932246619455e-05	0.0497285590116983	0.0098887163192317	0.0103019335717644	0.000170986449323891	0.0130804633732777	2.84977415539818e-05	0.0004702127356407	0	2.84977415539818e-05	0.190065687294282	0	0.0238098630683518	0	0.00591328137245123	0.0127954859577378	0	0	0	0.0001567375785469	2.84977415539818e-05	0.0222567361536598	0.0792807170031775	0	0.00532907767059461	0	1.42488707769909e-05	0.00512959347971673	0	0.00199484190877873	0	0	0	0	0	0.000113990966215927	0.0231116684002793	0.000569954831079637	9.97420954389365e-05	0.0108006440489591	0.000384719510978755	0.000783687892734501	0.00165286901013095	5.69954831079637e-05	0.0655305567033813	0.000242230803208846	0.00206608626266368	0.00115415853293626	0.000641199184964592	0.00357646656502472	1.42488707769909e-05	0.00102591869594335	0.0135079294965874	0.0240520938715607	0.00135364272381414	0.0130804633732777	5.69954831079637e-05	0.00122540288682122	0.00713868425927245	1.42488707769909e-05	0.00115415853293626	1.42488707769909e-05	0.00377595075590259	4.27466123309728e-05	0.000128239836992918	0.00940425471281401	0.0001567375785469	0.00180960658867785	0.0020375885211097	0.000299226286316809	0.000755190151180519	0.000512959347971673	5.69954831079637e-05	2.84977415539818e-05	0.000740941280403528	0.000113990966215927	0.00577079266468132	0.0382439691654436	0.00331998689103889	0	0.000797936763511492	1.42488707769909e-05	0.00937575697126003	4.27466123309728e-05	0.0289109588065146	0.00220857497043359	0.000726692409626537	1.42488707769909e-05	0.067454154258275	0.00406092817144241	0.00230831706587253	0.00720992861315741	0.018808509425628	0.0169704050953962	0.00131089611148316	0.00421766574998931	5.69954831079637e-05	0	0.000113990966215927	0.000683945797295564	0.000113990966215927	1.42488707769909e-05	0.00866331343241048	0.0150895541528334	2.84977415539818e-05	0	0	0	9.97420954389365e-05	0	2.84977415539818e-05	1.42488707769909e-05	0	0	0	0.00711018651771847	0	0	0	2.84977415539818e-05	0.000199484190877873	0.000413217252532737	0.00665422265285476	0	8.54932246619455e-05	0	0.000142488707769909	0.000669696926518573	0	0.0190079936165059
CS.183	0	0.00122044772996722	0.000732268637980333	6.97398702838413e-05	0	0	0	0.000104609805425762	0	0.0232582467396611	0.00341725364390822	0	0.000662528767696492	0	0	0.000802008508264175	0.376211730246182	0	0	0	0	0.00822930469349327	0	0	0	0.000278959481135365	6.97398702838413e-05	0	0.0102866308668666	0	0.0168421786735477	0	0	0	0	0.00571866936327498	0	0	0.0161099100355673	0	0.000139479740567683	0.000313829416277286	0.00380082293046935	0.00282446474649557	0.00195271636794756	0.00282446474649557	0	0.0020224562382314	0.00296394448706325	6.97398702838413e-05	0.000662528767696492	0.00756677592579678	0.000453309156844968	0.00261524513564405	0.000418439221703048	0.00160401701652835	0	0	0	0.0511193249180557	0	0.00596275890926843	0.000767138573122254	0.0218983192691262	0.0644396401422693	0	0.00463770137387544	0.000488179091986889	0.00216193597879908	0.000453309156844968	3.48699351419206e-05	0.0164934793221285	0.000313829416277286	0.000104609805425762	0.0267452402538531	0.00122044772996722	0.000453309156844968	0.00397517260617895	0.000278959481135365	0	0.0154822512030128	0.0020224562382314	0.00174349675709603	0.004393611827882	0	0	0.00108096798939954	3.48699351419206e-05	0.000244089545993444	0.000139479740567683	0.0111932491805565	0.00142966734081875	0.000418439221703048	0.00104609805425762	0.130971476393054	0	0.00808982495292559	0.00477718111444313	0.0148545923704582	3.48699351419206e-05	0.000488179091986889	0.012727526326801	3.48699351419206e-05	0	0.00920566287746705	0	0.000627658832554571	0.000104609805425762	0.00261524513564405	6.97398702838413e-05	3.48699351419206e-05	0	0	0	0.0419136620405886	0	0.000209219610851524	0	0	0	0	0	0	0.000209219610851524	0	0.00414952228188856	0.0274077690215496	0	3.48699351419206e-05	0	0.000104609805425762	0.000697398702838413	0.000313829416277286	3.48699351419206e-05	0	0.000488179091986889
CS.385	0.000236905582356995	0.0024552033080634	0.000258442453480358	0.123277050310131	8.61474844934528e-05	2.15368711233632e-05	2.15368711233632e-05	0.0415230875258442	0	0.00305823569951757	4.30737422467264e-05	0	0.000323053066850448	0	0	0.000172294968986906	0.154182460372157	0.00594417643004824	0.0108330461750517	0.00150758097863542	0	0.00921778084079945	2.15368711233632e-05	0	0	0.000430737422467264	2.15368711233632e-05	0	0.0969159200551344	0	0.0173802549965541	0	0	0.00172294968986906	0	2.15368711233632e-05	0	0.00053842177808408	0.00232598208132323	0	0	0.00198139214334941	0.0125559958649207	0.000409200551343901	8.61474844934528e-05	0.00947622329427981	0	0.00133528600964852	6.46106133700896e-05	0.00443659545141282	0.0104453824948312	0.00732253618194349	0.00142143349414197	0.00101223294279807	0.00101223294279807	0.00366126809097174	0	0.0297639558924879	2.15368711233632e-05	0.00691333563059959	0.00176602343211578	0.0135251550654721	4.30737422467264e-05	0.00275671950379049	0.0186078566505858	0	0.0346528256374914	0	0.00118452791178498	4.30737422467264e-05	4.30737422467264e-05	0.00359665747760165	0.000516884906960717	0.0018737077877326	0.00139989662301861	0.000279979324603722	0	4.30737422467264e-05	0	0	0.00243366643694004	0.000969159200551344	0.000516884906960717	0.0133959338387319	2.15368711233632e-05	0	0.0026921088904204	0	0.00273518263266713	2.15368711233632e-05	0.0261888352860096	0.00103376981392143	0.000172294968986906	0.000753790489317712	0.118603549276361	0.00607339765678842	0.000559958649207443	0.00213215024121296	0.052657649896623	0.0130298070296347	0.000129221226740179	0.00424276361130255	0	0	0.000215368711233632	2.15368711233632e-05	0.000344589937973811	0.000107684355616816	0.000926085458304618	0.00107684355616816	0	0	0	0.00174448656099242	0.030302377670572	2.15368711233632e-05	0.000215368711233632	0	0.00120606478290834	0	0.00404893177119228	0	0.00053842177808408	0	0	0.00669796691936595	0	0.00103376981392143	0.00501809097174363	0	2.15368711233632e-05	0.000107684355616816	0.000172294968986906	0.00198139214334941	0	0.028342522398346
CS.369	2.79056788056369e-05	0.00652992884051905	0.000111622715222548	0.0038509836751779	2.79056788056369e-05	0	0	5.58113576112739e-05	0	0.00778568438677271	0.00527417329426538	0	0.00231617134086787	0	0	0.000167434072833822	0.279977675456956	0.00276266220175806	0	0	0.000976698758197293	0.00586019254918376	0	0	0	0.000195339751639459	2.79056788056369e-05	0	0.112878470768801	0	0.00764615599274452	0	0	0	0	0	2.79056788056369e-05	0	0.0023440770196735	0	5.58113576112739e-05	0.0207618250313939	0.00186968047997768	0	0.00147900097669876	0.000474396539695828	0	0.00248360541370169	0.000390679503278917	2.79056788056369e-05	0.00100460443700293	0.00212083158922841	0.000334868145667643	0.000279056788056369	0.000306962466862006	0.00186968047997768	0	0.00178596344356076	8.37170364169108e-05	0.0310869261894796	0	0.000976698758197293	0	0.0143435189060974	0.127780103251012	0	0.00036277382447328	0	5.58113576112739e-05	0.0061950606948514	0.000195339751639459	0.000334868145667643	5.58113576112739e-05	0	0.00318124738384261	0.000111622715222548	0	0.00175805776475513	0	0	0.00443700293009627	0.00178596344356076	0.00147900097669876	0.0186968047997768	0	0	0.00167434072833822	0	0.0010604157946142	0.00147900097669876	0.00527417329426538	0.00507883354262592	0.000167434072833822	0.000837170364169108	0.0828240546951305	2.79056788056369e-05	0.000111622715222548	0.00446490860890191	0.115529510255337	0.00435328589367936	0.000892981721780382	0.000530207897307102	2.79056788056369e-05	2.79056788056369e-05	0.00817636389005163	0	0.00164643504953258	0.0104088181945026	0.000781359006557834	2.79056788056369e-05	2.79056788056369e-05	0	0	0	0.0351611552951026	0	5.58113576112739e-05	0	0	0	0	0.00298590763220315	0	0	0	0.000418585182084554	0.00237198269847914	0	0	0	5.58113576112739e-05	0	8.37170364169108e-05	8.37170364169108e-05	0	8.37170364169108e-05
CS.182	0.0685738657904714	0.00213256666245419	0.000315935801845065	0.087387842790345	0.000157967900922533	0	0.000268545431568305	0.0510710223682548	0	0.00680841652976115	7.89839504612663e-05	7.89839504612663e-05	0.00110577530645773	1.57967900922533e-05	0	0.000157967900922533	0.149943131555668	0.000379122962214078	0.0190667256413497	0.000205358271199292	0.00391760394287881	0.00303298369771262	0.000900417035258436	0.00339630986983445	3.15935801845065e-05	0.00347529382029572	1.57967900922533e-05	0	0.0393498041198029	0	0.0403450018956148	0.000142171110830279	0	0.000821433084797169	0.00116896246682674	0.00210097308226968	1.57967900922533e-05	4.73903702767598e-05	0.00349109061038797	0	0	0.00868823455073929	0.00807215973714141	0	0.000458106912675344	0.00666624541893087	0.000489700492859851	0.00124794641728801	0.000695058764059143	7.89839504612663e-05	0.0202198913180842	0.00233792493365348	0.00845128269935549	0.00058448123341337	0.00101099456590421	0.00199039555162391	1.57967900922533e-05	0.000268545431568305	0.000315935801845065	0.037548970049286	0.000789839504612663	0.0305351952483255	0.000394919752306331	0.00597118665487173	0.0200145330468849	3.15935801845065e-05	0.00271704789586756	0	0.00900417035258435	4.73903702767598e-05	9.47807405535195e-05	0.00601857702514849	0.000268545431568305	0.000537090863136611	0.00154808542904082	0.000853026664981676	0.000173764691014786	0.00116896246682674	0	0	0.00289081258688235	0.000331732591937318	0.00366485530140276	0.0185138379881208	0.000379122962214078	0	0.00199039555162391	3.15935801845065e-05	0.0176450145330469	0.000379122962214078	0.0133166940477695	0.00211676987236194	0.000363326172121825	0	0.100546568937192	0.00279603184632883	0.00063187160369013	0.000505497282952104	0.0835966131682042	0.0033805130797422	0.00132693036774927	0.0019272083912549	0.000410716542398585	0	0.0017218501200556	0.0041229622140781	1.57967900922533e-05	0	0.000663465183874637	0.00582901554404145	0	0	0	0	0.000221155061291546	3.15935801845065e-05	0.000173764691014786	6.3187160369013e-05	0	0	1.57967900922533e-05	4.73903702767598e-05	0	0.00107418172627322	1.57967900922533e-05	0.00108997851636547	0.0026696575255908	0.0154650575003159	0.00287501579679009	0	7.89839504612663e-05	0.000173764691014786	0.000853026664981676	0.000173764691014786	1.57967900922533e-05	0.0180715278655377
T.CS.089	1.70633904956915e-05	0.0539885675283679	8.53169524784575e-05	0.00496544663424623	0	0	0.000238887466939681	0.0180701305349373	0	0.000238887466939681	5.11901714870745e-05	0.00245712823137958	1.70633904956915e-05	0.00177459261155192	0	5.11901714870745e-05	0.108727924238546	0	0.000528965105366436	0.00651821516935415	0.000887296305775958	0.00349799505161676	0.000187697295452606	0	0.00284958621278048	0.165651394932173	0	0	0.0232232744646361	0	0.0112959645081478	0	0	0.000563091886357819	0	0.0058186161590308	3.4126780991383e-05	0.00046071154338367	0.0151864175411654	0.000426584762392287	1.70633904956915e-05	0.00851463185735006	0.0189574268407132	0	3.4126780991383e-05	0.000511901714870745	0.000477774933879362	0.000255950857435372	0.000136507123965532	3.4126780991383e-05	0.0172169610101527	0.00237181127890112	0.00586980633051787	0.00738844808463442	0.00151864175411654	0.000426584762392287	6.8253561982766e-05	0.00177459261155192	0.00305434689872878	0.0280351505844211	0.000170633904956915	0.0375735858715127	0.000255950857435372	0.00189403634502176	0.0357648664789694	0	0.0288030031567272	0.000255950857435372	0.00877058271478543	1.70633904956915e-05	8.53169524784575e-05	0.0125074652333419	1.70633904956915e-05	0.00116031055370702	0.029093080795154	0.000955549867758724	0	0.000358331200409521	0	1.70633904956915e-05	0.0151352273696784	0.00155276853510793	0.00254244518385803	0.00755908198959133	0.00011944373346984	1.70633904956915e-05	0.00211586042146575	0.000102380342974149	0.00890708983875096	0.000955549867758724	0.0270796007166624	0.000273014247931064	3.4126780991383e-05	0.000170633904956915	0.102158518897705	0.00808804709495777	3.4126780991383e-05	0.00127975428717686	0.0351676478116202	0.00764439894206979	0.0020134800784916	0.00784915962801809	0	0	0.000170633904956915	0.0207661462332565	3.4126780991383e-05	8.53169524784575e-05	0.00525552427267298	0.0390922276256292	0	0	0	0	0	0	0.00148451497312516	0	0	0	5.11901714870745e-05	0	0	0.00011944373346984	0.00354918522310383	0.00153570514461223	0.000597218667349202	0.000187697295452606	0.001603958706595	0	5.11901714870745e-05	0.000273014247931064	0.0012115007251941	0.00279839604129341	0	0.00476068594829793
T.CS.022	0	0.00105988341282459	0.000264970853206147	0.00461806344159285	0	0	0.000340676811265047	0.0117722764781588	0.00439094556741616	0.00878189113483231	0	0.000719206601559543	3.78529790294496e-05	0	3.78529790294496e-05	3.78529790294496e-05	0.0515557574381104	0	0.00314179725944432	0.00431523960935726	0.00189264895147248	0.00113558937088349	0.00635930047694754	0	0.0181315769551064	0.167083049435991	3.78529790294496e-05	0	0.0101824513589219	0	0.00291467938526762	0.0422817775758952	0.000151411916117798	3.78529790294496e-05	0	0.00605647664471194	0	0	0.0118479824362177	3.78529790294496e-05	0.000454235748353395	0.000681353622530093	0.0232417291240821	3.78529790294496e-05	0	0.000264970853206147	0	0.000227117874176698	0.000113558937088349	0	0.00847906730259671	0.00185479597244303	0.0279354985237338	0.00764630176394882	0.000605647664471194	0.000302823832235597	0	0.000416382769323946	0.00128700128700129	0.037966537966538	0	0.0140056022408964	0	0.00355818002876826	0.0211219622984329	3.78529790294496e-05	0.0305852070557953	0.00117344234991294	0.00832765538647892	3.78529790294496e-05	3.78529790294496e-05	0.00132485426603074	0.00779771368006662	0.000757059580588992	0.0114315996668938	0.00147626618214854	0	0.00302823832235597	0.000643500643500643	0.00113558937088349	0.0197971080324022	0.00136270724506019	0.00272541449012037	0.00223332576273753	0.000151411916117798	0.000113558937088349	0.00582935877053524	0	0.0302445302445302	0.000378529790294496	0.0104474222121281	3.78529790294496e-05	0	0.000567794685441744	0.0998183057006586	0.025172231054584	0.000870618517677341	0.000151411916117798	0.0626466802937391	0.00389885684003331	0.000529941706412295	0.00768415474297827	0	0	0.000113558937088349	0.000113558937088349	3.78529790294496e-05	0	0.00102203043379514	0.022143992732228	0.000151411916117798	0	0	3.78529790294496e-05	0.00249829661594367	0	3.78529790294496e-05	0	0	0	0.000757059580588992	0.0106366871072753	0.0159361041713983	0.000113558937088349	0.00155197214020743	0.00109773639185404	0.00605647664471194	7.57059580588992e-05	0.0045045045045045	0	0.000151411916117798	0.00204406086759028	0.0109773639185404	0.000378529790294496	3.78529790294496e-05	0.0211976682564918
T.CS.023	1.19307539043392e-05	1.19307539043392e-05	0.000238615078086784	0.000178961308565088	4.77230156173569e-05	0	0	0.0380710357087464	0	1.19307539043392e-05	0.000524953171790925	0	0.000131238292947731	0	0	0.000357922617130176	0.250581624252837	0	0.00207595117935502	1.19307539043392e-05	0	1.19307539043392e-05	7.15845234260353e-05	0	0	0.126000691983726	0	0	0.0134817519119033	0	0.0356252311583569	3.57922617130176e-05	0	0	0	0	9.54460312347137e-05	9.54460312347137e-05	0.00091866805063412	0.00112149086700789	0	0.00189698987078994	2.38615078086784e-05	0	0.00136010594509467	0.000250545831991124	0	0.000107376785139053	0.000190892062469427	0	2.38615078086784e-05	0.000345991863225837	0.012801698939356	0.00138396745290335	3.57922617130176e-05	0	1.19307539043392e-05	0	5.96537695216961e-05	2.38615078086784e-05	0	0.00353150315568441	0	0	0.0895641695598745	0	0.00116921388262524	0	0	0	0	1.19307539043392e-05	0	0	0.011572831287209	0.0588544090101054	0	0	0	0	2.38615078086784e-05	0.0097354951859408	7.15845234260353e-05	0.00159872102318145	0	0	0.000513022417886586	0	0.00260090435114595	0.000620399203025639	0.00161065177708579	1.19307539043392e-05	0	0.000143169046852071	0.000143169046852071	0.0240643306250522	0	0.00125272915995562	0.00258897359724161	0	0.0112745624396006	1.19307539043392e-05	0	0	0.00622785353806507	0.000775499003782049	0	0	0.000465299402269229	0.0313898135223165	0.0315091210613599	0	0	0	0	0.0223940250784447	0.0113938699786439	0.112471217056206	0	0	0	0	0	0	0	0.0267845425152415	0.00218332796449408	4.77230156173569e-05	0.00165837479270315	0	1.19307539043392e-05	0.0146628965484329	0.00819642793228104	0.0140902203610246	0	0.00374625672596251
T.CS.042	0.00383153011641392	0.027892364832132	5.87207680676463e-05	0.00217266841850291	0.000220202880253674	0	0.000264243456304408	0.0325019451254422	0.0062097212231536	0.00208458726640144	0	0.00142397862564042	0	0.00132121728152204	0	0.00651800525550874	0.0219468870652828	0	2.93603840338232e-05	0.00493254451768229	0.00130653708950513	0.00350856589204187	8.80811521014695e-05	0	0.0034204847399404	0.240358783892893	0.0192750921182049	0.000616568064710286	0.000734009600845579	0	0.002157988226486	0	0.0301677945947533	0.00521146816600361	0.000176162304202939	0.00255435341094262	1.46801920169116e-05	0.000293603840338232	0.000792730368913225	4.40405760507347e-05	0.000381684992439701	0.00055784729664264	0.0277749232959967	0.000308284032355143	0	0.00521146816600361	0.000308284032355143	0.000895491713031606	0.000161482112186027	4.40405760507347e-05	0.00389025088448157	0.00284795725128085	0.00763369984879402	0.0158986479543152	0.00115973516933601	0.00108633420925146	0.00337644416388966	0.00597483815088301	0.00261307417901026	0.0377721340595135	0.000190842496219851	0.0275987609917938	0.000176162304202939	0.00184970419413086	0.0234589468430247	1.46801920169116e-05	0.018100676756852	0.000117441536135293	0.00844111040972416	0	0.000132121728152204	0.00750157812064182	0.000308284032355143	0.000513806720591905	0.00640056371937345	0.000132121728152204	0.000469766144541171	0.0010129332491669	0.00124781632143748	0.00368472819624481	0.0235617081871431	0.00160014092984336	0.00563719373449405	0.0133736549274065	0.000734009600845579	1.46801920169116e-05	0.00372876877229554	7.34009600845579e-05	0.00406641318868451	0.00424257549288745	0.0160307696824674	0.000587207680676463	0	5.87207680676463e-05	0.0716099766584947	0.00813282637736902	0.000484446336558082	0.00280391667523011	0.0327955489657805	0.00293603840338232	0.00358196685212643	0.00687032986391462	0.00839706983367342	0	2.93603840338232e-05	0.0248242047005975	2.93603840338232e-05	2.93603840338232e-05	0.0011450549773191	0.0012624965134544	0	0	0	0.000352324608405878	0.0366123988901775	0	8.80811521014695e-05	0	0.000528486912608817	0	0.000293603840338232	0	0	0.000763369984879402	0.00750157812064182	5.87207680676463e-05	0.0149737958572498	0.0011450549773191	0.00468298125339479	0.000117441536135293	0.0381097784759025	0.000778050176896314	0.00710521293618521	0.000146801920169116	0.00115973516933601	0.000513806720591905
