g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.067	9.79947817778703e-05	1.22493477222338e-05	0.000134742824944572	0.0124943346766785	0	2.44986954444676e-05	0.0401166137903157	0.0026091110648358	8.57454340556365e-05	1.22493477222338e-05	2.44986954444676e-05	0	0.00105344390411211	0	0.000146992172666806	0.00873378492595269	0	0	0.00035523108394478	0.000122493477222338	0.000404228474833715	0.000342981736222546	0.000195989563555741	0	0.306196945012678	0.102306552176097	0	0.000306233693055845	0	0.000477724561167118	0	0	1.22493477222338e-05	0.000306233693055845	0.000110244129500104	7.34960863334028e-05	0.0388549309749256	9.79947817778703e-05	0.000244986954444676	0.00561020125678308	0.00535296495461617	2.44986954444676e-05	2.44986954444676e-05	0.000244986954444676	0.000367480431667014	0.000110244129500104	6.1246738611169e-05	0	0.000159241520389039	0.00126168281539008	0.0303416343079731	0.00371155235983684	0.000232737606722442	2.44986954444676e-05	0.000110244129500104	0.000183740215833507	0.000404228474833715	0.0134007864081238	0	0.0035523108394478	7.34960863334028e-05	0.0137560174920685	0.0415007900829281	1.22493477222338e-05	0.00274385388978037	8.57454340556365e-05	0.0098974729595649	0	4.89973908889352e-05	0.00425052365961513	0.000122493477222338	0	0.0105956857797322	1.22493477222338e-05	7.34960863334028e-05	8.57454340556365e-05	0	0.000146992172666806	0.0120288594632336	0.000685963472445092	0.000832955645111898	0.00241312150128006	0	2.44986954444676e-05	0.00025723630216691	0.000110244129500104	0.0100444651322317	6.1246738611169e-05	0.00281734997611377	7.34960863334028e-05	0	0	0.101277606967429	0.00241312150128006	2.44986954444676e-05	0.000734960863334027	0.0218160882932984	0.000428727170278183	0.000783958254222963	0.00285409801928047	0.0306478680010289	1.22493477222338e-05	4.89973908889352e-05	0.0089175251417862	0	3.67480431667014e-05	0.000440976518000416	0.0871663583914157	2.44986954444676e-05	0.00216813454683538	1.22493477222338e-05	0.000575719342944988	0	0	0.00197214498327964	0.00367480431667014	0	0.000122493477222338	0	0.00791307862856303	2.44986954444676e-05	0.0149442042211252	0.000195989563555741	0.000943199774612002	0	8.57454340556365e-05	0.00646765559733944	0.00632066342467264	0.00104119455638987	0	0
T.CS.046	0	0.00111592772221984	0.000708184900639512	0.0169320571698356	0	0.000236061633546504	0.0289497403322031	0.0135413537061676	0.000128760891025366	4.29202970084553e-05	0.000107300742521138	2.14601485042277e-05	0	0	0.000922786385681789	0.277200738229109	0	0.00401304777029057	0	0.000257521782050732	0.00111592772221984	0.00210309455341431	0	0.0099360487574574	0.0781578608523971	0.000236061633546504	0	0.000708184900639512	0	0.00450663118588781	0.0210738658311516	0.000214601485042276	0	0.00257521782050732	0.000321902227563415	0	0.0121893643504013	0	2.14601485042277e-05	0.00536503712605691	0.0183269668226104	0	6.43804455126829e-05	0.000214601485042276	0	0.000150221039529594	0.000278981930554959	0	0	0.00158805098931285	0.0284990772136143	0.00435641014635821	0.000107300742521138	0.000278981930554959	0	0.000386282673076098	0.000257521782050732	0.0265676638482338	0	0.00141636980127902	0.000257521782050732	0.0085411391046826	0.0480278123524615	0	0.00137344950427057	0	0.00369114554272716	0.000150221039529594	0	0.0106871539551054	0.00227477574144813	0	0.0247864715223829	0.00459247177990472	4.29202970084553e-05	0.000836945791664878	0	0	0.0136057341516803	0.000622344306622602	0.00109446757371561	0.00130906905875789	0	0	0.000343362376067642	0	0.00193141336538049	2.14601485042277e-05	0.00697454826387399	0.000643804455126829	0.000128760891025366	0	0.132902699686682	0.0267178848877634	0	0.00186703291986781	0.0180694450405597	0.000193141336538049	0.0010086269796987	0.0269754066698142	0.000257521782050732	0	0.000686724752135285	0.0178333834070132	0.000150221039529594	0.000214601485042276	0.000171681188033821	0.00111592772221984	6.43804455126829e-05	0	0	2.14601485042277e-05	0.0406884415640156	2.14601485042277e-05	0.000643804455126829	0	0	0	0.0101506502424997	0.0121035237563844	0.00253229752349886	0.000107300742521138	0.000107300742521138	0.0012446886132452	0	0.000128760891025366	0.000772565346152195	0.00105154727670715	0.00253229752349886	4.29202970084553e-05	0.000150221039529594
T.CS.079	0	5.14588586425153e-05	0.000257294293212577	0.00859362939330006	0	0	0.0218957443523903	0.00277877836669583	0	0.000720424020995214	0	0	0	0	0.000308753151855092	0.316780733803324	0	0	0	0.00311326094787218	0.0092368651263315	0	0	0	0.00174960119384552	0.000360212010497607	0	0.00982864200072042	0	0.0045541089898626	0	2.57294293212577e-05	0	0.00414243812072248	2.57294293212577e-05	0	0.00939124170225904	0.00077188287963773	0	0.00499150928832399	0.0020068954870581	2.57294293212577e-05	0.00177533062316678	0.00321617866515721	0	0	0.000102917717285031	0	2.57294293212577e-05	0.00843925281737251	0.0074100756445222	0.0112437606133896	2.57294293212577e-05	0	2.57294293212577e-05	0	0	0.0803787371996089	0	0.0035249318170123	0.00043740029846138	0.0146400452837956	0.027659136520352	0	2.57294293212577e-05	0	0.00815622909483868	0.000231564863891319	2.57294293212577e-05	0.0212782380486801	0.000463129727782638	0	0.0110379251788195	0.000334482581176349	0	0	0	0	0.0245458755724798	0.00717851078063089	0.000334482581176349	0.00733288735655843	0	0	0.00378222611022488	0	0.00272731950805331	0.000231564863891319	0.0074100756445222	2.57294293212577e-05	0.000180106005248804	0	0.124144496475068	0.000128647146606288	0	0.000488859157103895	0.0227962743786343	0	0.0163639170483199	0.0298461380126589	2.57294293212577e-05	0.00293315494262337	0.00223846035094942	2.57294293212577e-05	0.000154376575927546	0.000231564863891319	2.57294293212577e-05	0.032856481243246	0.0514588586425153	0	0	7.7188287963773e-05	5.14588586425153e-05	0	0.000591776874388926	0.0236453455462358	0	0	0	2.57294293212577e-05	0.000154376575927546	0.0266299593475017	0.000205835434570061	0.00241856635619822	0	5.14588586425153e-05	0.000257294293212577	0.000360212010497607	0.000514588586425153	0	0
T.CS.019	0.000644918579029398	2.68716074595582e-05	0.000322459289514699	0.019159456118665	5.37432149191165e-05	5.37432149191165e-05	0.00811522545278659	0	0.000564303756650723	0.000268716074595582	0	2.68716074595582e-05	0	2.68716074595582e-05	5.37432149191165e-05	0.159778577954533	2.68716074595582e-05	5.37432149191165e-05	0.000483688934272048	0.000107486429838233	0.000833019831246305	5.37432149191165e-05	2.68716074595582e-05	0	0.217364432740367	5.37432149191165e-05	0	0.00994249476003655	0	0.0252055677970656	0	0	0	0	0	2.68716074595582e-05	0.00198849895200731	0	0	0.000510560541731606	0.00596549685602193	0	0.000161229644757349	0.000268716074595582	0	0.000214972859676466	0	0	0.000241844467136024	0.00120922233568012	0.00773902294835277	0.00123609394313968	0	0.000295587682055141	0	0	0.000188101252216908	0.00760466491105498	0	0.0106411565539851	0.000483688934272048	0.00150481001773526	0.0418659644219917	0	0.00158542484011394	8.06148223786747e-05	0.000779276616327189	2.68716074595582e-05	8.06148223786747e-05	0.0014779384102757	0.000241844467136024	0	0.00583113881872414	0.000107486429838233	0	0	0	0	0.0097812651152792	0.000188101252216908	0.000161229644757349	0.00174665448487129	0	0	0.026280432095448	0	0.00260654592357715	0.000510560541731606	0.00857204277959908	0.000537432149191165	0.000510560541731606	0.000349330896974257	0.196028376417477	0.00720159079916161	0.000268716074595582	0.00045681732681249	0.0236738861718708	0.00174665448487129	0.0164185521577901	0.000403074111893373	5.37432149191165e-05	0	0.001155479120761	0.00268716074595582	8.06148223786747e-05	0	0.000537432149191165	0.0172247003815768	2.68716074595582e-05	0	0	5.37432149191165e-05	0.00190788412962863	0	0.000134358037297791	5.37432149191165e-05	0	0.000295587682055141	0	0.00343956575482345	0.000349330896974257	0.00343956575482345	0.000376202504433815	5.37432149191165e-05	0	2.68716074595582e-05	0.0987531574138765	0.0255548986940399	0.000591175364110281	0	0.000134358037297791
T.CS.080	2.35932523298337e-05	2.35932523298337e-05	0.000589831308245842	0.000117966261649168	0	0	9.43730093193347e-05	0	0	0.00358617435413472	0	0.000377492037277339	0	0	0.000165152766308836	0.0514804765836971	0	0.00143918839211985	0	0.00419959891471039	0.00582753332546892	0.00146278164444969	0	0.00698360268963077	0.249427863631002	0.0797923793794975	0	0.00353898784947505	0	0.00507254925091424	0	0	0	0.00122684912115135	4.71865046596673e-05	0.000519051551256341	0.000117966261649168	2.35932523298337e-05	2.35932523298337e-05	0.00125044237348118	0.0151468679957532	0	0.000212339270968503	0.00070779756989501	0	0	0.00025952577562817	0	0	0.00129762887814085	0.00353898784947505	0.00547363454052141	2.35932523298337e-05	0.000471865046596673	0.00174590067240769	0	0	0.0642208328418072	0	0.0505839329951634	0.000165152766308836	0.013330187566356	0.0323935354488616	0	0.00556800754984075	0.000117966261649168	0.00929574141795446	0.000141559513979002	7.0779756989501e-05	0.00858794384805945	0.000188746018638669	0	0.0115135071369588	0.00261885100861154	0	0	0	0	0.0154299870237112	0.000802170579214345	0.000613424560575675	0.00214698596201486	0	4.71865046596673e-05	0.00325586882151705	0	0.00181668042939719	0.000519051551256341	0.00495458298926507	0	0.000330305532617671	0	0.0867052023121387	0.0128347292674295	0	0.000424678541937006	0.0733986079981125	2.35932523298337e-05	0.0132358145570367	0.0196767724430813	4.71865046596673e-05	0	0.000566238055916008	0.00750265424088711	0.000188746018638669	0.000235932523298337	0.00634658487672526	0.0649050371593724	2.35932523298337e-05	0	0	0	2.35932523298337e-05	0	0.000283119027958004	0.00108528960717235	0	0	0	0	0.0109000825763832	0.0043411584286894	0.00176949392473753	0.00389288663442256	0	0	0.00191105343871653	0.0132122213047069	0.000471865046596673	0	2.35932523298337e-05
T.CS.024	0	4.66417910447761e-05	0.000559701492537313	0.00011660447761194	0.000209888059701493	0.00144589552238806	0.0184235074626866	0.00732276119402985	0.00391791044776119	4.66417910447761e-05	0.000513059701492537	0	0.000489738805970149	0	0.000186567164179104	0.106669776119403	0	0.000629664179104478	0	0.000909514925373134	0.00146921641791045	0.00321828358208955	0.00965485074626866	0.00072294776119403	0.195732276119403	4.66417910447761e-05	0	0.00473414179104478	0	0.00562033582089552	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	0.0013759328358209	6.99626865671642e-05	0.0652285447761194	0.00412779850746269	0	6.99626865671642e-05	0.0150886194029851	0.0143423507462687	0	0.000186567164179104	0.000886194029850746	4.66417910447761e-05	0.000886194029850746	0.000163246268656716	0	0.00172574626865672	0.000792910447761194	0.00398787313432836	0.00538712686567164	0.000163246268656716	0.00139925373134328	6.99626865671642e-05	0.000139925373134328	0.000326492537313433	0.0328824626865672	4.66417910447761e-05	0.0139925373134328	0.00011660447761194	0.000303171641791045	0.0409514925373134	0	0.00394123134328358	0.000163246268656716	0.00951492537313433	6.99626865671642e-05	9.32835820895522e-05	0.00517723880597015	0.000746268656716418	0.00011660447761194	0.0113805970149254	0.000909514925373134	0.000443097014925373	4.66417910447761e-05	0	2.33208955223881e-05	0.10722947761194	0.000373134328358209	0.000769589552238806	0.00531716417910448	0.000186567164179104	6.99626865671642e-05	0.00636660447761194	0.000629664179104478	0.0128498134328358	0.000163246268656716	0.00750932835820896	0.000676305970149254	0	0	0.10839552238806	0.00564365671641791	2.33208955223881e-05	0.000746268656716418	0.0395755597014925	0.00135261194029851	0.00270522388059702	0.0124300373134328	0.00158582089552239	0	0.000256529850746269	0.00673973880597015	2.33208955223881e-05	2.33208955223881e-05	0.00340485074626866	0.0186100746268657	0	0	0	4.66417910447761e-05	6.99626865671642e-05	4.66417910447761e-05	0.00401119402985075	0.0112173507462687	0	0	0.00142257462686567	0.00083955223880597	0.000186567164179104	0.0103078358208955	0.000139925373134328	0.00310167910447761	0	0.00095615671641791	0.00132929104477612	0.00506063432835821	0.0153684701492537	0	0.000256529850746269
T.CS.057	0	0	0.00175609756097561	0.0199024390243902	0	0	0.00048780487804878	6.50406504065041e-05	0	0.00292682926829268	0	0	0	0	0.000520325203252032	0.287739837398374	0	3.2520325203252e-05	3.2520325203252e-05	0	0.0213333333333333	0.000357723577235772	0	0.0262764227642276	0.0457235772357724	0.000130081300813008	0	0.00439024390243902	0	0.0148943089430894	0	0	0	0	6.50406504065041e-05	0.000260162601626016	0.0171056910569106	0	0	0.0136910569105691	0.000455284552845528	0	0.00100813008130081	3.2520325203252e-05	0	0	0.00048780487804878	0	0	0.00848780487804878	0.000520325203252032	0.00959349593495935	3.2520325203252e-05	0	0.00107317073170732	0	0	0.00507317073170732	0	0.00702439024390244	0	0.00269918699186992	0.0586016260162602	0	0.00617886178861789	0	0.0031869918699187	0	0	0.011739837398374	0.000682926829268293	0	0.0189593495934959	0.00796747967479675	0	0	0	0	0.0902113821138211	0.00032520325203252	0.000227642276422764	0.00686178861788618	0	0	0.00995121951219512	0	0.0023739837398374	0.00214634146341463	0.00165853658536585	0	0.000715447154471545	0	0.118829268292683	0.00686178861788618	0	0.000910569105691057	0.0138536585365854	0	0.00354471544715447	3.2520325203252e-05	3.2520325203252e-05	6.50406504065041e-05	0.0168455284552846	3.2520325203252e-05	0	0	6.50406504065041e-05	0.0249756097560976	0	0	6.50406504065041e-05	0	9.75609756097561e-05	6.50406504065041e-05	0.0116747967479675	0.00126829268292683	0	0	0	3.2520325203252e-05	0.0123577235772358	3.2520325203252e-05	0	3.2520325203252e-05	0	6.50406504065041e-05	0.0406829268292683	0.00868292682926829	0.00517073170731707	0	0.0140162601626016
T.CS.050	9.75847767748231e-05	0.0632349353500854	0	0.0231275920956331	0	0.00063430104903635	0.050744083922908	0.00248841180775799	0	0.000683093437423762	0	0	0	4.87923883874116e-05	0.000243961941937058	0.0192729934130276	0	0.000487923883874116	0.000390339107099293	0.000146377165162235	0.00112222493291047	0.000731885825811174	0	0	0.219126616247865	0.000683093437423762	0	0.00292754330324469	0	0.00112222493291047	0	4.87923883874116e-05	0	0.00297633569163211	0	0	0.000780678214198585	0.000292754330324469	0	0.000390339107099293	0.0205415955111003	0	9.75847767748231e-05	4.87923883874116e-05	4.87923883874116e-05	0.000829470602585997	0.000195169553549646	0	0.00204928031227129	0.0054647474993901	9.75847767748231e-05	0.00483044645035375	0.000975847767748231	0.000780678214198585	4.87923883874116e-05	0	0.00063430104903635	0.0346913881434496	0	0.0612832398145889	0.000195169553549646	0.00448889973164186	0.063430104903635	0	0.0354232739692608	0.00165894120517199	0.0120029275433032	0.000146377165162235	0.000146377165162235	0.00439131495486704	0.00224444986582093	0	0.0106367406684557	0.00907538424005855	0.000146377165162235	0.000341546718711881	0	4.87923883874116e-05	0.0088802146865089	0.00117101732129788	0.00102464015613564	0.00473286167357892	0	9.75847767748231e-05	0.000292754330324469	0	0.0121493047084655	0	0.0119053427665284	0.000390339107099293	0.000487923883874116	0.000195169553549646	0.108465479385216	0.00741644303488656	0	0.00156135642839717	0.0522566479629178	0.00195169553549646	0.00561112466455233	0.0102464015613564	0.00526957794584045	0	0.00146377165162235	0.000731885825811174	0	4.87923883874116e-05	0.000146377165162235	0.0276652842156624	0.032251768724079	0	4.87923883874116e-05	0	9.75847767748231e-05	0	0	4.87923883874116e-05	0	0	0	0.000341546718711881	0.000243961941937058	0.00946572334715784	0.000292754330324469	0.000829470602585997	0	0.00161014881678458	0.000536716272261527	0.000195169553549646	0	0.0067333495974628	0.0116613808245914
TFS.023	0.000104443005451925	0.000699768136527897	0.00454327073715873	0.0310822384224928	0.0153844547030685	0.00378083679735968	0.0446702734317883	0.0245127733795668	0.00313329016355775	7.31101038163474e-05	0	0	0.000866876945250976	0	0	0.0031959559668289	0	0.00020888601090385	0.033860422367514	0.00155620078123368	2.0888601090385e-05	0.00033421761744616	0	0.000678879535437512	0.183454139076306	0.0697157061391599	0	0.000104443005451925	0	0.00248574352975581	0.0311135713241284	0	4.177720218077e-05	0	0	0.00016710880872308	0.0105487435506444	0	0.000114887305997117	0.00311240156246736	0.0266538549913312	0	0.000156664508177887	0.000104443005451925	0	0.00102354145342886	0.00025066321308462	3.13329016355775e-05	0.000135775907087502	0.00626658032711549	0.00505504146387316	0.0015353121801433	0	0.000281996114720197	2.0888601090385e-05	0	0.00020888601090385	0.0482213356171537	0	0.0370459340337978	9.39987049067324e-05	0.00171286528941157	0.0457251477868527	0	0.00734234328327032	5.22215027259624e-05	0.0133373717962108	1.04443005451925e-05	2.0888601090385e-05	0.00223508031667119	0	0.000490882125624047	0.00271551814175005	0	0.000229774611994235	0	0	0	0.03174022935684	0.000720656737618282	0.0011070958577904	0.0127002694629541	0	0	3.13329016355775e-05	0	0.000522215027259624	9.39987049067324e-05	0.0236876736364966	0.000678879535437512	0.000177553109268272	0	0.087627681574165	0.00529526037641259	8.35544043615399e-05	0.000187997409813465	0.0109351826708165	0.00119065026215194	0.000187997409813465	0.000344661917991352	0.0189146282873436	0	2.0888601090385e-05	0.0243247759697533	0	0	0.000919098447976939	0.0128464896705868	0.00735278758381551	0	0	0.00108620725670002	0	8.35544043615399e-05	0.00121153886324233	0.000104443005451925	0	0.000355106218536545	0	0.0120736114302425	9.39987049067324e-05	0.00304973575919621	0.000281996114720197	0.0149353497796253	0	1.04443005451925e-05	0.0231445700081466	0.0163139974515907	0.00954609069830593	0	0.000302884715810582
T.CS.014	1.78488558883376e-05	0.000160639702995038	0.000589012244315139	0.000339128261878414	0.00205261842715882	3.56977117766751e-05	0.0919216078249384	0.00389105058365759	0.000535465676650127	5.35465676650127e-05	0.00428372541320101	0	0.00215971156248884	0	0.0023738978331489	0.0472637703923179	0	0.00107093135330025	0.000464070253096777	0.00073180309142184	0.00235604897726056	0.0207582193981366	0.00148145503873202	0.000356977117766751	0.0457644664976975	0.000267732838325063	0	0.00763931032020848	0	0.0123335594188413	0	1.78488558883376e-05	0	0.000606861100203477	1.78488558883376e-05	0.000321279405990076	0.104772784064541	0.0001427908471067	3.56977117766751e-05	0.00233820012137222	0.029771891621747	7.13954235533502e-05	1.78488558883376e-05	0.00653268125513155	0.000339128261878414	0.00119587334451862	0.000589012244315139	0.000124941991218363	0.000160639702995038	0.0179024024560026	0.000410523685431764	0.00221325813015386	0.00262378181558562	0.00117802448863028	0.00267732838325063	0.00210616499482383	0.0338771284760647	0.0711455395709135	5.35465676650127e-05	0.0307535786956056	8.92442794416878e-05	0.0164744939849356	0.0278620640416949	0	0.0198122300360547	3.56977117766751e-05	0.00747867061721344	1.78488558883376e-05	0.000303430550101738	0.00187412986827544	0.00066040766786849	0.00178488558883376	0.00262378181558562	0	1.78488558883376e-05	0.000696105379645165	0	0.00424802770142434	0.00749651947310177	0.00185628101238711	0.00105308249741192	0.023738978331489	8.92442794416878e-05	0	0.000428372541320101	3.56977117766751e-05	7.13954235533502e-05	1.78488558883376e-05	0.0222218255809803	0.000481919108985114	7.13954235533502e-05	0	0.036429514868097	0.00431942312497769	0.0036590154571092	0.000553314532538464	0.00972762645914397	0.0369114339770821	0.00180273444472209	0.00226680469781887	0.000374825973655089	0	0	0.00630064612858316	0.000178488558883376	0	0	0.0165280405526006	0	0	0	0	0	0	0.000214186270660051	1.78488558883376e-05	0.0023738978331489	0.00305215435690572	0	0.000249883982436726	1.78488558883376e-05	0.0001427908471067	8.92442794416878e-05	0.0108164066683326	1.78488558883376e-05	0.0371434691036305	7.13954235533502e-05	0.116035412130082	0	0.00221325813015386	0
