g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.256	0	3.01909578081365e-05	7.54773945203412e-05	0.112370744961884	6.03819156162729e-05	0	1.50954789040682e-05	0.000105668352328478	1.50954789040682e-05	0.00800060381915616	0.00344176919012756	1.50954789040682e-05	0.00369839233149672	0	1.50954789040682e-05	0.000618914635066797	0.187455657030719	1.50954789040682e-05	1.50954789040682e-05	0	0	0	4.52864367122047e-05	1.50954789040682e-05	0	0.000498150803834252	3.01909578081365e-05	0	0.0733640274737716	0	0	1.50954789040682e-05	0	0	0	0.00422673409313911	3.01909578081365e-05	0	0.000543437240546456	0	4.52864367122047e-05	0.00277756811834855	0.00778926711449921	0	0.00280775907615669	0.019246735602687	0	0.00360781945807231	0.000558532719450525	0.00114725639670919	0.006415578534229	0.00291342742848517	0.00403049286738622	0.000150954789040682	0.00208317608876142	0	0.000754773945203412	0.00126802022794173	0.0309155407955317	0.000815155860819685	0.0529851309532795	0.000362291493697638	0.00329081440108687	0.0179334289380331	1.50954789040682e-05	0.00326062344327874	0.00110196995999698	0.0103102120914786	0.000181145746848819	0.000271718620273228	0.0225375500037739	0.000181145746848819	0.00122273379122953	0.0149143331572194	0.0115329458827081	1.50954789040682e-05	0.00341157823231942	0	0	0.0061287644350517	0.000150954789040682	0.00718544795833648	0.0412710393237225	0.00101139708657257	0	0.00144916597479055	1.50954789040682e-05	0.00926862404709789	0	0.0125141520114726	0.00169069363725564	0.000452864367122047	3.01909578081365e-05	0.139874707525096	0.0243791984300702	0	0.00114725639670919	0.0718091931466526	0.00751754849422598	0.00884595063778398	0.0111857498679146	0	0.00581175937806627	3.01909578081365e-05	0.00140387953807835	0.000120763831232546	3.01909578081365e-05	4.52864367122047e-05	1.50954789040682e-05	0	0	0	0.014159559212016	0	9.05728734244094e-05	1.50954789040682e-05	0	0	0	0.00102649256547664	3.01909578081365e-05	0	1.50954789040682e-05	1.50954789040682e-05	6.03819156162729e-05	0	0	0	7.54773945203412e-05	3.01909578081365e-05	1.50954789040682e-05	6.03819156162729e-05	1.50954789040682e-05	0.00122273379122953
T.CS.028	0	0.0206953225887601	5.03127777684606e-05	5.03127777684606e-05	0	0	0.000184480185151022	0.0696161135056266	0.00409210592516813	0.00124104851828869	0.000268334814765123	0.00330387240679558	0	0.00082177537021819	0	0.00181125999966458	0.0833179599845707	0	0	0	0.00189511462927868	0.00659097388766834	0.000737920740604089	0	0	0.216982239589448	0	1.67709259228202e-05	0.00707733073943012	0	0.00504804870276888	0	0	1.67709259228202e-05	5.03127777684606e-05	0.00300199574018482	5.03127777684606e-05	0	0.00263303536988277	0	0	0.000218022036996663	0.0133831988864105	0	1.67709259228202e-05	0.000905629999832291	0.000637295185067168	0.000436044073993325	6.70837036912808e-05	0.00385731296224865	0.000955942777600751	0.0108843309239103	0.00571888573968169	0.000721149814681269	0.000553440555453067	0.00103979740721485	0.00167709259228202	0.000301876666610764	0.0165864457376692	0.000251563888842303	0.0626226373958106	0.000201251111073842	0.00558471833229913	0.0183977057373338	0.00856994314656112	0.00940848944270213	0.00172740537005048	0.0105489124054539	5.03127777684606e-05	3.35418518456404e-05	0.00910661277609137	0.00407533499924531	6.70837036912808e-05	0.0181125999966458	5.03127777684606e-05	0	0.000184480185151022	0.000385731296224865	0.000301876666610764	0.029097556476093	0.00187834370335586	0.00187834370335586	0.00181125999966458	0.000905629999832291	0.000251563888842303	0.00103979740721485	0	0.0268334814765123	0.000184480185151022	0.018280309255874	0.000268334814765123	0	0	0.0919046740570547	0.0098780753685411	0.000486356851761786	0.000335418518456404	0.0471263018431248	0.000486356851761786	0.000687607962835628	0.0281248427725695	3.35418518456404e-05	0.000519898703607426	0.0209468864776024	0	0.000117396481459741	0.000402502222147685	0.0352357153638452	0	0	0	0	1.67709259228202e-05	1.67709259228202e-05	8.3854629614101e-05	0	0	0.00204605296258406	6.70837036912808e-05	0	0.000251563888842303	0	1.67709259228202e-05	0.000100625555536921	0.0264142083284418	0.00102302648129203	0.00266657722172841	0	6.70837036912808e-05	8.3854629614101e-05	0.00296845388833918	6.70837036912808e-05	0.00164355074043638	0.00112365203682895
T.CS.012	3.50035878677564e-05	0	0.000507552024082468	0.0415667605929608	0	0	0	0.00019251973327266	0	1.75017939338782e-05	0.00224022962353641	0.000665068169487372	0	0	1.75017939338782e-05	0.000367537672611443	0.157043596968689	1.75017939338782e-05	0	3.50035878677564e-05	0.0035353623746434	0.0118487144932356	0.00679069604634475	0	0	0.149062778934841	5.25053818016347e-05	0.0189369410364562	0.0051455274165602	0	0.054045539667816	0	3.50035878677564e-05	0	0	3.50035878677564e-05	0	0.000105010763603269	0.0148590230498626	0	0	0.00693071039781578	0.00187269195092497	0	0.0029753049687593	0	0	0	0.000577559199817981	0	0.0033778462292385	0.0391865166179533	0.00341284981710625	1.75017939338782e-05	0	5.25053818016347e-05	0	0	0.0431419220470098	0	0.00143514710257801	0.00059506099375186	0.000140014351471026	0.0660517703064564	0	0.00029753049687593	1.75017939338782e-05	1.75017939338782e-05	0.000227523321140417	0.000175017939338782	0.0137389082380944	0	0	0.0109036176208061	3.50035878677564e-05	0	0	0	0	0.0425643628471918	0.000472548436214712	0	1.75017939338782e-05	0	5.25053818016347e-05	0.00283529061728827	0	0.00521553459229571	0.000175017939338782	0.00164516862978455	3.50035878677564e-05	0.000472548436214712	0.00127763095717311	0.121199922992107	0.000332534084743686	0	1.75017939338782e-05	0.00885590773054238	0.000210021527206539	0.00470798256821324	0	5.25053818016347e-05	0.00962598666363302	0.0278978595306019	0	0	0.000105010763603269	0.0431769256348776	0.0182193674851672	1.75017939338782e-05	0	1.75017939338782e-05	8.75089696693911e-05	0.00644066016766719	0.000892591490627789	0	0	0	0.000350035878677564	1.75017939338782e-05	0	0.000175017939338782	0.00841836288219542	0	3.50035878677564e-05	0.00029753049687593	0.0031328211141642	0	0	0.000280028702942052	0.0181668621033656	0.000227523321140417	0	1.75017939338782e-05
T.CS.046	0	0.00111592772221984	0.000708184900639512	0.0169320571698356	2.14601485042277e-05	0	0.000236061633546504	0.0289497403322031	0.0135413537061676	0.000128760891025366	4.29202970084553e-05	0.000107300742521138	2.14601485042277e-05	0	0	0.000922786385681789	0.277200738229109	0	0.00401304777029057	0	0.000257521782050732	0.00111592772221984	0.00210309455341431	0	0.0099360487574574	0.0781578608523971	0.000236061633546504	0	0.000708184900639512	0	0.00450663118588781	0.0210738658311516	0.000214601485042276	0	0	0.00257521782050732	0.000321902227563415	0	0.0121893643504013	0	2.14601485042277e-05	0.00536503712605691	0.0183269668226104	0	6.43804455126829e-05	0.000214601485042276	0	0.000150221039529594	0.000278981930554959	0	0.00158805098931285	0.0284990772136143	0.00435641014635821	0.000107300742521138	0.000278981930554959	0	0.000386282673076098	0.000257521782050732	0.0265676638482338	0	0.00141636980127902	0.000257521782050732	0.0085411391046826	0.0480278123524615	0	0.00137344950427057	0	0.00369114554272716	0.000150221039529594	0	0.0106871539551054	0.00227477574144813	0	0.0247864715223829	0.00459247177990472	4.29202970084553e-05	0.000836945791664878	0	0	0.0136057341516803	0.000622344306622602	0.00109446757371561	0.00130906905875789	0	0	0.000343362376067642	0	0.00193141336538049	2.14601485042277e-05	0.00697454826387399	0.000643804455126829	0.000128760891025366	0	0.132902699686682	0.0267178848877634	0	0.00186703291986781	0.0180694450405597	0.000193141336538049	0.0010086269796987	0.0269754066698142	0.000257521782050732	0.000686724752135285	0.0178333834070132	0.000150221039529594	0.000214601485042276	0.000171681188033821	0.00111592772221984	6.43804455126829e-05	0	0	2.14601485042277e-05	0.0406884415640156	2.14601485042277e-05	0.000643804455126829	0	0	0	0	0	0.0101506502424997	2.14601485042277e-05	0.0121035237563844	0.00253229752349886	0.000107300742521138	0.000107300742521138	0.0012446886132452	0	0.000128760891025366	0.000772565346152195	0.00105154727670715	0.00253229752349886	4.29202970084553e-05	0.000150221039529594
T.CS.024	0	4.66417910447761e-05	0.000559701492537313	0.00011660447761194	0	0.000209888059701493	0.00144589552238806	0.0184235074626866	0.00732276119402985	0.00391791044776119	4.66417910447761e-05	0.000513059701492537	0	0.000489738805970149	0	0.000186567164179104	0.106669776119403	0	0.000629664179104478	0	0.000909514925373134	0.00146921641791045	0.00321828358208955	0.00965485074626866	0.00072294776119403	0.195732276119403	4.66417910447761e-05	0	0.00473414179104478	0	0.00562033582089552	2.33208955223881e-05	2.33208955223881e-05	2.33208955223881e-05	4.66417910447761e-05	0.0013759328358209	6.99626865671642e-05	0.0652285447761194	0.00412779850746269	0	6.99626865671642e-05	0.0150886194029851	0.0143423507462687	0	0.000186567164179104	0.000886194029850746	4.66417910447761e-05	0.000886194029850746	0.000163246268656716	0.00172574626865672	0.000792910447761194	0.00398787313432836	0.00538712686567164	0.000163246268656716	0.00139925373134328	6.99626865671642e-05	0.000139925373134328	0.000326492537313433	0.0328824626865672	4.66417910447761e-05	0.0139925373134328	0.00011660447761194	0.000303171641791045	0.0409514925373134	0	0.00394123134328358	0.000163246268656716	0.00951492537313433	6.99626865671642e-05	9.32835820895522e-05	0.00517723880597015	0.000746268656716418	0.00011660447761194	0.0113805970149254	0.000909514925373134	0.000443097014925373	4.66417910447761e-05	0	2.33208955223881e-05	0.10722947761194	0.000373134328358209	0.000769589552238806	0.00531716417910448	0.000186567164179104	6.99626865671642e-05	0.00636660447761194	0.000629664179104478	0.0128498134328358	0.000163246268656716	0.00750932835820896	0.000676305970149254	0	0	0.10839552238806	0.00564365671641791	2.33208955223881e-05	0.000746268656716418	0.0395755597014925	0.00135261194029851	0.00270522388059702	0.0124300373134328	0.00158582089552239	0.000256529850746269	0.00673973880597015	2.33208955223881e-05	2.33208955223881e-05	0.00340485074626866	0.0186100746268657	0	0	0	4.66417910447761e-05	6.99626865671642e-05	4.66417910447761e-05	0.00401119402985075	0.0112173507462687	9.32835820895522e-05	0	0	0.00011660447761194	0.00142257462686567	0	0.00083955223880597	0.000186567164179104	0.0103078358208955	0.000139925373134328	0.00310167910447761	0	0.00095615671641791	0.00132929104477612	0.00506063432835821	0.0153684701492537	0	0.000256529850746269
T.CS.048	0	0.000253408342202625	0.00030409001064315	0.00316760427753282	2.53408342202625e-05	0	0	0.0408240839288429	0.000354771679083675	0.00139374588211444	0	0.00625918605240485	0	0.000582839187066038	0	0.00293953676955045	0.0931782474279053	0	0	0.0215397090872232	0.0002027266737621	0.000937610866149714	0.0164208605747301	0	0	0.118138969134864	0.000481475850184988	0	0.0182707414728093	0	0.017763924788404	2.53408342202625e-05	0	0.000228067507982363	0	0.00136840504789418	7.60225026607876e-05	0.000380112513303938	0.00169783589275759	2.53408342202625e-05	0	0.00258476509046678	0.0223759566164918	0	2.53408342202625e-05	0.000988292534590239	0	0.00286351426688967	0.000278749176422888	0.014672343013532	0.000760225026607876	0.00233135674826415	0.0547615427499873	0.00154579088743601	0.00783031777406112	2.53408342202625e-05	0	0.000988292534590239	0.0496426942374943	0.000481475850184988	0.00397851097258122	5.06816684405251e-05	0.00486544017029041	0.0301809335563327	0	0.045562819928032	0.0002027266737621	0.00846383862956769	0	7.60225026607876e-05	0.00359839845927728	0.00494146267295119	0.00030409001064315	0.00402919264102174	0.000126704171101313	0	0	0.00177385839541838	0.00157113172165628	0.0146216613450915	0.000962951700369976	0.00993360701434291	0.035325122903046	7.60225026607876e-05	2.53408342202625e-05	0.0204753940499721	0	0.00876792864021084	0.00770361360295981	0.0223759566164918	0.00876792864021084	0.0002027266737621	0	0.0996401601540723	0.0016218133900968	0.0016218133900968	0.0016218133900968	0.00605645937864274	0.0301049110536719	0.00169783589275759	0.00197658506918048	0.0094014494957174	5.06816684405251e-05	0.0207794840606153	0	2.53408342202625e-05	0.00337033095129492	0.0250114033753991	0	0	0	0.000329430844863413	2.53408342202625e-05	2.53408342202625e-05	0.000253408342202625	0.00010136333688105	0	0	5.06816684405251e-05	0	0	0.000126704171101313	0.00187522173229943	0	0.00516953018093356	0.000278749176422888	0.00362373929349754	0	2.53408342202625e-05	0.000253408342202625	0.0174091531093204	0.00157113172165628	0.000608180021286301	0
T.CS.014	1.78488558883376e-05	0.000160639702995038	0.000589012244315139	0.000339128261878414	7.13954235533502e-05	0.00205261842715882	3.56977117766751e-05	0.0919216078249384	0.00389105058365759	0.000535465676650127	5.35465676650127e-05	0.00428372541320101	0	0.00215971156248884	0	0.0023738978331489	0.0472637703923179	0	0.00107093135330025	0.000464070253096777	0.00073180309142184	0.00235604897726056	0.0207582193981366	0.00148145503873202	0.000356977117766751	0.0457644664976975	0.000267732838325063	0	0.00763931032020848	0	0.0123335594188413	0	1.78488558883376e-05	0	0	0.000606861100203477	1.78488558883376e-05	0.000321279405990076	0.104772784064541	0.0001427908471067	3.56977117766751e-05	0.00233820012137222	0.029771891621747	7.13954235533502e-05	1.78488558883376e-05	0.00653268125513155	0.000339128261878414	0.00119587334451862	0.000589012244315139	0.000160639702995038	0.0179024024560026	0.000410523685431764	0.00221325813015386	0.00262378181558562	0.00117802448863028	0.00267732838325063	0.00210616499482383	0.0338771284760647	0.0711455395709135	5.35465676650127e-05	0.0307535786956056	8.92442794416878e-05	0.0164744939849356	0.0278620640416949	0	0.0198122300360547	3.56977117766751e-05	0.00747867061721344	1.78488558883376e-05	0.000303430550101738	0.00187412986827544	0.00066040766786849	0.00178488558883376	0.00262378181558562	0	1.78488558883376e-05	0.000696105379645165	0	0.00424802770142434	0.00749651947310177	0.00185628101238711	0.00105308249741192	0.023738978331489	8.92442794416878e-05	0	0.000428372541320101	3.56977117766751e-05	7.13954235533502e-05	1.78488558883376e-05	0.0222218255809803	0.000481919108985114	7.13954235533502e-05	0	0.036429514868097	0.00431942312497769	0.0036590154571092	0.000553314532538464	0.00972762645914397	0.0369114339770821	0.00180273444472209	0.00226680469781887	0.000374825973655089	0	0.00630064612858316	0.000178488558883376	0	0	0.0165280405526006	0	0	0	0	0	0	0.000214186270660051	1.78488558883376e-05	0.000267732838325063	0.0023738978331489	0.00305215435690572	0	0	1.78488558883376e-05	0.000249883982436726	1.78488558883376e-05	0.0001427908471067	8.92442794416878e-05	0.0108164066683326	1.78488558883376e-05	0.0371434691036305	7.13954235533502e-05	0.116035412130082	0	0.00221325813015386	0
T.CS.089	1.70633904956915e-05	0.0539885675283679	8.53169524784575e-05	0.00496544663424623	0	0	0.000238887466939681	0.0180701305349373	0	0.000238887466939681	5.11901714870745e-05	0.00245712823137958	1.70633904956915e-05	0.00177459261155192	0	5.11901714870745e-05	0.108727924238546	0	0.000528965105366436	0.00651821516935415	0.000887296305775958	0.00349799505161676	0.000187697295452606	0	0.00284958621278048	0.165651394932173	0	0	0.0232232744646361	0	0.0112959645081478	0	0	0.000563091886357819	0	0.0058186161590308	3.4126780991383e-05	0.00046071154338367	0.0151864175411654	0.000426584762392287	1.70633904956915e-05	0.00851463185735006	0.0189574268407132	0	3.4126780991383e-05	0.000511901714870745	0.000477774933879362	0.000255950857435372	0.000136507123965532	0.0172169610101527	0.00237181127890112	0.00586980633051787	0.00738844808463442	0.00151864175411654	0.000426584762392287	6.8253561982766e-05	0.00177459261155192	0.00305434689872878	0.0280351505844211	0.000170633904956915	0.0375735858715127	0.000255950857435372	0.00189403634502176	0.0357648664789694	0	0.0288030031567272	0.000255950857435372	0.00877058271478543	1.70633904956915e-05	8.53169524784575e-05	0.0125074652333419	1.70633904956915e-05	0.00116031055370702	0.029093080795154	0.000955549867758724	0	0.000358331200409521	0	1.70633904956915e-05	0.0151352273696784	0.00155276853510793	0.00254244518385803	0.00755908198959133	0.00011944373346984	1.70633904956915e-05	0.00211586042146575	0.000102380342974149	0.00890708983875096	0.000955549867758724	0.0270796007166624	0.000273014247931064	0.000170633904956915	0	0.102158518897705	0.00808804709495777	3.4126780991383e-05	0.00127975428717686	0.0351676478116202	0.00764439894206979	0.0020134800784916	0.00784915962801809	0	0.000170633904956915	0.0207661462332565	3.4126780991383e-05	8.53169524784575e-05	0.00525552427267298	0.0390922276256292	0	0	0	0	0	0	0.00148451497312516	0	0	0	5.11901714870745e-05	0	0	0.000221824076443989	0.00354918522310383	0.00153570514461223	0.000597218667349202	0.000187697295452606	0.001603958706595	0	5.11901714870745e-05	0.000273014247931064	0.0012115007251941	0.00279839604129341	0	0.00476068594829793
T.CS.020	0.0202704756116092	0.00531834067770855	0.000607810363166692	1.51952590791673e-05	9.11715544750038e-05	0.00104847287646254	0.00296307552043762	0.0376234614800182	0.00448260142835435	0.000258319404345844	0	0.0022792888618751	0	0.00180823583042091	0	0.000121562072633338	0.000379881476979182	0.051587904573773	0	0.000273514663425011	7.59762953958365e-05	0	0.0124297219267589	0.00120042546725422	0	0.103586081142683	0.00235526515727093	0.000243124145266677	0.000182343108950008	0.0293724358000304	4.55857772375019e-05	0.0578483513143899	0	0.00806868257103784	0.00396596261966266	0.00774958213037532	0	3.03905181583346e-05	0.00121562072633338	0.000106366813554171	6.07810363166692e-05	0.000774958213037532	0.0409056374411184	0.000577419845008357	0	0.00229448412095426	0.000106366813554171	0.00211214101200425	0.000410271995137517	0.0211518006382009	0.000577419845008357	0.0139188573165172	0.00401154839690017	0.00300866129767513	0.00284151344780428	0.00864610241604619	0.00455857772375019	0.0191004406625133	0.0183102871903966	0.0007901534721167	0.00768880109405865	0.000243124145266677	0.00199057893937092	0.0334447652332472	0	0.0139796383528339	0	0.0101200425467254	4.55857772375019e-05	0.000410271995137517	0.00264397507977511	0.00016714784987084	0	0.00118523020817505	0.000243124145266677	0.00056222458592919	3.03905181583346e-05	0.000440662513295852	0.000486248290533354	0.00188421212581675	6.07810363166692e-05	0.0104847287646254	0.024525148153776	0.000698981917641696	0	0.00740009117155447	0	0.0367269411943474	0.00379881476979183	0.0613888466798359	0.00113964443093755	0.00039507673605835	0	0.0200881325026592	0.00501443549612521	0.00214253153016259	0.00168667375778757	0.0425163349035101	0.0222914450691384	0.000136757331712506	0.00344932381097098	0.00522716912323355	1.51952590791673e-05	0.00657954718127944	0	1.51952590791673e-05	0.000668591399483361	0.0582738185686066	1.51952590791673e-05	0	0.00750645798510865	3.03905181583346e-05	9.11715544750038e-05	1.51952590791673e-05	6.07810363166692e-05	1.51952590791673e-05	0.000227928886187509	0.0122321835587297	1.51952590791673e-05	0	0	0	0.000501443549612521	0	0.000106366813554171	0	0.00448260142835435	0	0.0183710682267133	0.000106366813554171	0.000547029326850023	1.51952590791673e-05	0.000850934508433369	0
T.CS.071	0	0.000718046912398277	0.000167544279559598	0	0	0	0.00037099090473911	0.0298228817616084	0.0053733843944471	0.00226184777405457	1.19674485399713e-05	0	0	0	1.19674485399713e-05	5.98372426998564e-05	0.0215892771661082	0	0.00037099090473911	0.000730014360938248	0.000909526089037817	0.00629487793202489	0.0114528482527525	0	0	0.275706079463858	5.98372426998564e-05	0	0.00386548587841072	0	0.00226184777405457	1.19674485399713e-05	0.0313786500718047	0.000694112015318334	2.39348970799426e-05	0.00162757300143609	0.000215414073719483	0	0.0109621828626137	0.00140019147917664	0	0.0387146960268071	0.0208951651507899	1.19674485399713e-05	2.39348970799426e-05	0.00153183341311632	0	0.000275251316419339	0.000155576831019627	0.0233604595500239	0.00270464337003351	0.0235280038295835	0.00384155098133078	0.000598372426998564	0.000311153662039253	1.19674485399713e-05	7.18046912398277e-05	0.00245332695069411	0.057096696984203	0	0.018334131163236	0.000143609382479655	0.000849688846337961	0.0362015318334131	0	0.00957395883197702	0.000359023456199138	0.0118118717089517	0	0.000251316419339397	0.0021661081857348	0.00132838678793681	3.59023456199138e-05	0.0126256582096697	0.00415270464337003	0.000418860698898995	2.39348970799426e-05	2.39348970799426e-05	0.000275251316419339	0.0173767352800383	0.00132838678793681	0.00189085686931546	0.00454763044518909	0.000837721397797989	0	0.000993298228817616	0.000418860698898995	0.00227381522259454	0.00065820966969842	0.0160722833891814	0.00317137386309239	0.000718046912398277	0	0.103662039253231	0.00286022020105314	2.39348970799426e-05	0.00427237912876975	0.0286500718046912	0.00151986596457635	0.00155576831019627	0.00512206797510771	0.00239348970799426	0.000107707036859742	0.0145284825275251	3.59023456199138e-05	3.59023456199138e-05	0.000478697941598851	0.0634753470560077	0	3.59023456199138e-05	0	0.000574437529918621	2.39348970799426e-05	0	0.000514600287218765	3.59023456199138e-05	7.18046912398277e-05	0	4.78697941598851e-05	0	0.000993298228817616	1.19674485399713e-05	0.00615126854954524	9.57395883197702e-05	0.0137745332695069	0.000359023456199138	0.00295595978937291	1.19674485399713e-05	7.18046912398277e-05	0.00591191957874581	0.00213020584011489	0.0022498803255146	0.000538535184298708	0.000107707036859742
