g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Rothia	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.277	0.000122733269921144	0.00144211592157344	0.000828449571967721	0.000184099904881716	0	0	0.00270013193826517	0.000245466539842288	0.0169678745665981	0.00668896321070234	0.00116596606425087	6.13666349605719e-05	0.00233193212850173	0	0.00515479733668804	0	0.000245466539842288	0.106777944831395	0	3.0683317480286e-05	0	0.00104323279432972	0.0017489490963763	0.00377404805007517	0.00257739866834402	0	0.13414746402381	0.0618882513577368	0	0.00279218189070602	0	0.0137154429136878	3.0683317480286e-05	6.13666349605719e-05	0	3.0683317480286e-05	0.00447976435212175	9.20499524408579e-05	3.0683317480286e-05	0.00398883127243718	0.000214783222362002	3.0683317480286e-05	0.00251603203338345	0.0191463901076984	3.0683317480286e-05	6.13666349605719e-05	0.00184099904881716	0.00046024976220429	0.00107391611181001	0.000122733269921144	3.0683317480286e-05	0.000122733269921144	0.00242398208094259	0.048602374888773	0.00365131478015403	0.00046024976220429	0.000981866159369151	9.20499524408579e-05	3.0683317480286e-05	0.000398883127243718	0.108189377435488	0.00015341658740143	0.0121812770396735	0.000337516492283146	0.000398883127243718	0.0385075634377589	0.00150348255653401	0.00444908103464147	0.000122733269921144	0.0160473750421896	0	0.00125801601669172	0.00110459942929029	0	0.00813107913227578	6.13666349605719e-05	0	0	0	0.000981866159369151	0.03326071614863	0.000368199809763432	0.00147279923905373	0.00300696511306802	0	0	0.00681169648062349	0	0.0159246417722684	0.0037126814151146	0.0262956030806051	0.000490933079684575	0	0	0.0627780675646651	0.00276149857322574	0	0.00478659752692461	0.063514467184192	0.00233193212850173	0.00181031573133687	0.00512411401920776	0.00705716302046577	0	0.0131017765640821	0.000122733269921144	3.0683317480286e-05	0.000214783222362002	0.0331686661961891	3.0683317480286e-05	9.20499524408579e-05	0	0	9.20499524408579e-05	0	0.00030683317480286	3.0683317480286e-05	0	0.000859132889448007	0.00015341658740143	3.0683317480286e-05	6.13666349605719e-05	0.0305605842103648	0	0.000705716302046577	6.13666349605719e-05	0.00432634776472032	0	0.00104323279432972	0.00490933079684576	0.0135313430088061	0.00202509895369887	0	0.000337516492283146
CS.084	0.00287491752285795	0.00254500895466114	0.000565557545480253	0.00183806202281082	4.71297954566877e-05	0.000141389386370063	4.71297954566877e-05	0.00160241304552738	0.0131963427278726	0.0148458855688566	0.000141389386370063	0.000141389386370063	0.00386464322744839	0	0.00405316240927514	0	0.00197945140918088	0.0474125742294278	0.000989725704590442	0.000188519181826751	0.00278065793194458	0.000424168159110189	0.00395890281836177	0.0405316240927514	0	0.000282778772740126	0.108351399754925	0.00278065793194458	0.000282778772740126	0.00410029220473183	0.000188519181826751	0.00433594118201527	0	0	0.00607974361391272	0	0.00240361956829107	0.000141389386370063	4.71297954566877e-05	0.00160241304552738	0.000565557545480253	4.71297954566877e-05	0.00706946931850316	0.0178621924780846	0.00150815345461401	0.000188519181826751	0.00664530115939297	0.000235648977283439	0.00131963427278726	9.42595909133754e-05	9.42595909133754e-05	0.00890753134131398	0.00141389386370063	0.0286549156376661	0.0103685550004713	0.000706946931850316	0.000989725704590442	0.00287491752285795	0.000801206522763691	0.00570270525025921	0.0589122443208596	0.000282778772740126	0.0378923555471769	4.71297954566877e-05	0.00146102365915732	0.0388820812517674	0	0.0255914789329814	0	0.011923838250542	0.000235648977283439	0.0106984635686681	0.000659817136393628	0.000471297954566877	0.0122066170232821	0.00212084079555095	0.00150815345461401	0.000471297954566877	4.71297954566877e-05	0.000989725704590442	0.0269582430012254	0.00113111509096051	0.00183806202281082	0.0108869827504949	0.000141389386370063	0	0.0127250447733057	9.42595909133754e-05	0.0583466867753794	0.00127250447733057	0.0187576585917617	0.000989725704590442	0.000471297954566877	0.000141389386370063	0.0557074182298049	0.00626826279573947	0.00207371100009426	0.00127250447733057	0.0609859553209539	0.00476010934112546	0.00113111509096051	0.0113111509096051	0.00584409463662928	0	0.017060985955321	0	9.42595909133754e-05	0.0697992270713545	0.0215383165237063	0.000188519181826751	4.71297954566877e-05	0.000235648977283439	9.42595909133754e-05	9.42595909133754e-05	0	0.000141389386370063	0.00179093222735413	9.42595909133754e-05	0	0.00235648977283439	0	9.42595909133754e-05	4.71297954566877e-05	0.00061268734093694	0.0122537468187388	0.000188519181826751	0.0034404750683382	0	9.42595909133754e-05	0.0019323216137242	0.0019323216137242	0.000659817136393628	0.000895466113677067	0.00197945140918088
CS.037	0	0.0112310385064177	0	3.64644107351225e-05	0	0	0	0.00043757292882147	0.0131271878646441	0.0183780630105017	7.2928821470245e-05	0	0	0	0.00579784130688448	0	0.000109393232205368	0.37948512252042	0	0.00350058343057176	0	0.00116686114352392	0.00342765460910152	0	0	0	0.00014585764294049	0	0	0.00408401400233372	0	0.00280775962660443	0	0	0.000218786464410735	0	0.00441219369894983	0	0	3.64644107351225e-05	0	0	0.000838681446907818	0.0102829638273046	0	0	0.00204200700116686	0	7.2928821470245e-05	7.2928821470245e-05	0	0.00138564760793466	0.00897024504084014	0.00277129521586931	0.0243582263710618	0.000546966161026838	0.00014585764294049	0	0	0.00014585764294049	0.0204565344224037	0	0.0156067677946324	0.000218786464410735	0.012507292882147	0.0465650525087515	3.64644107351225e-05	0.0119603267211202	0.00240665110851809	0.0270565927654609	0	0.0137106184364061	0.000218786464410735	0	0.0218421820303384	0.00127625437572929	0.000802217036172695	0.00302654609101517	0.00058343057176196	0	0.0179404900816803	0.000838681446907818	0.000838681446907818	0.00072928821470245	7.2928821470245e-05	0	0.00138564760793466	0	7.2928821470245e-05	0.000255250875145858	0.0162631271878646	0.00029171528588098	0	0	0.0766481913652275	0.00649066511085181	0	3.64644107351225e-05	0.0210035005834306	0.000838681446907818	0.000255250875145858	0.0428092182030338	3.64644107351225e-05	7.2928821470245e-05	0.00689177362893816	3.64644107351225e-05	7.2928821470245e-05	0.00043757292882147	0.0389075262543757	0	0	0	0	0	0	3.64644107351225e-05	0	0	0	0	0	0	0	0.000109393232205368	0.0799299883313886	7.2928821470245e-05	0.000328179696616103	0	7.2928821470245e-05	0.00561551925320887	0.000218786464410735	0.000619894982497083	3.64644107351225e-05	3.64644107351225e-05
CS.357	0	0	0.000159300237502172	0.0131350286740428	5.7927359091699e-05	7.24091988646238e-05	0.000680646469327463	0.000144818397729248	0.0763482592828593	0.00402595145687308	0.000101372878410473	0	0.000637200950008689	0	0.00127440190001738	0.000448937032960667	0.00196953020911777	0.00143370213751955	1.44818397729248e-05	0.000144818397729248	0.0014047384579737	2.89636795458495e-05	0.000144818397729248	0.00645890053872444	0.00217227596593871	0	0.284597115217517	0.046776342466547	7.24091988646238e-05	0.000593755430689915	0.000868910386375485	4.34455193187743e-05	1.44818397729248e-05	1.44818397729248e-05	0	2.89636795458495e-05	0.000810983027283786	2.89636795458495e-05	0	0.00483693448415687	0.00057927359091699	0.00057927359091699	0.0155100503968024	0.00611133638417425	7.24091988646238e-05	4.34455193187743e-05	0.000868910386375485	0.000318600475004345	0.000868910386375485	0.000144818397729248	1.44818397729248e-05	0.000246191276139721	0.00501071656143196	0.00265017667844523	0.00228813068412211	0.000260673115912646	0.00137577477842785	1.44818397729248e-05	0.00114406534206106	0.000260673115912646	0.00955801425013034	2.89636795458495e-05	0.0658923709668076	2.89636795458495e-05	0.00144818397729248	0.0183774546718415	0	0.0141053119388287	0	0.016161733186584	0.000130336557956323	0.00278051323640155	0.000173782077275097	4.34455193187743e-05	0.00330185946822684	0.00212883044661994	0.000130336557956323	0	8.68910386375485e-05	5.7927359091699e-05	0.0174361350866014	0.000448937032960667	0.000550309911371141	0.00186815733070729	0.000115854718183398	0	0.0164368881422696	0	0.00441696113074205	4.34455193187743e-05	0.0109337890285582	8.68910386375485e-05	0	0	0.0720037073509819	0.00356253258413949	0.000144818397729248	8.68910386375485e-05	0.044270984185831	0.000767537507965012	0.000231709436366796	0.00632856398076812	0.0472107976597347	5.7927359091699e-05	0.0578549498928344	0	0	0.000347564154550194	0.00660371893645369	0	0.00260673115912646	0	0.000188263917048022	0.0178126629206974	0.00250535828071598	0.0108034524706019	8.68910386375485e-05	0	1.44818397729248e-05	0	0	0	0.00328737762845392	0	0.0030411863523142	0.000419973353414818	0.000405491513641893	0.000101372878410473	0.0346260788970631	0.00656027341713491	0.00172333893297805	0.000999246944331808	0	0
CS.281	0.00021386257191129	4.2772514382258e-05	0.000855450287645159	0.000278021343484677	0.000384952629440322	2.1386257191129e-05	0.00322932483586048	0.0059026069847516	0.0200816955024701	0.00404200260912338	0.000513270172587096	2.1386257191129e-05	0.00384952629440322	0	0.00158258303214354	6.41587715733869e-05	0.0031010072927137	0.00720716867341047	0	2.1386257191129e-05	0.0130242306293975	0.000235248829102419	0.000171090057529032	0.00423447892384354	0.00205308069034838	0	0.287687931735067	0.039457644517633	2.1386257191129e-05	0.000556042686969353	0	0.00275882717765564	0.0050899292114887	0.00149703800337903	6.41587715733869e-05	0	0.00177505934686371	4.2772514382258e-05	0.000748519001689514	0.000320793857866935	0	2.1386257191129e-05	0.00305823477833144	0.0133664107444556	0.000106931285955645	0.000406338886631451	0.000727132744498385	0	0.0014756517461879	0.000256635086293548	4.2772514382258e-05	0.00491883915395967	0.00675805727239676	0.00134733420304113	0.0044269552385637	0.000320793857866935	0.000470497658204838	0	0.000149703800337903	0.00476913535362176	0.0291922410658911	0.000727132744498385	0.0226266601082145	0	0.000449111401013709	0.060031223935499	0	0.0384524904296499	0	0.00716439615902821	2.1386257191129e-05	0.00062020145854274	0.00117624414551209	0	0.00874697919117175	0.000406338886631451	0.000192476314720161	0.000128317543146774	2.1386257191129e-05	0	0.00778459761757095	0.000384952629440322	0.00301546226394919	0.00789152890352659	0.000106931285955645	0	0.00168951431809919	0	0.00083406403045403	6.41587715733869e-05	0.00872559293398062	0.000363566372249193	0	0	0.152826193887808	0.00763489381723305	0.00799846018948224	0.00716439615902821	0.0214931884770846	0.00305823477833144	0.00124040291708548	0.00688637481554353	0.000662973972924998	0.000598815201351611	0.00113347163112984	2.1386257191129e-05	0	0	0.0170448469813298	0.000235248829102419	2.1386257191129e-05	0	0.000278021343484677	0.0205735794178661	0.000171090057529032	0.000470497658204838	2.1386257191129e-05	0.000149703800337903	0.00515408798306208	0.000363566372249193	0	0.000171090057529032	0.00344318740777177	2.1386257191129e-05	0.0170234607241387	0.00151842426057016	0.00254496460574435	2.1386257191129e-05	0.000235248829102419	0.0176008896682992	0.0430933082401249	0	0.000342180115058064	0.000171090057529032
CS.371.1	0	0	2.758316323716e-05	0.00353064489435648	0	2.758316323716e-05	2.758316323716e-05	0	0.0203287913057869	0.0104540188668837	8.27494897114801e-05	0.00121365918243504	0	0	0.00557179897390633	0	5.51663264743201e-05	0.0269211673194682	0	0	0	8.27494897114801e-05	0.00135157499862084	0.00030341479560876	0	0	0.293181442047774	0.0402714183262537	0	0.000579246427980361	0	0.00168257295746676	0	2.758316323716e-05	8.27494897114801e-05	0	0.00154465714128096	0	0	0.00468913775031721	0	2.758316323716e-05	0.00256523418105588	0.0100402714183263	0.00011033265294864	0.000606829591217521	0.00104816020301208	0	5.51663264743201e-05	0.00022066530589728	0	0	0.0149224913113036	0.00011033265294864	0.00639929387102113	2.758316323716e-05	5.51663264743201e-05	2.758316323716e-05	2.758316323716e-05	0.000386164285320241	0.0396094224085618	0	0.0289347382357809	2.758316323716e-05	0.0234732719148232	0.111491145804601	0	0.00490980305621449	0.000441330611794561	0.0130192530479395	2.758316323716e-05	0.00995752192861477	0.00035858112208308	5.51663264743201e-05	0.0178463066144425	5.51663264743201e-05	0	0	0	0	0.0175428918188338	0.001379158161858	0	0.000937827550063441	0	2.758316323716e-05	0.000524080101506041	0	0.00849561427704529	0	0.000799911733877641	0.0001379158161858	0.00019308214266012	2.758316323716e-05	0.139129475368235	0.0109229326419154	0	0.000551663264743201	0.0164671484525845	0.000386164285320241	0.00311689744579908	0.0144535775362719	2.758316323716e-05	0.000441330611794561	0.000468913775031721	0.00011033265294864	0.00016549897942296	0.000441330611794561	0.0594417167760799	2.758316323716e-05	0	2.758316323716e-05	0	0.00107574336624924	0	0.000468913775031721	0	0.0001379158161858	0	0.00011033265294864	0	0	2.758316323716e-05	0.000413747448557401	0.0198322943675181	2.758316323716e-05	0.000441330611794561	0	0.00011033265294864	0.00016549897942296	0.00019308214266012	0.000634412754454681	0	0.000441330611794561
CS.117	0	0	0.000416828766742622	0.0561051520035569	0	8.33657533485244e-05	0.00269549269160229	0.000277885844495081	0.0165064191630078	0.00247318401600622	0.000472405935641638	0.000111154337798033	0.00030567442894459	0	0.00133385205357639	0	0.00967042738842883	0.0221752903907075	0	2.77885844495081e-05	0.0047796365253154	0.000138942922247541	0.00105596620908131	0.000972600455732785	0.000166731506697049	5.55771688990163e-05	0.303117879175235	0.030567442894459	0	0.000694714611237704	0.000250097260045573	0.00266770410715278	0.00244539543155672	0	0	0	0.000694714611237704	0.00044461735119213	0.000166731506697049	0.0154504529539265	0.000722503195687212	0.000138942922247541	0.00930917579058523	0.0106152392597121	2.77885844495081e-05	0.000277885844495081	0.00230645250930918	0.000333463013394098	0.000778080364586228	8.33657533485244e-05	0	0.000389040182293114	0.00314011004279442	0.0317345634413383	0.00764186072361474	0.000389040182293114	0.00147279497582393	0.000194520091146557	8.33657533485244e-05	0.000222308675596065	0.0415717223364642	0	0.0704162729950536	0	0.00889234702384261	0.0379592063580281	0.00225087534041016	0.0106708164286111	0.000389040182293114	0.0132829433668649	5.55771688990163e-05	0.00900350136164064	0.00108375479353082	0	0.0102539876618685	0.000416828766742622	2.77885844495081e-05	2.77885844495081e-05	0	0.000277885844495081	0.0110598566109042	0.00161173789807147	0.00175068082031901	0.00450175068082032	0	0	8.33657533485244e-05	0	0.00200077808036459	0	0.00297337853609737	0.00100038904018229	0.000138942922247541	0	0.0844217195576057	0.0054743511365531	0.000166731506697049	0.00122269771577836	0.0414049908297671	0.000889234702384261	0.00222308675596065	0.000361251597843606	0.00161173789807147	0.000389040182293114	0.00747512921691769	2.77885844495081e-05	0	0	0.0457955871727894	0	0	0	0.000194520091146557	0.00158394931362196	5.55771688990163e-05	0.000500194520091147	0.00219529817151114	0	2.77885844495081e-05	8.33657533485244e-05	0	0	0.00147279497582393	2.77885844495081e-05	0.0147557383426888	0.000194520091146557	0.000555771688990163	0	0	0.00364030456288557	0.00294558995164786	0.000194520091146557	8.33657533485244e-05	0.000333463013394098
CS.373	0.00106635288926477	0.00308874629993933	0.00126859223033222	0.0208858083138755	0.00018385394642496	9.192697321248e-05	0.00145244617675718	0.000422864076777408	0.0378187567796143	0.00694967917486349	0.00132374841425971	0.00696806456950598	0.000349322498207424	0	0.00702322075343347	0	0.000790571969627328	0.27747237594455	0	0.000349322498207424	0	3.6770789284992e-05	0.00205916419995955	7.3541578569984e-05	0	0	0.000349322498207424	1.8385394642496e-05	0	0.0130168594068872	0	0.00731738706771341	0	0	0	1.8385394642496e-05	0.000349322498207424	0.000110312367854976	0.00125020683568973	0.0363846959974996	0.00018385394642496	0.00119505065176224	0.013862587560442	0.0073541578569984	0	0.000386093287492416	0.00290489235351437	3.6770789284992e-05	0.0036770789284992	0.000900884337482304	5.5156183927488e-05	0.000478020260704896	0.000717030391057344	0.000606718023202368	0.00654520049272858	0.0009192697321248	0.0009192697321248	5.5156183927488e-05	0	0.000165468551782464	0.00961556139802541	1.8385394642496e-05	0.00145244617675718	9.192697321248e-05	0.00159952933389715	0.0168777922818113	0	0.0116931109926275	0	0.00860436469268813	0.0004596348660624	0.0197091430567557	0.000202239341067456	1.8385394642496e-05	0.00424702616241658	3.6770789284992e-05	9.192697321248e-05	0.00018385394642496	0	0	0.00141567538747219	0.00511113971061389	0.0018569248588921	0.0383519332242467	5.5156183927488e-05	1.8385394642496e-05	0.00117666525711974	0	0.0153150337371992	3.6770789284992e-05	0.00810795903734074	5.5156183927488e-05	0.000698644996414848	0	0.158059237741538	0.0110312367854976	0	0.00154437314996966	0.0860436469268813	0.0293798606387086	0.00102958209997978	0.00130536301961722	1.8385394642496e-05	0.000956040521409792	0.0303175157654759	0.000165468551782464	1.8385394642496e-05	0	0.0102958209997978	0	0	0	0.000441249471419904	1.8385394642496e-05	0	0.00108473828390726	0.000698644996414848	0	0	1.8385394642496e-05	0	3.6770789284992e-05	1.8385394642496e-05	0.000165468551782464	0.00943170745160045	0.000974425916052288	0.00774025114449082	0	1.8385394642496e-05	0.0111783199426376	0.000606718023202368	0.00478020260704896	0	0.00018385394642496
CS.042	0	0.000110807416709758	0.000517101277978873	0.099098766344094	0	0	0	0.000369358055699195	0.062384575607594	3.69358055699195e-05	0	0.00221614833419517	0	0.000369358055699195	0.00801506980867253	0	0	0.0451724902120115	0	0	3.69358055699195e-05	0	3.69358055699195e-05	7.3871611139839e-05	0	0	0.216000590972889	0.000110807416709758	0	0.00650070178030583	0	0.00469084730737977	0	0	0	0	0.00280712122331388	0.000258550638989436	0.000110807416709758	0.0184309669793898	0	3.69358055699195e-05	0.000997266750387826	0.0139617345054296	0.000184679027849597	7.3871611139839e-05	0.00646376597473591	0.000812587722538229	0.00155130383393662	0.000664844500258551	3.69358055699195e-05	0.000147743222279678	0.00192066188963581	0.000295486444559356	0.00343502991800251	0.000369358055699195	0.00166211125064638	0	0	0.00177291866735614	0.0277757257885794	0	0.0175814434512817	0	0.0129275319494718	0.0303981679840437	0	0.00531875600206841	0	0.0120780084213637	0.000147743222279678	0.0177661224791313	0.000332422250129275	0	0.00904927236463027	0	0	0.000812587722538229	0	0	0.0332052892073576	0.00103420255595775	0.000406293861269114	0.0174706360345719	7.3871611139839e-05	0	0.00668538080815543	0	0.00073871611139839	0.000184679027849597	0.00432148925168058	0.00177291866735614	0	3.69358055699195e-05	0.0593189037452907	0.00243776316761469	0.000147743222279678	0.000554037083548792	0.095848415453941	0.00513407697421881	0.00472778311294969	0.0195021053409175	0.00675925241929526	0.000221614833419517	0.00927088719804979	0.000147743222279678	0.000443229666839034	0.000221614833419517	0.053667725493093	0	0	0	0	3.69358055699195e-05	0	0.000258550638989436	7.3871611139839e-05	0	0	0.000258550638989436	0	0	0	0	0.0103789613651474	0	0.000627908694688631	0	0	0.0260028071212233	0.000406293861269114	0.000775651916968309	0	0
CS.290	0	8.32616358136049e-05	0.00022203102883628	0.00195664844161972	0	0	0	0	0.0518997529904804	0	0.0023035719241764	0.00061058532929977	0	0.00016652327162721	0	0	0.000360800421858955	0.293275235214121	0	0.0034137270683578	0	0.00177624823069024	0.00259498764952402	0	0	0	9.71385751158724e-05	0	0	0.00875634869973079	0	0.0150287252643557	0	0	0	0	0	8.32616358136049e-05	0	0.0206905164996808	0	1.38769393022675e-05	0.00129055535511088	0.0144181399350559	0	0.000319169603952152	0.00066609308650884	0	0.000541200632788432	0.000999139629763259	2.7753878604535e-05	8.32616358136049e-05	0.00248397213510588	6.93846965113375e-05	0.00997751935833033	0.000124892453720407	0.000138769393022675	1.38769393022675e-05	0.00753517804113125	1.38769393022675e-05	0.0372457050872859	0	0.00888124115345119	0.00105464738697233	0.0489023341011906	0.055924065388138	0	0.0016652327162721	0.00016652327162721	0.0254364297410563	4.16308179068025e-05	0.0196219921734062	0.00104077044767006	0	0.0271294163359329	0.000152646332324942	0	2.7753878604535e-05	0	0	0.103091782076545	0.00611973023229996	0.000624462268602037	0.00335821931114873	2.7753878604535e-05	0	0.000152646332324942	0	0.0103660736587938	0	0.00377452749021676	0.000138769393022675	0.00044406205767256	0	0.0660819849573978	0.00237295662068774	0.00167910965557437	0.00158197108045849	0.0276428630901168	0.000152646332324942	0.00022203102883628	0.00367738891510089	1.38769393022675e-05	0.00571729899253421	0	0.000652216147206572	0.020648885681774	1.38769393022675e-05	0.0297521578640615	0	0	0	0	2.7753878604535e-05	0	8.32616358136049e-05	2.7753878604535e-05	0	0	0	0	0	0	0.00763231661624712	0.0304737587077794	6.93846965113375e-05	0.00185950986650384	0	5.550775720907e-05	2.7753878604535e-05	0.000457938996974827	0.000180400210929477	0	1.38769393022675e-05
CS.171	0	0.000290877358833582	0.000181798349270989	0.00556302948769225	0.000727193397083954	0.000290877358833582	7.27193397083955e-05	3.63596698541977e-05	0.054794022470276	0.000618114387521361	0.0032360106170236	0.00109079009562593	0.000836272406646548	0	0.00047267570810457	0	0	0.047631167508999	7.27193397083955e-05	0.000872632076500745	0.00658110024360979	0.000399956368396175	0.000654474057375559	0.00079991273679235	0.000254517688979384	0	0.328545976802531	0.00254517688979384	0	0.00269061556921063	0	0.00429044104279533	7.27193397083955e-05	0	7.27193397083955e-05	7.27193397083955e-05	0.00614478420535942	0.000509035377958768	0.00298149292804421	0.0015271061338763	0.000181798349270989	0.000727193397083954	0.0113805766643639	0.0227611533287278	0	0.000109079009562593	0.0031632912773152	0	0.000254517688979384	0.000399956368396175	0	0.000218158019125186	0.0015998254735847	0.000290877358833582	0.00494491510017089	0.000690833727229757	0.00149074646402211	0.00498127477002509	3.63596698541977e-05	0.00141802712431371	0.0451587099589136	3.63596698541977e-05	0.0429044104279533	0	0.00294513325819002	0.050576300767189	0	0.0225066356397484	0.000145438679416791	0.00912627713340363	7.27193397083955e-05	0.018397992946224	3.63596698541977e-05	0	0.0063265825546304	0	7.27193397083955e-05	0.000945351416209141	0.000363596698541977	0.00047267570810457	0.00734465331054794	0.00254517688979384	0.00203614151183507	0.00988983020034178	0	0	0.000327237028687779	0.000218158019125186	0.000581754717667164	3.63596698541977e-05	0.0124713667599898	0.000327237028687779	0.00079991273679235	0	0.06141148238374	0.0122895684107188	0.000618114387521361	0.00265425589935643	0.0369777842417191	0.00447223939206632	0.00138166745445951	0.00698105661200596	0.00447223939206632	0.000145438679416791	0.0236337854052285	0.000145438679416791	7.27193397083955e-05	0	0.00199978184198087	0	0.000618114387521361	0	0.000727193397083954	0.0357415554666764	0	0.000290877358833582	0.000109079009562593	0	0.000290877358833582	0.00047267570810457	0	7.27193397083955e-05	0.000654474057375559	0.000181798349270989	0.0218521615823728	0.00127258844489692	0	0	0	0.00301785259789841	0.00330872995673199	0.000254517688979384	0.000181798349270989	0
