g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerobium	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.265	0.0474025079233843	0.0106498159412587	0.000236225122541782	0.00281501604362291	1.96854268784819e-05	0.00505915470776984	0.000472450245083565	0.0112403787476131	0.0025000492135672	0.000984271343924093	0	0.000944900490167129	0	0.00112206933207347	0.00385834366818244	0	0.0187995826689502	3.93708537569637e-05	3.93708537569637e-05	0.00171263213842792	0.000295281403177228	0.00118112561270891	0.00279533061674442	1.96854268784819e-05	0	0.024390243902439	0.00421268135199512	0.0106104450875017	0.00622059489360027	0	0.00381897281442548	0.000196854268784819	0	0.00277564518986594	0.000137797988149373	0.00242130750605327	0	1.96854268784819e-05	0.00248036378668871	0	0	0.000787417075139274	0.0522254375086124	0.00159451957715703	0	0.00586625720978759	0.000570877379475974	0.000629933660111419	0.000295281403177228	0.00169294671154944	0.00370086025315459	0.0080316541664206	0.0419496446780448	0.00527569440343314	0.00277564518986594	0.00454733360892931	9.84271343924093e-05	0.000669304513868383	0.0332486859977559	0.017401917360578	0.000255910549420264	0.0235043996929073	0.000177168841906337	0.00084647335577472	0.00324809543494951	0.0143703616212918	0.0134451465580031	0.0112403787476131	3.93708537569637e-05	0.0133270339967322	3.93708537569637e-05	0.0061812240398433	0.000629933660111419	1.96854268784819e-05	0.0189767515108565	0.000866158782653202	0.000236225122541782	0.00053150652571901	0.000275595976298746	0.00171263213842792	0.00253942006732416	0.00116144018583043	0.00720486623752436	0.0319297623968976	0.00110238390519498	0	0.00251973464044568	0	0.00507884013464832	0.00179137384594185	0.0358865331994724	0.00053150652571901	0.000118112561270891	0	0.0700801196873954	0.00578751550227367	0.000511821098840528	0.0143309907675348	0.0566940294100278	0.0136616862536664	0.00179137384594185	0.017323175653064	0.0104923325262308	0.000885844209531684	0.0190751786452489	1.96854268784819e-05	1.96854268784819e-05	3.93708537569637e-05	0.00281501604362291	1.96854268784819e-05	0.000255910549420264	0	0.0298234217209	5.90562806354456e-05	7.87417075139274e-05	0.00053150652571901	0.00234256579853934	0.00149609244276462	0.00533475068406858	0.00118112561270891	0.00858284611901809	1.96854268784819e-05	0.000236225122541782	0.00244099293293175	0.00354337683812673	0.000275595976298746	0.156026693438847	0.00106301305143802	0.000925215063288647	0.0002165396956633	0.00419299592511664	0.00263784720171657
CS.295	0	4.15305387895232e-05	5.53740517193643e-05	0.0125699097402957	1.38435129298411e-05	0.00383465308156598	0.000429148900825073	0.0457804972589844	0	0.00321169499972313	0.000276870258596822	0.000207652693947616	0	0	0.00240877124979235	2.76870258596822e-05	0.0764023478597929	0	0.00220111855584473	0.000484522952544438	0.00181350019380918	0.000802923749930782	0.000276870258596822	1.38435129298411e-05	0	0.260839470624066	2.76870258596822e-05	0	0.00224264909463425	0	0.0064372335123761	0	0	0.000332244310316186	0	0.00089982834043967	0	0.000193809181017775	0.00600808461155103	0.000747549698211418	0	0.000982889418018716	0.0151448031452461	0.000595271055983166	4.15305387895232e-05	0.000830610775790465	0	0.000844454288720306	0.000429148900825073	1.38435129298411e-05	0.00102441995680824	0.000650645107702531	0.0025610498920206	0.00598039758569135	0.000304557284456504	0.000373774849105709	0	0.000166122155158093	0.00326706905144249	0.0505288221939199	0.000207652693947616	0.0023257101722133	0	0.000193809181017775	0.00790464588293925	0.0535882385514148	0	0.00503903870646215	0	0.0186610554294258	6.92175646492054e-05	0.00466526385735644	0.000235339719807298	2.76870258596822e-05	0.00974583310260812	0	1.38435129298411e-05	0.000622958081842848	0.00110748103438729	0	0.0210698266792181	0.000567584030123484	0.000941358879229193	0.00429148900825073	0.000442992413754914	2.76870258596822e-05	0.00528822193919929	0	0.0193809181017775	9.69045905088875e-05	0.003571626335899	0.000802923749930782	0.000207652693947616	0.00181350019380918	0.101735976521402	0.00805692452516751	0.00281023312475774	0.000885984827509829	0.0533805858574672	0.00051220997840412	0.000581427543053325	0.000318400797386345	0.0480646768924082	0.000415305387895232	0.0269533196744006	0.000179965668087934	0	0.00012459161636857	0.000166122155158093	0.0170552079295642	0	0.000567584030123484	0.0355639847167617	0.000526053491333961	0	0	0	0	0.00012459161636857	0	0	0.00152278642228252	0.0186195248906362	0.000595271055983166	0.000152278642228252	0	5.53740517193643e-05	0.00143972534470347	0.00224264909463425	9.69045905088875e-05	4.15305387895232e-05	1.38435129298411e-05
CS.086	0	0.0149892933618844	0.00042263045193283	0.0636481460610842	0	0.00760734813479094	2.81753634621887e-05	0.0609714865321763	0.00698749013862279	0.00264848416544573	0	0.00910064239828694	0	0.0012397159923363	0.000394455088470641	0.00231037980389947	0.020314437056238	0	0	0.00512791615011834	0.000140876817310943	0.000281753634621887	0.00718471768285811	0	0.000169052180773132	0.260593936661783	0.0240617603967091	0	0.000450805815395019	0.000873436267327849	0.00115518990194974	0	0	0.000901611630790037	0.000253578271159698	0.00183139862504226	0.000197227544235321	0.000478981178857207	0.00346556970584921	0.000169052180773132	5.63507269243773e-05	0.00388820015778204	0.0240054096697847	0.00177504789811789	8.4526090386566e-05	0.00140876817310943	0.000225402907697509	0.00115518990194974	8.4526090386566e-05	0.00104248844810098	0.000366279725008453	0.0102276569367745	0.00205680153273977	0.00267665952890792	0.000704384086554717	0.00163417108080694	0.00211315225966415	0.00115518990194974	0.000394455088470641	0.048095345429956	0.000169052180773132	0.0154400991772794	0.00256395807505917	0.000169052180773132	0.0176941282542545	0.0403752958413164	0.000760734813479094	0.0390510537585935	0	0.0163698861715316	2.81753634621887e-05	0.00264848416544573	8.4526090386566e-05	5.63507269243773e-05	0.00673391186746309	0.00343739434238702	0.000281753634621887	0.000253578271159698	0.000394455088470641	0.000281753634621887	0.0200608587850783	0.000873436267327849	0.001493294263496	0.00439535670010143	5.63507269243773e-05	0	0.000563507269243773	5.63507269243773e-05	0.0114110222021864	0.000169052180773132	0.00493068860588302	0.000338104361546264	8.4526090386566e-05	2.81753634621887e-05	0.0542939253916376	0.00712836695593373	0.000197227544235321	0.00262030880198355	0.0498422179646117	0.00183139862504226	0.00169052180773132	0.00205680153273977	0.0121717570156655	2.81753634621887e-05	0.00848078440211879	0	0	5.63507269243773e-05	0.002986588526992	0.000788910176941283	0	0.000197227544235321	0.0244562154851798	0	0.00135241744618506	5.63507269243773e-05	0	0.004479882790488	0.000676208723092528	0	0.0133832976445396	0.000366279725008453	0.000901611630790037	0.000169052180773132	0.000619857996168151	0	0.000563507269243773	0.0022258537135129	0.000732559450016905	0.0022258537135129	0.00619857996168151	0.000338104361546264
CS.143	0	0.000239678830367308	0.000958715321469231	0.00164779195877524	8.98795613877404e-05	0.000838875906285577	0.00500329558391755	0.0527593025346036	0.00802924081730481	0.00122835400563245	0	0.00161783210497933	0	0.00218706932710168	0.000209718976571394	5.99197075918269e-05	0.0577026784109294	0	0.000359518245550962	0.0128827371322428	0.0022170291808976	0	0.0100665108754269	0	2.99598537959135e-05	0.0473365689975433	0	0.00137815327461202	0.00194739049673438	2.99598537959135e-05	0.00320570435616274	0	0	2.99598537959135e-05	0	0.00320570435616274	0.000239678830367308	0.000329558391755048	0.00611181017436635	2.99598537959135e-05	0.00308586494097909	0.00341542333273414	0.030109653064893	0.000179759122775481	0.000359518245550962	0.00302594523338726	0	0.0022170291808976	0.000119839415183654	5.99197075918269e-05	0.00539277368326443	0.00257654742644856	0.0154592845586914	0.00497333573012164	0.000389478099346875	0.00362514230930553	0.00590209119779495	5.99197075918269e-05	0.00257654742644856	0.030828689555995	0.000119839415183654	0.009347474384325	0.000539277368326443	0.000179759122775481	0.000389478099346875	0.0415842770687279	0.0129726166936305	0.0119539816645695	5.99197075918269e-05	0.0164479597339565	0	0.00506321529150938	0.000209718976571394	0.000209718976571394	0.00548265324465217	0.0015579123973875	0.000119839415183654	8.98795613877404e-05	5.99197075918269e-05	0	0.0116543831266103	0.00347534304032596	0.00209718976571394	0.0233087662532207	0.000119839415183654	0	0.00515309485289712	0.000808916052489664	0.0866139373239859	0.000329558391755048	0.0156989633890587	0.000299598537959135	0	0	0.0611780214512553	0.00817904008628438	0.00275630654922404	0.000479357660734616	0.0628857331176224	0.00707052549583558	0.00275630654922404	0.00164779195877524	0.00374498172448918	0	0.0207022589729762	2.99598537959135e-05	2.99598537959135e-05	2.99598537959135e-05	0.0166576787105279	0	0	0	0.0205824195577926	0	0.000419437953142789	0	0	0	0	0	0.0146204086524058	0	0	0.000239678830367308	0.00341542333273414	0	0.00473365689975433	0.0630954520941938	0.104679729162922	0.000119839415183654	0.000419437953142789	0
CS.098	0.00562883306729396	0.00190428183371139	0.000168024867680417	2.80041446134028e-05	0	0.00123218236298972	0.0029964434736341	0.0167464784788149	0.00666498641798986	0.000868128483015486	0	0.00257638130443306	0	0.000980145061469097	0	0.0215911954969335	0.0103335293623456	0.00968943403623736	0	0.00243636058136604	0.000784116049175278	0.000728107759948472	0.0165784536111344	0.00190428183371139	0	0.122994203142065	0.0735108796101823	0.0143101178974488	2.80041446134028e-05	0.0218152286538408	0.00218432327984542	0.0030524517628609	0	0	0.000196029012293819	0.00372455123358257	0	0	0.00243636058136604	5.60082892268056e-05	0	0.000168024867680417	0.0343610854406452	0.000196029012293819	5.60082892268056e-05	0.00686101543028368	0	0.00193228597832479	0.000196029012293819	0	0.00120417821837632	0.00529278333193313	0.0030524517628609	0.0138620515836344	0.0030244476182475	0.00193228597832479	0.000672099470721667	0.000112016578453611	0.0106975832423199	0.0473830126858775	0.000336049735360833	0.0138620515836344	0	0.000252037301520625	0.000560082892268056	0.0256798006104904	0.0323167828838668	0.0127418857990983	0	0.0106695790977065	0	0.0121537987622168	0.000420062169201042	0.000168024867680417	0.0108936122546137	0	0.000140020723067014	0.000672099470721667	2.80041446134028e-05	0	0.00576885379036097	0.00397658853510319	0.00243636058136604	0.0233554566075779	0.000812120193788681	0	2.80041446134028e-05	0	0.00786916463636618	0	0.0217032120753872	0.000420062169201042	8.40124338402084e-05	0	0.088157047242992	0.0114816992914951	0.00257638130443306	0.0171105323587891	0.0714665770534039	0.00663698227337646	0.00182026939987118	0.0148982049343303	0.002016298412165	0.000140020723067014	0.0150942339466241	0	0.000112016578453611	2.80041446134028e-05	0.0495673359657229	0	0	0.000112016578453611	0	0	0	0.000140020723067014	0.000112016578453611	0	2.80041446134028e-05	0	0.00854126410708785	0	0.00190428183371139	0.000924136772242292	0.00915735528858271	0	2.80041446134028e-05	5.60082892268056e-05	0.000924136772242292	0.000224033156907222	0.00252037301520625	0
CS.076	6.50152785904688e-05	0.000260061114361875	0.000455106950133281	0.105259736037969	6.50152785904688e-05	3.25076392952344e-05	6.50152785904688e-05	0.0483713672713088	0.000292568753657109	0.000422599310838047	0.000845198621676094	9.75229178857031e-05	0.000130030557180938	3.25076392952344e-05	0.000422599310838047	3.25076392952344e-05	0.237890904362525	0	0.00123529029321891	0	6.50152785904688e-05	9.75229178857031e-05	0.000357584032247578	3.25076392952344e-05	0.000325076392952344	0.0148234835186269	0.00230804238996164	0	0.00341330212599961	3.25076392952344e-05	0.00679409661270399	0	0	0	3.25076392952344e-05	0.000487614589428516	0.000325076392952344	3.25076392952344e-05	0.0128405175216176	9.75229178857031e-05	0.000130030557180938	0.00461608477992328	0.0232754697353878	3.25076392952344e-05	0.00117027501462844	0.000455106950133281	0	0.000195045835771406	0.000227553475066641	0	0.000195045835771406	0.00120278265392367	0.00965476887068461	0.0092646771991418	0.000130030557180938	0.000325076392952344	3.25076392952344e-05	3.25076392952344e-05	6.50152785904688e-05	0.00659905077693258	0	0.0105649827709512	3.25076392952344e-05	0	0.0019829659970093	0.111566218061244	0	0.00182042780053313	0	0.00117027501462844	0.000130030557180938	0.00429100838697094	0	9.75229178857031e-05	0.0101098758208179	0.0195370912164359	0.00152785904687602	0.000422599310838047	0	0	0.102886678369417	0.00386840907613289	0	0.0021780118327807	0	0	0.00721669592354203	0	0.00393342435472336	0.000130030557180938	0.00315324101163773	0.000260061114361875	0.000650152785904688	0.00052012222872375	0.0407970873155191	0.002080488914895	0.000455106950133281	0.000682660425199922	0.0843898316104285	0.000227553475066641	0.000942721539561797	0.000617645146609453	0.000682660425199922	0.00230804238996164	0.000747675703790391	0	0	9.75229178857031e-05	0.0152460828294649	0.000487614589428516	3.25076392952344e-05	0	0.000650152785904688	0	0.0145959300435602	0.0212925037383785	0	0	0	0	3.25076392952344e-05	6.50152785904688e-05	0.0152785904687602	0.000487614589428516	0.000390091671542813	0	0	6.50152785904688e-05	0.000357584032247578	0.00143033612899031	0.000195045835771406	0.00308822573304727
CS.161	0	0	0.000567063611194503	0.129423930084392	6.67133660228827e-05	0	0	0.0588078321491711	0	0	0.00803896060575736	0	0.00103405717335468	0	0	0.000100070049034324	0.171353280629774	0	0.000466993562160179	0	0.00103405717335468	0.000266853464091531	3.33566830114413e-05	0	0	0.000433636879148737	6.67133660228827e-05	0	0.00283531805597251	0	0.00677140665132259	0	0	0	0	3.33566830114413e-05	0.000166783415057207	0.000200140098068648	0.00567063611194503	0	3.33566830114413e-05	0.00757196704359718	0.00426965542546449	0	0.000366923513125855	0.00133426732045765	0.000533706928183061	0.00160112078454918	0.000333566830114413	0	3.33566830114413e-05	0.00300210147102972	0.0937989926281731	0.00293538810500684	0.000300210147102972	0.00160112078454918	0	0	0.000700490343240268	0.0332899696454185	0	0.00303545815404116	0	6.67133660228827e-05	0.0123419727142333	0.10137095967177	0	0.00450315220654458	0.00073384702625171	0.00507021581773908	0.000100070049034324	0.0194469461956703	0.000400280196137296	0	0.00883952099803196	0.0325561226191668	0	0	0	0	0.0300877280763201	0.000466993562160179	0.000233496781080089	0.00330231161813269	0	0	0.000100070049034324	0	0.016778411554755	0	0.00543713933086494	0.00173454751659495	0	0	0.0802561793255279	0.00183461756562927	0.00050035024517162	0.00186797424864072	0.011641482370993	0.000833917075286034	0.00310217152006404	0.0119750492011074	0	0.00283531805597251	0.0351913005770706	0.000366923513125855	6.67133660228827e-05	0.000133426732045765	0.00260182127489242	0	0	0	0.0286533907068281	6.67133660228827e-05	0.00520364254978485	0.00073384702625171	0	0	0	0	0.00316888488608693	0.000466993562160179	0.000266853464091531	3.33566830114413e-05	0.000100070049034324	0	0.000166783415057207	0.000100070049034324	0.000233496781080089	0.00430301210847593	0	0.00517028586677341
CS.127	0.000153932000538762	0	0.00188566700659983	0.0372900271305151	0.00119297300417541	3.84830001346905e-05	0	0.0591483712070193	1.92415000673453e-05	9.62075003367263e-05	0.00827384502895846	7.6966000269381e-05	0.000654211002289739	1.92415000673453e-05	1.92415000673453e-05	0.000288622501010179	0.146081468511285	5.77245002020357e-05	1.92415000673453e-05	0	0.00359816051259356	0.0224548305785919	0.000288622501010179	1.92415000673453e-05	0	0.0726366627542283	0.000153932000538762	0	0.0330376556156318	1.92415000673453e-05	0.00848550152969926	3.84830001346905e-05	0	0	0.000384830001346905	0.00327105501144869	0.000134690500471417	0	7.6966000269381e-05	0	0.000192415000673453	0.00554155201939543	0.023070558580747	5.77245002020357e-05	0.000846626002963191	0.00113524850397337	0	0.00157780300552231	0.000327105501144869	1.92415000673453e-05	0.00109676550383868	0.0020395990071386	0.00117373150410806	0.00413692251447923	0.000827384502895846	0.00230898000808143	9.62075003367263e-05	5.77245002020357e-05	0.0228011775798041	0.0769275172692463	0.000538762001885667	0.00808143002828501	0	0.000288622501010179	0.0104288930365011	0.0500856246752997	0	0.00875488253064209	0	0.0136422235477478	3.84830001346905e-05	0.00361740201266091	0.000250139500875488	1.92415000673453e-05	0.00561851801966481	0	0	0	0	0.000192415000673453	0.021511997075292	0.00384830001346905	0.00342498701198745	0.0314021281099074	0.000346347001212215	0	0	0	0.000423313001481596	0	0.00825460352889111	0.00100055800350195	0.000538762001885667	0	0.0932827923264898	0.0613996267148987	0.000481037501683631	0.00107752400377133	0.0427546131496411	0.0060803140212811	0.0014046295049162	0.0252256065882896	7.6966000269381e-05	0.00230898000808143	0.000153932000538762	0.000250139500875488	0.00036558850127956	0	0.0240518750841816	0	0	0	9.62075003367263e-05	0	3.84830001346905e-05	0.000269381000942833	0	0	1.92415000673453e-05	9.62075003367263e-05	0.00584941602047296	0	0.00540686151892402	0.000115449000404071	0.0100633045352216	0	0	9.62075003367263e-05	0.000192415000673453	1.92415000673453e-05	0	0.000442554501548941
CS.377	0.000192323543149161	0.000329697502541418	0.000247273126906064	0.0211281149545292	0	0	0.00140121438580103	0.0473115916146935	2.74747918784515e-05	0.00469818941121521	0.000686869796961288	0	0.0009066681319889	0	0	0.000164848751270709	0.182075445778498	0	0.0098634502843641	2.74747918784515e-05	0.00494546253812127	0.00739071901530346	0	0.000192323543149161	0	0.000329697502541418	2.74747918784515e-05	0.000329697502541418	0.0609665631782839	0	0.0247822622743633	0.00151111355331483	0	0.00167596230458554	0	2.74747918784515e-05	0	0	0.00925900486303816	0	2.74747918784515e-05	0.0017583866802209	0.0053850592081765	0	0.000796768964475094	0.00211555897464077	0	0.00101656729950271	0.000219798335027612	0.000329697502541418	0.0017583866802209	0.000467071461933676	0.000164848751270709	0.00587960546198863	0.000879193340110449	0.00384647086298321	2.74747918784515e-05	0.000302222710662967	0.000604445421325933	0.0537406929142512	0	0.00373657169546941	2.74747918784515e-05	0.00054949583756903	0.00642910129955766	0.0773690139297195	0	8.24243756353546e-05	0.000164848751270709	0.0127208286397231	0.000467071461933676	0.0438772426298871	0.000247273126906064	0.000439596670055224	0.00689617276149133	0.00162101272082864	0	0.000329697502541418	0	0	0.00557738275132566	0.000412121878176773	0.00230788251778993	0.0149462867818776	0	0	0.00425859274115999	0	0.00153858834519329	2.74747918784515e-05	0.0346182377668489	0.00818748797977855	0.00101656729950271	0.000247273126906064	0.0814627579196088	0.00936890403055197	0.000879193340110449	0.00145616396955793	0.0988543011786686	0.0121438580102756	0.000934142923867352	0.0251394345687831	0	0.0018133362639778	0	0.000302222710662967	5.4949583756903e-05	5.4949583756903e-05	0.018435585350441	0.00505536170563508	0	0	0.00035717229441987	0	2.74747918784515e-05	0.00343434898480644	0	0	0.000384647086298321	0.000164848751270709	0	8.24243756353546e-05	0.0218149847514905	0.000192323543149161	0.00225293293403302	0	5.4949583756903e-05	2.74747918784515e-05	0.000137373959392258	0	2.74747918784515e-05	0.0202214468225403
CS.269	0	1.3362017130106e-05	0.000280602359732225	0.0200964737636794	0	1.3362017130106e-05	0	0.0917703336495677	0	0	0.000788359010676252	0	0	0	0	9.35341199107417e-05	0.464396905356833	0	0	0.0085249669290076	0	1.3362017130106e-05	0	0	0	0.00116249549031922	0	0	0.00721548925025722	0	0.0141904621921725	0	0	0	0	0	0.000187068239821483	0	0.00172370020978367	1.3362017130106e-05	1.3362017130106e-05	0.00213792274081695	0.000173706222691377	0	0.00328705621400607	0.00640040620532076	0	0	0.000440946565293497	0	0	0.000748272959285934	0	0.00681462873635404	4.00860513903179e-05	0.00491722230387899	0	0	0.0101016849503601	0.0231697377036037	0	0.00184395836395462	0	2.67240342602119e-05	0.00285947166584268	0.0496398936383436	0	1.3362017130106e-05	0	0.0310132417589759	1.3362017130106e-05	0.000253878325472013	0.00152326995283208	1.3362017130106e-05	0.00897927551143121	0	0	0	0	0	0.0126671922393405	0.00606635577706811	0	0.00120258154170954	0	0	0.000307326393992437	0	0.0124133139138684	0	0.000213792274081695	0	0.00013362017130106	0.000908617164847205	0.00176378626117399	0.00220473282646748	0	0	0.0210852630313072	0	0.00498403238952952	0	0	0.00634695813680033	0	0	0	9.35341199107417e-05	0.0744130733975601	0	0	0	1.3362017130106e-05	0	2.67240342602119e-05	0.0754285866994481	0	0	0	0	0.0098611686420182	0	0	0	1.3362017130106e-05	0	1.3362017130106e-05	0.00173706222691377	0.00184395836395462	0	0	1.3362017130106e-05
CS.368	0.00226556692272293	0.000884987079188644	0.000778788629686007	0.0527275301780594	3.53994831675458e-05	0.0108499415908528	0.00288505787815498	0.0838613756239159	0.00543382066621827	0.00182307338312861	0.000690289921767142	0.00240716485539311	0	0.00107968423661015	0	0.000141597932670183	0.0586569436086233	0	0.00159297674253956	0.000141597932670183	0.000424793798010549	0.00214166873163652	0.00442493539594322	0	0	0.156394916634217	1.76997415837729e-05	1.76997415837729e-05	0.0043718361711919	0	0.00246026408014443	0.0133987043789161	0	0.00304435555240893	0.000477893022761868	0.0047612304860349	0.000460193281178095	0.00012389819108641	0.00384084392367871	7.07989663350915e-05	0.00012389819108641	0.0112393359056958	0.0415766929802825	0.000318595348507912	0.000283195865340366	0.00382314418209494	0	0.00116818294452901	0.000442493539594322	0.00012389819108641	0.00284965839498743	0.000938086303939962	0.000212396899005275	0.00391164289001381	0.00118588268611278	0.00118588268611278	3.53994831675458e-05	0.0083542780275408	0.00690289921767142	0.0438599596445892	0.00012389819108641	0.0358419767071401	0	8.84987079188644e-05	0.00474353074445113	0.0414527947891961	0	0.0119473255690467	0.000141597932670183	0.00980565683741017	0	0.00575241601472619	0.00024779638217282	0.0020885695068852	0.00290275761973875	0.00192927183263124	0.000530992247513186	0.000672590180183369	3.53994831675458e-05	0.000159297674253956	0.0152394775036284	0.000761088888102234	0.00230096640589047	0.0226379694856455	0.000336295090091685	1.76997415837729e-05	0.0075046904315197	0	0.00950476123048604	1.76997415837729e-05	0.0102658501185883	0.00442493539594322	0.000194697157421502	0	0.0837374774328295	0.0122482211759708	0.000672590180183369	0.00644270593649333	0.0206378986866792	0.0093985627809834	0.0014336790682856	0.00159297674253956	0.0314524407943644	0.000230096640589047	0.0119296258274629	7.07989663350915e-05	0	0.00161067648412333	0.00122128216928033	3.53994831675458e-05	1.76997415837729e-05	5.30992247513186e-05	0.0401607136535807	0	0.00024779638217282	5.30992247513186e-05	0	0	0	0	0.00653120464441219	0.000283195865340366	0.00343374986725194	0.000283195865340366	0.00221246769797161	0	0.000141597932670183	0.00876137208396757	0.000761088888102234	0.00107968423661015	0.00382314418209494	0.000212396899005275
