g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
T.CS.025	2.17504785105272e-05	0.0113102488254742	0.000217504785105272	0.0789759874717244	4.35009570210545e-05	2.17504785105272e-05	4.35009570210545e-05	0.0581825300156603	0.00639464068209501	0.000282756220636854	0.000195754306594745	0	0	0	4.35009570210545e-05	0.0140943100748216	0	0.00326257177657908	0.00561162345571603	0.00265355837828432	0.000804767704889508	0.0145075691665217	0	2.17504785105272e-05	0.139768574908648	0.0574430137463024	0.000435009570210545	0.0067861492952845	0	0.00482860622933705	0.0297111536453802	0	0.000108752392552636	0	0.000282756220636854	0.000282756220636854	4.35009570210545e-05	0.0132895423699321	0.000696015312336871	0.000304506699147381	0.0193796763528798	0.0148773273012006	0	0	0.00128327823212111	0.000152253349573691	0.000935270575952671	8.70019140421089e-05	0.000217504785105272	0.00476335479380546	0.000217504785105272	0.0034365756046633	0.000609013398294762	0.00219679832956325	0	0.000456760048721072	0.000870019140421089	0.0452627457804072	2.17504785105272e-05	0.0333434835566382	0	0.00174003828084218	0.0221202366452062	2.17504785105272e-05	0.00904819906037933	0	0.0180311466852271	2.17504785105272e-05	0	0.00458935096572125	0.000565512441273708	4.35009570210545e-05	0.00772141987123717	0.000478510527231599	2.17504785105272e-05	0	0.000108752392552636	2.17504785105272e-05	0.0165086131894902	0.00243605359317905	0.00230555072211589	0.00959196102314251	0	0	6.52514355315817e-05	0	0.000152253349573691	0	0.00508961197146337	0.000195754306594745	0	2.17504785105272e-05	0	0.0866974073429615	0.00789542369932139	6.52514355315817e-05	0.000108752392552636	0.0176831390290586	0.00156603445275796	0.00147903253871585	0.00480685575082652	0.0401731338089438	0.000261005742126327	0.0420219244823386	2.17504785105272e-05	0	0.000108752392552636	0.000891769618931617	0.00865669044718984	0	0	0.000565512441273708	0.0310161823560118	2.17504785105272e-05	0.0100704715503741	0	2.17504785105272e-05	4.35009570210545e-05	0.000108752392552636	0	4.35009570210545e-05	8.70019140421089e-05	6.52514355315817e-05	0.0224899947798852	6.52514355315817e-05	0.00180528971637376	0	0	0.00870019140421089	0.00732991125804768	0.0218374804245693	0.000870019140421089	0.000174003828084218
T.CS.050	9.75847767748231e-05	0.0632349353500854	0	0.0231275920956331	9.75847767748231e-05	0	0.00063430104903635	0.050744083922908	0.00248841180775799	0	0.000683093437423762	0	0	0	0.000243961941937058	0.0192729934130276	0	0.000487923883874116	0.000390339107099293	0.000146377165162235	0.00112222493291047	0.000731885825811174	0	0	0.219126616247865	0.000683093437423762	0	0.00292754330324469	0	0.00112222493291047	0	4.87923883874116e-05	0	0	0.00297633569163211	0	0	0.000780678214198585	0.000292754330324469	0	0.000390339107099293	0.0205415955111003	0	9.75847767748231e-05	4.87923883874116e-05	4.87923883874116e-05	0.000829470602585997	0.000195169553549646	0.00204928031227129	0.0054647474993901	9.75847767748231e-05	0.00483044645035375	0.000975847767748231	0.000780678214198585	4.87923883874116e-05	0	0.00063430104903635	0.0346913881434496	0	0.0612832398145889	0.000195169553549646	0.00448889973164186	0.063430104903635	0	0.0354232739692608	0.00165894120517199	0.0120029275433032	0.000146377165162235	0.000146377165162235	0.00439131495486704	0.00224444986582093	0	0.0106367406684557	0.00907538424005855	0.000146377165162235	0.000341546718711881	0	4.87923883874116e-05	0.0088802146865089	0.00117101732129788	0.00102464015613564	0.00473286167357892	0	9.75847767748231e-05	0.000292754330324469	0	0.0121493047084655	0	0.0119053427665284	0.000390339107099293	4.87923883874116e-05	0.000487923883874116	0.000195169553549646	0.108465479385216	0.00741644303488656	0	0.00156135642839717	0.0522566479629178	0.00195169553549646	0.00561112466455233	0.0102464015613564	0.00526957794584045	0.00146377165162235	0.000731885825811174	0	4.87923883874116e-05	0.000146377165162235	0.0276652842156624	0.032251768724079	0	4.87923883874116e-05	0	9.75847767748231e-05	0	0	4.87923883874116e-05	0.00112222493291047	0	0	0	0.000195169553549646	0.000341546718711881	0.000243961941937058	0.00946572334715784	0.000292754330324469	0.000829470602585997	0	0.00161014881678458	0.000536716272261527	0.000195169553549646	0	0.0067333495974628	0.0116613808245914
T.CS.082	0.00051549344177788	0.00114554098172862	0.000171831147259293	0.0288294480401703	1.9092349695477e-05	0	0.00051549344177788	0.0444088053916796	0.00372300819061802	0.000229108196345724	1.9092349695477e-05	0	0	0.000458216392691449	0.0100807606392119	0.00326479179792657	0.00336025354640396	0.00101189453386028	0.0030738683009718	0.000439124042995972	0.00101189453386028	0.0075605704794089	0	0.00773240162666819	0.24516486243962	0.0930752047654505	0	0.000591862840559788	0	0.00244382076102106	0	0	1.9092349695477e-05	0	0.00108826393264219	7.63693987819081e-05	5.72770490864311e-05	0.00231017431315272	0.000782786337514558	0.000668232239341696	0.000954617484773851	0.0118181644615003	0	5.72770490864311e-05	0.000572770490864311	0.000496401092082403	0.00070641693873265	7.63693987819081e-05	0.00217652786528438	0.00368482349122707	0.000362754644214063	0.00355117704335873	0.000840063386600989	0.000744601638123604	0.00177558852167936	1.9092349695477e-05	0.000687324589037173	0.0286003398438246	1.9092349695477e-05	0.00444851747904615	9.54617484773851e-05	0.0124291196517555	0.0340798442064265	0	0.020333352425683	5.72770490864311e-05	0.00525039616625618	3.8184699390954e-05	7.63693987819081e-05	0.00158466502472459	0.00070641693873265	0.000229108196345724	0.0150256792103404	0	0	7.63693987819081e-05	7.63693987819081e-05	0.000572770490864311	0.00851518796418275	0.00154648032533364	0.000954617484773851	0.00101189453386028	5.72770490864311e-05	3.8184699390954e-05	0.00238654371193463	0	0.000343662294518586	0.000954617484773851	0.012849151345056	0.000668232239341696	0	0.00019092349695477	0	0.0771521851194227	0.00358936174274968	3.8184699390954e-05	0.000820971036905512	0.010405330584035	0.000782786337514558	0.00255837485919392	0.00196651201863413	0.0739446703705825	7.63693987819081e-05	0.012486396700842	7.63693987819081e-05	0	0.000572770490864311	0.0354544933845008	0	0	0	0.00019092349695477	0.0408385359986254	0	0	0	3.8184699390954e-05	0	0.00110735628233767	0	1.9092349695477e-05	0.000725509288428127	1.9092349695477e-05	0.0159993890448097	0.00101189453386028	0.00421940928270042	0	1.9092349695477e-05	0.029535864978903	0.0334307043167803	0.000267292895736678	0.00148920327624721	7.63693987819081e-05
T.CS.052	0	4.87721608505865e-05	0.000292632965103519	0.000195088643402346	0.000317019045528812	0	0.000121930402126466	0.0415294949642744	0.0025117662838052	0.00141439266466701	0.000317019045528812	7.31582412758797e-05	0.00278001316848343	0	0.00399931718974809	0.208915551003487	0	0.00343843733996635	0.0195820225815105	0.00412124759187456	0.0043407223157022	0.00524300729143805	0	0.00653546955397859	0.025361523642305	0	0	0.0266295998244202	0	0.01704587021728	0	0	0	0	0.000682810251908211	0	0	0.000707196332333504	0	0	0.0321652400809618	0.0110956665935084	0	7.31582412758797e-05	0.00282878532933402	0.000853512814885263	0.00114614577998878	0.000146316482551759	0.00929109664203673	0.00894969151608262	0.000487721608505865	0.00816933694247324	0.000585265930207038	0.00219474723827639	0.000121930402126466	7.31582412758797e-05	0.0025361523642305	0.00348720950081693	0	0.00153632306679347	2.43860804252932e-05	0	0.0470895213012412	0	0.00297510181188578	0.000414563367229985	0.0134611163947619	0.00082912673445997	7.31582412758797e-05	0.0104372424220255	0.000682810251908211	0.000707196332333504	0.0126807618211525	2.43860804252932e-05	0	0.00812056478162265	0	0.00417001975272514	0.043163362352769	0.00463335528080572	0.00404808935059868	0.00599897578462214	0.000146316482551759	0	0.000585265930207038	0	0.000560879849781745	0	0.0251420489184773	0.00309703221401224	0	0	0	0.0693783988099593	0.00248738020337991	2.43860804252932e-05	0.000146316482551759	0.0530153388445875	0.00221913331870169	0.00156070914721877	0.0171678006194064	0.0353354305362499	0.000634038091057624	0.0742312288145926	0.000195088643402346	0.000195088643402346	0.000146316482551759	0.0372131587289975	0	0	0	0	2.43860804252932e-05	0	0.00626722266930036	2.43860804252932e-05	2.43860804252932e-05	0	4.87721608505865e-05	0	2.43860804252932e-05	0.0113151413173361	2.43860804252932e-05	0.00631599483015095	0.000170702562977053	0.0043407223157022	0	9.7544321701173e-05	4.87721608505865e-05	0.000682810251908211	0.0079254761382203	0	0.00282878532933402
T.CS.069	0	0.000310640636574351	0.000131424884704533	8.36340175392482e-05	4.77908671652847e-05	7.16863007479271e-05	0.000346483786948314	0.0331549140959163	1.19477167913212e-05	0.00111113766159287	5.97385839566059e-05	0.00156515089966307	4.77908671652847e-05	0.00299887691462162	0.00192358240340271	0.0854739659251117	2.38954335826424e-05	0.000250902052617745	0.0100360821047098	0.00160099405003704	0.00535257712251189	0.00195942555377667	0.00677435542067911	4.77908671652847e-05	0.203636884991278	0	1.19477167913212e-05	0.00241343879184688	0	0.00778991134794141	0	0	0	0.00040622237090492	0.00531673397213792	4.77908671652847e-05	0	0.00857846065616861	0	1.19477167913212e-05	0.00833950632034218	0.015770986164544	0.000298692919783029	0.000322588353365672	0.00213864130564649	0.000442065521278884	0.00218643217281178	0.000322588353365672	0.00204305957131592	0.00315419723290879	0.00827976773638558	0.0089129967263256	0.00254486367655141	0.000346483786948314	0.00148151688212383	0.00308251093216086	0.00413391000979713	0.0593921001696576	0	0.0285908862816316	4.77908671652847e-05	0.00189968696982007	0.0292599584219456	0	0.0126645797988004	0.000716863007479271	0.00903247389423881	1.19477167913212e-05	8.36340175392482e-05	0.0038352170900141	5.97385839566059e-05	0.000167268035078496	0.0109202131472676	0.000274797486200387	0	0.00185189610265478	0	0.00170852350115893	0.0127004229491744	0.00470740041578054	0.00585438122774738	0.0161891562522402	3.58431503739635e-05	1.19477167913212e-05	0.000418170087696241	1.19477167913212e-05	0.0042294917441277	0.000143372601495854	0.018303902124304	0.000274797486200387	0	0	0	0.0987956701474348	0.00562737460871228	0.000442065521278884	0.00426533489450166	0.0522473655284475	0.00270018399483859	0.000955817343305694	0.0050777796363115	0.00722836865874931	9.55817343305694e-05	0.0316495017802098	0.00020311118545246	4.77908671652847e-05	0.000238954335826424	0.0538722550120672	0	0	0	0.000298692919783029	0	0	0.000155320318287175	1.19477167913212e-05	0.00181605295228082	0	0.000860235608975125	0	0.000155320318287175	0	0.000155320318287175	0.0254486367655141	0.00200721642094196	0.0100002389543358	0	0.000143372601495854	0.00131424884704533	0.00768238189681952	0.00280771344596048	0	0
T.CS.040	0.000563348543744014	0	0.000507013689369613	0.0104782829136387	0.000112669708748803	0.00135203650498563	0.000563348543744014	0.0504760295194637	0.000563348543744014	0.000619683398118416	0	0.000563348543744014	0	0.000225339417497606	0.00304208213621768	0.0116613148555011	0.00247873359247366	5.63348543744014e-05	0.0129006816517379	0.00039434398062081	0.00202805475747845	0.00366176553433609	0.00174638048560644	0.000563348543744014	0.165286462734494	0.0244493267984902	0.00287307757309447	0.000225339417497606	0.000450678834995212	0.00180271533998085	0.0200552081572869	0	0.000169004563123204	0.000281674271872007	0.00107036223311363	0	0.00276040786434567	0.0079432144667906	0.000338009126246409	0	0.00107036223311363	0.016280772914202	0.000112669708748803	0.000112669708748803	0.000901357669990423	0.00039434398062081	0.000338009126246409	0.000563348543744014	0.000338009126246409	0.00152104106810884	0.00597149456368655	0.00214072446622725	0.000563348543744014	0.00225339417497606	0.000507013689369613	0.00078868796124162	0.0176891442735621	0.0201115430116613	0.000169004563123204	0.0365049856346121	0.00039434398062081	0.00039434398062081	0.0214072446622725	0	0.0140837135936004	5.63348543744014e-05	0.00726719621429779	0	0.000169004563123204	0.00276040786434567	0.000507013689369613	5.63348543744014e-05	0.00484479747619852	5.63348543744014e-05	0	5.63348543744014e-05	0.000281674271872007	0	0.0183651625260549	0.000676018252492817	0.00180271533998085	0.0116049800011267	0.000338009126246409	0.00039434398062081	0.00845022815616022	0.000281674271872007	0.0427018196157963	0.00123936679623683	0.0209565658272773	0.000450678834995212	0	0.00107036223311363	0	0.107824911272604	0.00326742155371528	0.000281674271872007	0.00039434398062081	0.0496310067038477	0.00490113233057293	0.00174638048560644	0.00659117796180497	0.0125626725254915	0	0.0163934426229508	0	0	0.00129570165061123	0.0430398287420427	5.63348543744014e-05	5.63348543744014e-05	0	0.000563348543744014	0.0335192383527689	0	0.000732353106867219	0.00461945805870092	0.000281674271872007	0	0.000957692524364825	0	0	0.00123936679623683	5.63348543744014e-05	0.00833755844741141	0.000112669708748803	0.00242239873809926	0.000619683398118416	0.078305447580418	0.00366176553433609	0.00726719621429779	0.000507013689369613	0	5.63348543744014e-05
TFS.023	0.000104443005451925	0.000699768136527897	0.00454327073715873	0.0310822384224928	0.000302884715810582	0.0153844547030685	0.00378083679735968	0.0446702734317883	0.0245127733795668	0.00313329016355775	7.31101038163474e-05	0	0	0.000866876945250976	0	0.0031959559668289	0	0.00020888601090385	0.033860422367514	0.00155620078123368	2.0888601090385e-05	0.00033421761744616	0	0.000678879535437512	0.183454139076306	0.0697157061391599	0	0.000104443005451925	0	0.00248574352975581	0.0311135713241284	0	4.177720218077e-05	0	0	0	0.00016710880872308	0.0105487435506444	0	0.000114887305997117	0.00311240156246736	0.0266538549913312	0	0.000156664508177887	0.000104443005451925	0	0.00102354145342886	0.00025066321308462	0.000135775907087502	0.00626658032711549	0.00505504146387316	0.0015353121801433	0	0.000281996114720197	2.0888601090385e-05	0	0.00020888601090385	0.0482213356171537	0	0.0370459340337978	9.39987049067324e-05	0.00171286528941157	0.0457251477868527	0	0.00734234328327032	5.22215027259624e-05	0.0133373717962108	1.04443005451925e-05	2.0888601090385e-05	0.00223508031667119	0	0.000490882125624047	0.00271551814175005	0	0.000229774611994235	0	0	0	0.03174022935684	0.000720656737618282	0.0011070958577904	0.0127002694629541	0	0	3.13329016355775e-05	0	0.000522215027259624	9.39987049067324e-05	0.0236876736364966	0.000678879535437512	2.0888601090385e-05	0.000177553109268272	0	0.087627681574165	0.00529526037641259	8.35544043615399e-05	0.000187997409813465	0.0109351826708165	0.00119065026215194	0.000187997409813465	0.000344661917991352	0.0189146282873436	2.0888601090385e-05	0.0243247759697533	0	0	0.000919098447976939	0.0128464896705868	0.00735278758381551	0	0	0.00108620725670002	0	8.35544043615399e-05	0.00121153886324233	0.000104443005451925	0	0	0.000355106218536545	0	0	0.0120736114302425	9.39987049067324e-05	0.00304973575919621	0.000281996114720197	0.0149353497796253	0	1.04443005451925e-05	0.0231445700081466	0.0163139974515907	0.00954609069830593	0	0.000302884715810582
T.CS.058	0	0.0347486520773866	0.000178401522359657	0.000931652394544878	0	0	0.000356803044719315	0.007116238503013	0.00235886457342214	0.000792895654931811	9.91119568664764e-05	0.00212099587694259	0	0.00176419283222328	0.000118934348239772	0.0720543926419283	0	0.000118934348239772	0.018058198541072	0.000118934348239772	0.00200206152870282	0.0779812876625436	0	0.00390501110053917	0.164030288614018	1.98223913732953e-05	0	0.007116238503013	0	0.00818664763717095	9.91119568664764e-05	0	0	0	0.00521328893117666	3.96447827465905e-05	0	0.00650174437044085	0	5.94671741198858e-05	0.00241833174754202	0.0197034570250555	0	0	0.00190294957183635	0.000317158261972724	0.000654138915318744	0.000198223913732953	0.00802806850618459	0.00580796067237552	0.00614494132572153	0.00235886457342214	3.96447827465905e-05	0.000535204567078972	0.00223993022518237	0.000198223913732953	0.000436092610212496	0.0227164605137964	0	0.0184942911512845	0.000118934348239772	0.00105058674278465	0.0475142721217888	0	0.00463843958135109	1.98223913732953e-05	0.00297335870599429	3.96447827465905e-05	0	0.00289406914050111	0.000773073263558516	3.96447827465905e-05	0.00551062480177609	0.000455915001585791	7.92895654931811e-05	0.000178401522359657	0	0.00112987630827783	0.0148667935299715	0.00142721217887726	0.000991119568664764	0.00553044719314938	0	0	0.000475737392959087	0	0.00677925784966698	0.00103076435141135	0.0490405962575325	0	0	0	3.96447827465905e-05	0.0866436726926736	0.0275531240088804	0.000832540437678402	0.000773073263558516	0.114573422137647	0.00227957500792896	0.020476530288614	0.00515382175705677	0.0135188709165874	9.91119568664764e-05	0.0041825245797653	0	0	0	0.000277513479226134	0.00558991436726927	0	0	0	0.018930383761497	1.98223913732953e-05	0	0	0	0	0.000118934348239772	0	0.000158579130986362	0.000138756739613067	0.000297335870599429	0.0116357437361243	0.000178401522359657	0.00394465588328576	0	9.91119568664764e-05	0.00071360608943863	0.000614494132572153	0.000991119568664764	0.000218046305106248	1.98223913732953e-05
T.CS.014	1.78488558883376e-05	0.000160639702995038	0.000589012244315139	0.000339128261878414	7.13954235533502e-05	0.00205261842715882	3.56977117766751e-05	0.0919216078249384	0.00389105058365759	0.000535465676650127	5.35465676650127e-05	0.00428372541320101	0	0.00215971156248884	0.0023738978331489	0.0472637703923179	0	0.00107093135330025	0.000464070253096777	0.00073180309142184	0.00235604897726056	0.0207582193981366	0.00148145503873202	0.000356977117766751	0.0457644664976975	0.000267732838325063	0	0.00763931032020848	0	0.0123335594188413	0	1.78488558883376e-05	0	0	0.000606861100203477	1.78488558883376e-05	0.000321279405990076	0.104772784064541	0.0001427908471067	3.56977117766751e-05	0.00233820012137222	0.029771891621747	7.13954235533502e-05	1.78488558883376e-05	0.00653268125513155	0.000339128261878414	0.00119587334451862	0.000589012244315139	0.000160639702995038	0.0179024024560026	0.000410523685431764	0.00221325813015386	0.00262378181558562	0.00117802448863028	0.00267732838325063	0.00210616499482383	0.0338771284760647	0.0711455395709135	5.35465676650127e-05	0.0307535786956056	8.92442794416878e-05	0.0164744939849356	0.0278620640416949	0	0.0198122300360547	3.56977117766751e-05	0.00747867061721344	1.78488558883376e-05	0.000303430550101738	0.00187412986827544	0.00066040766786849	0.00178488558883376	0.00262378181558562	0	1.78488558883376e-05	0.000696105379645165	0	0.00424802770142434	0.00749651947310177	0.00185628101238711	0.00105308249741192	0.023738978331489	8.92442794416878e-05	0	0.000428372541320101	3.56977117766751e-05	7.13954235533502e-05	1.78488558883376e-05	0.0222218255809803	0.000481919108985114	0	7.13954235533502e-05	0	0.036429514868097	0.00431942312497769	0.0036590154571092	0.000553314532538464	0.00972762645914397	0.0369114339770821	0.00180273444472209	0.00226680469781887	0.000374825973655089	0	0.00630064612858316	0.000178488558883376	0	0	0.0165280405526006	0	0	0	0	0	0	0.000214186270660051	1.78488558883376e-05	0.000267732838325063	0.0023738978331489	0.00305215435690572	0	1.78488558883376e-05	0.000249883982436726	1.78488558883376e-05	0.0001427908471067	8.92442794416878e-05	0.0108164066683326	1.78488558883376e-05	0.0371434691036305	7.13954235533502e-05	0.116035412130082	0	0.00221325813015386	0
T.CS.003	0.00110016876375211	0.000192262502403281	0.000971993762149922	0.00193330627416633	0	0.00103608126295102	0.00129243126615539	0.0273333190916665	0.00195466877443336	2.13625002670313e-05	0	0.000630193757877422	0	0.000202943752536797	0.00251009378137617	0.0178910939736387	0.00543675631795945	0	0.000630193757877422	8.5450001068125e-05	0.000256350003204375	0.0139390314242379	0.00366366879579586	0	0.241001046762513	0.0488987631112345	0.000437931255474141	0.00017090000213625	0.00298006878725086	0.000277712503471406	0.01503920018799	0	0.000117493751468672	4.27250005340625e-05	0.00148469376855867	0.000566106257076328	0.000416568755207109	0.0035568562944607	0.000491337506141719	0.00187990002349875	0.108307876353848	0.0123368439042105	6.40875008010938e-05	0	0.00113221251415266	6.40875008010938e-05	0.000907906261348828	0.000117493751468672	0.000737006259212578	0.00256350003204375	0.00211488752643609	0.0023926000299075	0.000640875008010938	0.000769050009613125	0.00131379376642242	8.5450001068125e-05	0.000704962508812031	0.0237978252974728	2.13625002670313e-05	0.00617376257717203	5.34062506675781e-05	0.000192262502403281	0.0177095127213689	0	0.0144196876802461	2.13625002670313e-05	0.0097092563713657	0	4.27250005340625e-05	0.000672918758411484	0.000256350003204375	3.20437504005469e-05	0.00379184379739805	0.0032791437909893	0.000160218752002734	0	0.000363162504539531	0.000288393753604922	0.010958962636987	0.00246736878084211	0.00143128751789109	0.013319518916494	0.000245668753070859	5.34062506675781e-05	0.0011642562645532	3.20437504005469e-05	0.00469975005874688	2.13625002670313e-05	0.00706030633825383	0.000384525004806563	0	5.34062506675781e-05	0	0.0653799320672492	0.00782935634786695	0.000117493751468672	0.000192262502403281	0.0253359253166991	0.00223238127790477	0.00113221251415266	0.00322573754032172	0.00469975005874688	3.20437504005469e-05	0.0144837751810472	0	1.06812501335156e-05	0	0.0192369314904616	1.06812501335156e-05	0	1.06812501335156e-05	0.000106812501335156	0.0181474439768431	0.00234987502937344	0.0548802631860033	4.27250005340625e-05	0	0	0.000138856251735703	0	0	0	5.34062506675781e-05	0.00923928136549102	7.47687509346094e-05	0.00268099378351242	0	0.000865181260814766	0.0400440067505501	0.0392215504902694	0.0166841127085514	0	0
